Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
12/03/2019,11/30/2019,Actual,ALB,33,20,27,18                                                                                                                                                            
12/03/2019,11/30/2019,Actual,ART,24,14,21,13                                                                                                                                                            
12/03/2019,11/30/2019,Actual,BGM,32,20,26,18                                                                                                                                                            
12/03/2019,11/30/2019,Actual,BUF,34,26,30,23                                                                                                                                                            
12/03/2019,11/30/2019,Actual,ELM,36,23,31,21                                                                                                                                                            
12/03/2019,11/30/2019,Actual,ELZ,32,22,28,20                                                                                                                                                            
12/03/2019,11/30/2019,Actual,FOK,41,30,32,25                                                                                                                                                            
12/03/2019,11/30/2019,Actual,FRG,42,31,32,27                                                                                                                                                            
12/03/2019,11/30/2019,Actual,GFL,30,19,24,17                                                                                                                                                            
12/03/2019,11/30/2019,Actual,HPN,40,27,31,23                                                                                                                                                            
12/03/2019,11/30/2019,Actual,IAG,33,25,29,23                                                                                                                                                            
12/03/2019,11/30/2019,Actual,ISP,42,30,32,26                                                                                                                                                            
12/03/2019,11/30/2019,Actual,ITH,31,18,28,17                                                                                                                                                            
12/03/2019,11/30/2019,Actual,JFK,44,31,34,28                                                                                                                                                            
12/03/2019,11/30/2019,Actual,LGA,44,32,33,28                                                                                                                                                            
12/03/2019,11/30/2019,Actual,MSS,26,14,22,13                                                                                                                                                            
12/03/2019,11/30/2019,Actual,MSV,37,21,29,20                                                                                                                                                            
12/03/2019,11/30/2019,Actual,NYC,43,31,33,27                                                                                                                                                            
12/03/2019,11/30/2019,Actual,PLB,24,14,20,13                                                                                                                                                            
12/03/2019,11/30/2019,Actual,POU,38,23,30,21                                                                                                                                                            
12/03/2019,11/30/2019,Actual,ROC,29,23,28,21                                                                                                                                                            
12/03/2019,11/30/2019,Actual,SLK,21,6,18,5                                                                                                                                                              
12/03/2019,11/30/2019,Actual,SWF,39,23,32,21                                                                                                                                                            
12/03/2019,11/30/2019,Actual,SYR,30,20,26,18                                                                                                                                                            
12/03/2019,11/30/2019,Actual,UCA,28,17,24,16                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ALB,27,18,26,16                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ART,26,13,25,12                                                                                                                                                            
12/03/2019,12/01/2019,Actual,BGM,28,17,28,16                                                                                                                                                            
12/03/2019,12/01/2019,Actual,BUF,34,25,33,22                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ELM,34,22,33,21                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ELZ,32,21,32,19                                                                                                                                                            
12/03/2019,12/01/2019,Actual,FOK,42,23,41,20                                                                                                                                                            
12/03/2019,12/01/2019,Actual,FRG,41,29,40,25                                                                                                                                                            
12/03/2019,12/01/2019,Actual,GFL,27,16,26,15                                                                                                                                                            
12/03/2019,12/01/2019,Actual,HPN,34,24,33,21                                                                                                                                                            
12/03/2019,12/01/2019,Actual,IAG,32,24,32,21                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ISP,41,27,41,24                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ITH,30,16,30,15                                                                                                                                                            
12/03/2019,12/01/2019,Actual,JFK,41,29,41,25                                                                                                                                                            
12/03/2019,12/01/2019,Actual,LGA,40,30,38,25                                                                                                                                                            
12/03/2019,12/01/2019,Actual,MSS,24,11,22,10                                                                                                                                                            
12/03/2019,12/01/2019,Actual,MSV,29,18,28,17                                                                                                                                                            
12/03/2019,12/01/2019,Actual,NYC,39,30,38,24                                                                                                                                                            
12/03/2019,12/01/2019,Actual,PLB,22,9,21,8                                                                                                                                                              
12/03/2019,12/01/2019,Actual,POU,28,19,27,17                                                                                                                                                            
12/03/2019,12/01/2019,Actual,ROC,33,21,32,19                                                                                                                                                            
12/03/2019,12/01/2019,Actual,SLK,22,-2,21,-3                                                                                                                                                            
12/03/2019,12/01/2019,Actual,SWF,30,19,30,18                                                                                                                                                            
12/03/2019,12/01/2019,Actual,SYR,28,18,27,16                                                                                                                                                            
12/03/2019,12/01/2019,Actual,UCA,27,15,27,14                                                                                                                                                            
12/03/2019,12/02/2019,Actual,ALB,33,27,31,25                                                                                                                                                            
12/03/2019,12/02/2019,Actual,ART,25,23,23,20                                                                                                                                                            
12/03/2019,12/02/2019,Actual,BGM,29,25,28,24                                                                                                                                                            
12/03/2019,12/02/2019,Actual,BUF,34,29,33,27                                                                                                                                                            
12/03/2019,12/02/2019,Actual,ELM,33,31,33,29                                                                                                                                                            
12/03/2019,12/02/2019,Actual,ELZ,32,24,32,24                                                                                                                                                            
12/03/2019,12/02/2019,Actual,FOK,41,32,40,30                                                                                                                                                            
12/03/2019,12/02/2019,Actual,FRG,40,33,39,31                                                                                                                                                            
12/03/2019,12/02/2019,Actual,GFL,30,28,29,25                                                                                                                                                            
12/03/2019,12/02/2019,Actual,HPN,35,30,33,29                                                                                                                                                            
12/03/2019,12/02/2019,Actual,IAG,32,27,32,26                                                                                                                                                            
12/03/2019,12/02/2019,Actual,ISP,40,32,40,31                                                                                                                                                            
12/03/2019,12/02/2019,Actual,ITH,32,25,32,24                                                                                                                                                            
12/03/2019,12/02/2019,Actual,JFK,40,32,40,31                                                                                                                                                            
12/03/2019,12/02/2019,Actual,LGA,39,33,37,31                                                                                                                                                            
12/03/2019,12/02/2019,Actual,MSS,27,21,24,18                                                                                                                                                            
12/03/2019,12/02/2019,Actual,MSV,32,27,31,26                                                                                                                                                            
12/03/2019,12/02/2019,Actual,NYC,37,32,36,30                                                                                                                                                            
12/03/2019,12/02/2019,Actual,PLB,26,22,23,20                                                                                                                                                            
12/03/2019,12/02/2019,Actual,POU,32,28,31,27                                                                                                                                                            
