"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"04/20/2017","04/17/2017","Actual","ALB",65,49,58,42
"04/20/2017","04/17/2017","Actual","ART",55,38,53,34
"04/20/2017","04/17/2017","Actual","BGM",57,43,56,39
"04/20/2017","04/17/2017","Actual","BUF",56,42,47,37
"04/20/2017","04/17/2017","Actual","ELM",64,46,57,41
"04/20/2017","04/17/2017","Actual","HPN",70,58,60,44
"04/20/2017","04/17/2017","Actual","ISP",72,59,62,44
"04/20/2017","04/17/2017","Actual","JFK",74,63,63,46
"04/20/2017","04/17/2017","Actual","LGA",74,63,62,47
"04/20/2017","04/17/2017","Actual","MSS",52,38,51,33
"04/20/2017","04/17/2017","Actual","MSV",64,46,57,39
"04/20/2017","04/17/2017","Actual","PLB",53,39,52,34
"04/20/2017","04/17/2017","Actual","POU",70,55,60,43
"04/20/2017","04/17/2017","Actual","ROC",59,43,56,39
"04/20/2017","04/17/2017","Actual","SWF",70,55,63,43
"04/20/2017","04/17/2017","Actual","SYR",63,42,57,39
"04/20/2017","04/17/2017","Actual","UCA",61,42,57,39
"04/20/2017","04/18/2017","Actual","ALB",58,40,44,35
"04/20/2017","04/18/2017","Actual","ART",55,25,43,25
"04/20/2017","04/18/2017","Actual","BGM",57,35,44,34
"04/20/2017","04/18/2017","Actual","BUF",60,34,48,32
"04/20/2017","04/18/2017","Actual","ELM",62,35,46,33
"04/20/2017","04/18/2017","Actual","HPN",62,46,49,40
"04/20/2017","04/18/2017","Actual","ISP",58,46,47,42
"04/20/2017","04/18/2017","Actual","JFK",61,48,49,43
"04/20/2017","04/18/2017","Actual","LGA",63,51,49,44
"04/20/2017","04/18/2017","Actual","MSS",50,28,40,27
"04/20/2017","04/18/2017","Actual","MSV",63,36,47,34
"04/20/2017","04/18/2017","Actual","PLB",49,33,39,30
"04/20/2017","04/18/2017","Actual","POU",63,37,48,35
"04/20/2017","04/18/2017","Actual","ROC",50,37,43,34
"04/20/2017","04/18/2017","Actual","SWF",63,43,49,40
"04/20/2017","04/18/2017","Actual","SYR",57,33,44,31
"04/20/2017","04/18/2017","Actual","UCA",57,34,45,32
"04/20/2017","04/19/2017","Actual","ALB",52,45,45,40
"04/20/2017","04/19/2017","Actual","ART",54,37,51,35
"04/20/2017","04/19/2017","Actual","BGM",49,42,46,38
"04/20/2017","04/19/2017","Actual","BUF",62,49,57,42
"04/20/2017","04/19/2017","Actual","ELM",55,38,50,35
"04/20/2017","04/19/2017","Actual","HPN",51,42,45,39
"04/20/2017","04/19/2017","Actual","ISP",50,42,46,39
"04/20/2017","04/19/2017","Actual","JFK",52,45,48,42
"04/20/2017","04/19/2017","Actual","LGA",54,46,47,41
"04/20/2017","04/19/2017","Actual","MSS",55,38,49,35
"04/20/2017","04/19/2017","Actual","MSV",54,37,46,37
"04/20/2017","04/19/2017","Actual","PLB",50,30,45,28
"04/20/2017","04/19/2017","Actual","POU",55,43,45,39
"04/20/2017","04/19/2017","Actual","ROC",59,45,55,40
"04/20/2017","04/19/2017","Actual","SWF",57,43,48,40
"04/20/2017","04/19/2017","Actual","SYR",56,44,50,38
"04/20/2017","04/19/2017","Actual","UCA",55,43,48,39
"04/20/2017","04/20/2017","Forecast","ALB",63,46,53,44
"04/20/2017","04/20/2017","Forecast","ART",54,42,51,40
"04/20/2017","04/20/2017","Forecast","BGM",62,47,56,46
"04/20/2017","04/20/2017","Forecast","BUF",59,48,57,45
"04/20/2017","04/20/2017","Forecast","ELM",66,49,59,48
"04/20/2017","04/20/2017","Forecast","HPN",63,46,56,45
"04/20/2017","04/20/2017","Forecast","ISP",61,48,56,47
"04/20/2017","04/20/2017","Forecast","JFK",62,50,56,48
"04/20/2017","04/20/2017","Forecast","LGA",65,50,58,48
"04/20/2017","04/20/2017","Forecast","MSS",51,42,49,39
"04/20/2017","04/20/2017","Forecast","MSV",64,43,56,43
"04/20/2017","04/20/2017","Forecast","PLB",50,42,45,40
"04/20/2017","04/20/2017","Forecast","POU",66,45,58,44
"04/20/2017","04/20/2017","Forecast","ROC",58,46,55,44
"04/20/2017","04/20/2017","Forecast","SWF",66,46,58,45
"04/20/2017","04/20/2017","Forecast","SYR",60,47,54,47
"04/20/2017","04/20/2017","Forecast","UCA",61,47,54,46
"04/20/2017","04/21/2017","Forecast","ALB",58,51,53,48
"04/20/2017","04/21/2017","Forecast","ART",54,44,53,42
"04/20/2017","04/21/2017","Forecast","BGM",62,46,56,42
"04/20/2017","04/21/2017","Forecast","BUF",58,44,56,41
"04/20/2017","04/21/2017","Forecast","ELM",67,45,58,41
"04/20/2017","04/21/2017","Forecast","HPN",57,49,54,48
"04/20/2017","04/21/2017","Forecast","ISP",56,49,53,48
"04/20/2017","04/21/2017","Forecast","JFK",60,52,55,50
"04/20/2017","04/21/2017","Forecast","LGA",60,55,55,51
"04/20/2017","04/21/2017","Forecast","MSS",55,46,52,44
"04/20/2017","04/21/2017","Forecast","MSV",58,49,54,47
"04/20/2017","04/21/2017","Forecast","PLB",51,44,48,43
"04/20/2017","04/21/2017","Forecast","POU",58,49,54,48
"04/20/2017","04/21/2017","Forecast","ROC",60,47,57,43
"04/20/2017","04/21/2017","Forecast","SWF",60,51,55,49
"04/20/2017","04/21/2017","Forecast","SYR",59,46,57,43
"04/20/2017","04/21/2017","Forecast","UCA",57,44,55,42
