"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/12/2021","02/09/2021","Actual","ALB",23,9,23,9
"02/12/2021","02/09/2021","Actual","ART",26,9,23,8
"02/12/2021","02/09/2021","Actual","BGM",25,17,23,15
"02/12/2021","02/09/2021","Actual","BUF",26,17,23,16
"02/12/2021","02/09/2021","Actual","ELM",30,21,27,18
"02/12/2021","02/09/2021","Actual","ELZ",24,18,22,16
"02/12/2021","02/09/2021","Actual","FOK",38,7,37,6
"02/12/2021","02/09/2021","Actual","FRG",35,14,34,13
"02/12/2021","02/09/2021","Actual","GFL",23,11,21,10
"02/12/2021","02/09/2021","Actual","HPN",31,17,30,15
"02/12/2021","02/09/2021","Actual","IAG",23,12,21,11
"02/12/2021","02/09/2021","Actual","ISP",36,13,35,13
"02/12/2021","02/09/2021","Actual","ITH",25,20,23,17
"02/12/2021","02/09/2021","Actual","JFK",35,22,32,21
"02/12/2021","02/09/2021","Actual","LGA",33,26,31,23
"02/12/2021","02/09/2021","Actual","MSS",23,11,21,10
"02/12/2021","02/09/2021","Actual","MSV",31,15,28,13
"02/12/2021","02/09/2021","Actual","NYC",33,28,32,24
"02/12/2021","02/09/2021","Actual","PLB",23,2,21,1
"02/12/2021","02/09/2021","Actual","POU",28,15,27,14
"02/12/2021","02/09/2021","Actual","ROC",25,18,23,17
"02/12/2021","02/09/2021","Actual","SLK",21,-6,19,-7
"02/12/2021","02/09/2021","Actual","SWF",27,18,27,16
"02/12/2021","02/09/2021","Actual","SYR",27,18,25,16
"02/12/2021","02/09/2021","Actual","UCA",25,15,23,13
"02/12/2021","02/10/2021","Actual","ALB",24,14,21,14
"02/12/2021","02/10/2021","Actual","ART",23,8,20,7
"02/12/2021","02/10/2021","Actual","BGM",22,13,18,12
"02/12/2021","02/10/2021","Actual","BUF",21,9,18,8
"02/12/2021","02/10/2021","Actual","ELM",29,18,23,15
"02/12/2021","02/10/2021","Actual","ELZ",22,12,18,11
"02/12/2021","02/10/2021","Actual","FOK",32,16,27,15
"02/12/2021","02/10/2021","Actual","FRG",33,20,27,19
"02/12/2021","02/10/2021","Actual","GFL",26,-1,22,-2
"02/12/2021","02/10/2021","Actual","HPN",30,16,25,15
"02/12/2021","02/10/2021","Actual","IAG",20,5,17,4
"02/12/2021","02/10/2021","Actual","ISP",32,22,27,20
"02/12/2021","02/10/2021","Actual","ITH",23,13,19,11
"02/12/2021","02/10/2021","Actual","JFK",33,25,28,23
"02/12/2021","02/10/2021","Actual","LGA",36,27,29,23
"02/12/2021","02/10/2021","Actual","MSS",21,2,17,1
"02/12/2021","02/10/2021","Actual","MSV",27,15,22,14
"02/12/2021","02/10/2021","Actual","NYC",35,26,28,23
"02/12/2021","02/10/2021","Actual","PLB",23,5,19,4
"02/12/2021","02/10/2021","Actual","POU",32,9,26,8
"02/12/2021","02/10/2021","Actual","ROC",23,8,19,7
"02/12/2021","02/10/2021","Actual","SLK",17,1,15,0
"02/12/2021","02/10/2021","Actual","SWF",30,10,25,10
"02/12/2021","02/10/2021","Actual","SYR",26,17,21,15
"02/12/2021","02/10/2021","Actual","UCA",24,14,20,12
"02/12/2021","02/11/2021","Actual","ALB",25,14,21,12
"02/12/2021","02/11/2021","Actual","ART",23,3,19,2
"02/12/2021","02/11/2021","Actual","BGM",21,11,18,10
"02/12/2021","02/11/2021","Actual","BUF",25,12,22,10
"02/12/2021","02/11/2021","Actual","ELM",28,13,23,11
"02/12/2021","02/11/2021","Actual","ELZ",21,11,18,10
"02/12/2021","02/11/2021","Actual","FOK",48,19,37,18
"02/12/2021","02/11/2021","Actual","FRG",32,26,27,22
"02/12/2021","02/11/2021","Actual","GFL",26,12,21,9
"02/12/2021","02/11/2021","Actual","HPN",30,21,26,19
"02/12/2021","02/11/2021","Actual","IAG",24,8,20,7
"02/12/2021","02/11/2021","Actual","ISP",31,25,27,22
"02/12/2021","02/11/2021","Actual","ITH",22,8,20,7
"02/12/2021","02/11/2021","Actual","JFK",31,26,27,23
"02/12/2021","02/11/2021","Actual","LGA",33,26,28,23
"02/12/2021","02/11/2021","Actual","MSS",18,0,14,-1
"02/12/2021","02/11/2021","Actual","MSV",28,13,24,11
"02/12/2021","02/11/2021","Actual","NYC",32,26,27,23
"02/12/2021","02/11/2021","Actual","PLB",21,5,17,2
"02/12/2021","02/11/2021","Actual","POU",31,21,26,18
"02/12/2021","02/11/2021","Actual","ROC",25,15,22,13
"02/12/2021","02/11/2021","Actual","SLK",15,-5,13,-6
"02/12/2021","02/11/2021","Actual","SWF",32,19,28,19
"02/12/2021","02/11/2021","Actual","SYR",26,7,23,6
"02/12/2021","02/11/2021","Actual","UCA",24,4,21,3
"02/12/2021","02/12/2021","Forecast","ALB",17,3,14,2
"02/12/2021","02/12/2021","Forecast","ART",12,-10,10,-11
"02/12/2021","02/12/2021","Forecast","BGM",18,3,15,2
"02/12/2021","02/12/2021","Forecast","BUF",20,13,18,11
"02/12/2021","02/12/2021","Forecast","ELM",23,10,19,9
"02/12/2021","02/12/2021","Forecast","ELZ",19,5,17,4
"02/12/2021","02/12/2021","Forecast","FOK",28,18,23,15
"02/12/2021","02/12/2021","Forecast","FRG",29,20,24,17
"02/12/2021","02/12/2021","Forecast","GFL",15,-6,12,-7
"02/12/2021","02/12/2021","Forecast","HPN",27,15,23,12
"02/12/2021","02/12/2021","Forecast","IAG",19,11,17,10
"02/12/2021","02/12/2021","Forecast","ISP",28,19,23,16
"02/12/2021","02/12/2021","Forecast","ITH",17,0,15,-1
"02/12/2021","02/12/2021","Forecast","JFK",28,20,24,17
"02/12/2021","02/12/2021","Forecast","LGA",30,21,25,17
"02/12/2021","02/12/2021","Forecast","MSS",8,-9,6,-10
"02/12/2021","02/12/2021","Forecast","MSV",24,5,20,4
"02/12/2021","02/12/2021","Forecast","NYC",28,19,24,16
"02/12/2021","02/12/2021","Forecast","PLB",11,-2,9,-3
"02/12/2021","02/12/2021","Forecast","POU",27,7,22,6
"02/12/2021","02/12/2021","Forecast","ROC",18,12,16,10
"02/12/2021","02/12/2021","Forecast","SLK",10,-20,8,-20
"02/12/2021","02/12/2021","Forecast","SWF",26,6,21,6
"02/12/2021","02/12/2021","Forecast","SYR",17,1,14,0
"02/12/2021","02/12/2021","Forecast","UCA",16,-3,13,-4
"02/12/2021","02/13/2021","Forecast","ALB",18,5,15,4
"02/12/2021","02/13/2021","Forecast","ART",13,-5,11,-5
"02/12/2021","02/13/2021","Forecast","BGM",21,7,19,6
