Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
07/13/2019,07/10/2019,Actual,ALB,88,62,71,58                                                                                                                                                            
07/13/2019,07/10/2019,Actual,ART,85,54,74,53                                                                                                                                                            
07/13/2019,07/10/2019,Actual,BGM,83,59,69,54                                                                                                                                                            
07/13/2019,07/10/2019,Actual,BUF,89,66,73,62                                                                                                                                                            
07/13/2019,07/10/2019,Actual,ELM,90,57,73,56                                                                                                                                                            
07/13/2019,07/10/2019,Actual,ELZ,84,59,71,59                                                                                                                                                            
07/13/2019,07/10/2019,Actual,FOK,88,59,73,58                                                                                                                                                            
07/13/2019,07/10/2019,Actual,FRG,86,70,74,67                                                                                                                                                            
07/13/2019,07/10/2019,Actual,GFL,86,54,77,54                                                                                                                                                            
07/13/2019,07/10/2019,Actual,HPN,87,65,72,62                                                                                                                                                            
07/13/2019,07/10/2019,Actual,IAG,89,60,73,56                                                                                                                                                            
07/13/2019,07/10/2019,Actual,ISP,88,70,74,69                                                                                                                                                            
07/13/2019,07/10/2019,Actual,ITH,88,60,73,58                                                                                                                                                            
07/13/2019,07/10/2019,Actual,JFK,88,71,76,70                                                                                                                                                            
07/13/2019,07/10/2019,Actual,LGA,90,76,72,68                                                                                                                                                            
07/13/2019,07/10/2019,Actual,MSS,88,58,70,56                                                                                                                                                            
07/13/2019,07/10/2019,Actual,MSV,85,56,71,54                                                                                                                                                            
07/13/2019,07/10/2019,Actual,NYC,88,74,73,67                                                                                                                                                            
07/13/2019,07/10/2019,Actual,PLB,87,62,69,58                                                                                                                                                            
07/13/2019,07/10/2019,Actual,POU,88,59,71,58                                                                                                                                                            
07/13/2019,07/10/2019,Actual,ROC,90,63,74,60                                                                                                                                                            
07/13/2019,07/10/2019,Actual,SLK,84,46,64,45                                                                                                                                                            
07/13/2019,07/10/2019,Actual,SWF,88,63,73,62                                                                                                                                                            
07/13/2019,07/10/2019,Actual,SYR,92,59,73,57                                                                                                                                                            
07/13/2019,07/10/2019,Actual,UCA,87,55,72,54                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ALB,83,71,74,66                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ART,84,70,76,67                                                                                                                                                            
07/13/2019,07/11/2019,Actual,BGM,76,68,72,66                                                                                                                                                            
07/13/2019,07/11/2019,Actual,BUF,83,71,72,63                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ELM,83,69,75,67                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ELZ,76,67,71,65                                                                                                                                                            
07/13/2019,07/11/2019,Actual,FOK,80,72,73,70                                                                                                                                                            
07/13/2019,07/11/2019,Actual,FRG,81,72,74,65                                                                                                                                                            
07/13/2019,07/11/2019,Actual,GFL,83,61,75,61                                                                                                                                                            
07/13/2019,07/11/2019,Actual,HPN,83,71,73,68                                                                                                                                                            
07/13/2019,07/11/2019,Actual,IAG,83,68,72,62                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ISP,82,74,75,67                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ITH,81,72,75,69                                                                                                                                                            
07/13/2019,07/11/2019,Actual,JFK,82,72,77,67                                                                                                                                                            
07/13/2019,07/11/2019,Actual,LGA,86,76,74,64                                                                                                                                                            
07/13/2019,07/11/2019,Actual,MSS,88,65,75,63                                                                                                                                                            
07/13/2019,07/11/2019,Actual,MSV,80,65,72,64                                                                                                                                                            
07/13/2019,07/11/2019,Actual,NYC,86,73,74,65                                                                                                                                                            
07/13/2019,07/11/2019,Actual,PLB,85,64,76,62                                                                                                                                                            
07/13/2019,07/11/2019,Actual,POU,86,71,71,69                                                                                                                                                            
07/13/2019,07/11/2019,Actual,ROC,86,73,75,66                                                                                                                                                            
07/13/2019,07/11/2019,Actual,SLK,82,53,70,52                                                                                                                                                            
07/13/2019,07/11/2019,Actual,SWF,86,72,73,69                                                                                                                                                            
07/13/2019,07/11/2019,Actual,SYR,86,74,76,67                                                                                                                                                            
07/13/2019,07/11/2019,Actual,UCA,82,69,74,66                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ALB,81,72,70,65                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ART,74,65,70,63                                                                                                                                                            
07/13/2019,07/12/2019,Actual,BGM,72,65,68,62                                                                                                                                                            
07/13/2019,07/12/2019,Actual,BUF,72,63,65,58                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ELM,77,64,70,62                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ELZ,70,59,66,58                                                                                                                                                            
07/13/2019,07/12/2019,Actual,FOK,88,67,75,64                                                                                                                                                            
07/13/2019,07/12/2019,Actual,FRG,87,72,73,65                                                                                                                                                            
07/13/2019,07/12/2019,Actual,GFL,81,65,71,64                                                                                                                                                            
07/13/2019,07/12/2019,Actual,HPN,86,71,73,65                                                                                                                                                            
07/13/2019,07/12/2019,Actual,IAG,73,61,65,58                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ISP,89,73,75,67                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ITH,73,64,70,63                                                                                                                                                            
07/13/2019,07/12/2019,Actual,JFK,90,72,76,68                                                                                                                                                            
07/13/2019,07/12/2019,Actual,LGA,88,74,72,66                                                                                                                                                            
07/13/2019,07/12/2019,Actual,MSS,75,66,68,63                                                                                                                                                            
07/13/2019,07/12/2019,Actual,MSV,78,65,69,62                                                                                                                                                            
07/13/2019,07/12/2019,Actual,NYC,86,72,72,66                                                                                                                                                            
07/13/2019,07/12/2019,Actual,PLB,79,65,72,63                                                                                                                                                            
07/13/2019,07/12/2019,Actual,POU,85,70,72,64                                                                                                                                                            
07/13/2019,07/12/2019,Actual,ROC,75,64,67,60                                                                                                                                                            
07/13/2019,07/12/2019,Actual,SLK,70,61,65,60                                                                                                                                                            
07/13/2019,07/12/2019,Actual,SWF,86,70,75,67                                                                                                                                                            
07/13/2019,07/12/2019,Actual,SYR,75,66,70,61                                                                                                                                                            
07/13/2019,07/12/2019,Actual,UCA,72,64,68,62                                                                                                                                                            
07/13/2019,07/13/2019,Forecast,ALB,87,65,71,61                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,ART,78,66,68,63                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,BGM,81,61,68,59                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,BUF,80,62,68,60                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,ELM,86,60,69,59                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,ELZ,79,57,66,56                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,FOK,82,68,71,64                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,FRG,83,70,71,64                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,GFL,85,61,69,59                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,HPN,85,67,70,64                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,IAG,81,59,70,57                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,ISP,84,71,71,65                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,ITH,84,63,69,60                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,JFK,85,73,71,66                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,LGA,88,72,71,65                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,MSS,83,63,68,61                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,MSV,82,59,68,58                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,NYC,85,71,71,64                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,PLB,85,63,68,60                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,POU,87,62,72,60                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,ROC,84,61,69,59                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,SLK,79,60,65,59                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,SWF,86,63,71,62                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,SYR,86,67,70,62                                                                                                                                                          
07/13/2019,07/13/2019,Forecast,UCA,83,60,70,59                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ALB,83,70,67,62                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ART,75,64,66,61                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,BGM,75,63,64,58                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,BUF,78,63,66,58                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ELM,80,63,66,59                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ELZ,74,61,64,57                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,FOK,86,68,72,65                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,FRG,86,73,71,66                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,GFL,81,65,66,59                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,HPN,85,72,69,64                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,IAG,78,62,65,57                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ISP,88,73,71,67                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ITH,76,60,65,58                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,JFK,88,74,71,66                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,LGA,89,77,71,66                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,MSS,77,63,65,59                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,MSV,79,63,65,58                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,NYC,87,75,70,65                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,PLB,77,65,64,58                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,POU,86,68,68,62                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,ROC,79,64,67,60                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,SLK,69,55,60,54                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,SWF,85,69,68,62                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,SYR,78,66,67,61                                                                                                                                                          
07/13/2019,07/14/2019,Forecast,UCA,77,62,65,59                                                                                                                                                          
