"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"09/24/2021","09/21/2021","Actual","ALB",70,52,61,52
"09/24/2021","09/21/2021","Actual","ART",73,63,63,56
"09/24/2021","09/21/2021","Actual","BGM",68,54,62,53
"09/24/2021","09/21/2021","Actual","BUF",77,69,66,62
"09/24/2021","09/21/2021","Actual","ELM",73,55,64,54
"09/24/2021","09/21/2021","Actual","ELZ",68,58,62,56
"09/24/2021","09/21/2021","Actual","FOK",74,46,68,45
"09/24/2021","09/21/2021","Actual","FRG",75,58,68,55
"09/24/2021","09/21/2021","Actual","GFL",71,50,62,49
"09/24/2021","09/21/2021","Actual","HPN",74,55,67,53
"09/24/2021","09/21/2021","Actual","IAG",78,69,66,62
"09/24/2021","09/21/2021","Actual","ISP",76,56,68,54
"09/24/2021","09/21/2021","Actual","ITH",73,57,64,55
"09/24/2021","09/21/2021","Actual","JFK",76,59,70,57
"09/24/2021","09/21/2021","Actual","LGA",76,64,69,58
"09/24/2021","09/21/2021","Actual","MSS",75,52,62,51
"09/24/2021","09/21/2021","Actual","MSV",66,52,62,52
"09/24/2021","09/21/2021","Actual","NYC",75,63,69,58
"09/24/2021","09/21/2021","Actual","PLB",75,55,62,53
"09/24/2021","09/21/2021","Actual","POU",75,51,65,50
"09/24/2021","09/21/2021","Actual","ROC",76,65,65,59
"09/24/2021","09/21/2021","Actual","SLK",73,40,59,40
"09/24/2021","09/21/2021","Actual","SWF",75,55,67,55
"09/24/2021","09/21/2021","Actual","SYR",76,63,65,58
"09/24/2021","09/21/2021","Actual","UCA",73,55,63,54
"09/24/2021","09/22/2021","Actual","ALB",79,61,70,60
"09/24/2021","09/22/2021","Actual","ART",77,66,69,62
"09/24/2021","09/22/2021","Actual","BGM",72,61,67,60
"09/24/2021","09/22/2021","Actual","BUF",77,68,70,64
"09/24/2021","09/22/2021","Actual","ELM",76,67,69,64
"09/24/2021","09/22/2021","Actual","ELZ",67,62,66,60
"09/24/2021","09/22/2021","Actual","FOK",78,66,73,66
"09/24/2021","09/22/2021","Actual","FRG",80,71,73,69
"09/24/2021","09/22/2021","Actual","GFL",79,55,71,54
"09/24/2021","09/22/2021","Actual","HPN",77,68,71,67
"09/24/2021","09/22/2021","Actual","IAG",75,68,70,65
"09/24/2021","09/22/2021","Actual","ISP",80,69,74,68
