"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"07/31/2021","07/28/2021","Actual","ALB",75,60,64,60
"07/31/2021","07/28/2021","Actual","ART",76,57,63,55
"07/31/2021","07/28/2021","Actual","BGM",72,60,64,57
"07/31/2021","07/28/2021","Actual","BUF",81,64,67,61
"07/31/2021","07/28/2021","Actual","ELM",78,59,65,58
"07/31/2021","07/28/2021","Actual","ELZ",74,61,63,58
"07/31/2021","07/28/2021","Actual","FOK",80,61,69,60
"07/31/2021","07/28/2021","Actual","FRG",82,69,68,65
"07/31/2021","07/28/2021","Actual","GFL",75,59,63,57
"07/31/2021","07/28/2021","Actual","HPN",79,67,66,63
"07/31/2021","07/28/2021","Actual","IAG",79,63,67,59
"07/31/2021","07/28/2021","Actual","ISP",79,68,69,67
"07/31/2021","07/28/2021","Actual","ITH",74,57,64,56
"07/31/2021","07/28/2021","Actual","JFK",81,71,70,66
"07/31/2021","07/28/2021","Actual","LGA",82,71,68,65
"07/31/2021","07/28/2021","Actual","MSS",74,57,63,56
"07/31/2021","07/28/2021","Actual","MSV",77,60,64,58
"07/31/2021","07/28/2021","Actual","NYC",81,69,68,65
"07/31/2021","07/28/2021","Actual","PLB",74,58,61,55
"07/31/2021","07/28/2021","Actual","POU",80,63,66,61
"07/31/2021","07/28/2021","Actual","ROC",74,60,64,57
"07/31/2021","07/28/2021","Actual","SLK",70,49,58,48
"07/31/2021","07/28/2021","Actual","SWF",79,55,68,55
"07/31/2021","07/28/2021","Actual","SYR",78,60,64,58
"07/31/2021","07/28/2021","Actual","UCA",75,59,64,58
"07/31/2021","07/29/2021","Actual","ALB",69,54,67,54
"07/31/2021","07/29/2021","Actual","ART",70,52,66,51
"07/31/2021","07/29/2021","Actual","BGM",70,55,67,55
"07/31/2021","07/29/2021","Actual","BUF",78,64,72,59
"07/31/2021","07/29/2021","Actual","ELM",77,54,71,54
"07/31/2021","07/29/2021","Actual","ELZ",75,57,69,56
"07/31/2021","07/29/2021","Actual","FOK",77,58,72,56
"07/31/2021","07/29/2021","Actual","FRG",77,69,72,66
"07/31/2021","07/29/2021","Actual","GFL",69,51,64,50
"07/31/2021","07/29/2021","Actual","HPN",75,65,71,64
"07/31/2021","07/29/2021","Actual","IAG",81,63,72,59
"07/31/2021","07/29/2021","Actual","ISP",77,67,73,65
"07/31/2021","07/29/2021","Actual","ITH",74,55,69,54
"07/31/2021","07/29/2021","Actual","JFK",77,71,73,68
