"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/28/2017","02/25/2017","Actual","ALB",68,38,59,35
"02/28/2017","02/25/2017","Actual","ART",63,35,58,32
"02/28/2017","02/25/2017","Actual","BGM",60,30,55,28
"02/28/2017","02/25/2017","Actual","BUF",65,29,56,27
"02/28/2017","02/25/2017","Actual","ELM",65,34,58,30
"02/28/2017","02/25/2017","Actual","HPN",63,45,58,42
"02/28/2017","02/25/2017","Actual","ISP",62,46,58,44
"02/28/2017","02/25/2017","Actual","JFK",63,48,59,45
"02/28/2017","02/25/2017","Actual","LGA",65,49,59,44
"02/28/2017","02/25/2017","Actual","MSS",49,33,48,33
"02/28/2017","02/25/2017","Actual","MSV",62,34,58,33
"02/28/2017","02/25/2017","Actual","PLB",61,34,56,33
"02/28/2017","02/25/2017","Actual","POU",66,39,59,38
"02/28/2017","02/25/2017","Actual","ROC",64,32,56,29
"02/28/2017","02/25/2017","Actual","SWF",64,41,60,40
"02/28/2017","02/25/2017","Actual","SYR",66,35,59,31
"02/28/2017","02/25/2017","Actual","UCA",66,33,60,32
"02/28/2017","02/26/2017","Actual","ALB",38,26,35,23
"02/28/2017","02/26/2017","Actual","ART",34,27,30,23
"02/28/2017","02/26/2017","Actual","BGM",29,23,26,22
"02/28/2017","02/26/2017","Actual","BUF",34,27,28,24
"02/28/2017","02/26/2017","Actual","ELM",35,26,29,23
"02/28/2017","02/26/2017","Actual","HPN",41,32,39,27
"02/28/2017","02/26/2017","Actual","ISP",44,32,42,27
"02/28/2017","02/26/2017","Actual","JFK",47,38,42,31
"02/28/2017","02/26/2017","Actual","LGA",47,39,41,31
"02/28/2017","02/26/2017","Actual","MSS",35,24,32,22
"02/28/2017","02/26/2017","Actual","MSV",33,24,31,22
"02/28/2017","02/26/2017","Actual","PLB",38,28,35,24
"02/28/2017","02/26/2017","Actual","POU",40,28,38,25
"02/28/2017","02/26/2017","Actual","ROC",35,27,29,25
"02/28/2017","02/26/2017","Actual","SWF",41,30,39,26
"02/28/2017","02/26/2017","Actual","SYR",33,27,29,25
"02/28/2017","02/26/2017","Actual","UCA",33,25,31,23
"02/28/2017","02/27/2017","Actual","ALB",53,24,40,22
"02/28/2017","02/27/2017","Actual","ART",45,32,38,28
"02/28/2017","02/27/2017","Actual","BGM",47,26,37,22
"02/28/2017","02/27/2017","Actual","BUF",45,35,37,29
"02/28/2017","02/27/2017","Actual","ELM",52,21,39,19
"02/28/2017","02/27/2017","Actual","HPN",51,29,40,25
"02/28/2017","02/27/2017","Actual","ISP",48,28,41,25
"02/28/2017","02/27/2017","Actual","JFK",51,32,43,28
"02/28/2017","02/27/2017","Actual","LGA",54,38,43,31
"02/28/2017","02/27/2017","Actual","MSS",44,30,38,28
"02/28/2017","02/27/2017","Actual","MSV",47,17,37,16
"02/28/2017","02/27/2017","Actual","PLB",47,30,38,26
"02/28/2017","02/27/2017","Actual","POU",52,23,39,22
"02/28/2017","02/27/2017","Actual","ROC",51,33,40,28
"02/28/2017","02/27/2017","Actual","SWF",50,27,39,24
"02/28/2017","02/27/2017","Actual","SYR",52,32,40,27
"02/28/2017","02/27/2017","Actual","UCA",49,26,40,24
"02/28/2017","02/28/2017","Forecast","ALB",55,32,47,28
"02/28/2017","02/28/2017","Forecast","ART",50,31,46,30
"02/28/2017","02/28/2017","Forecast","BGM",51,35,48,33
"02/28/2017","02/28/2017","Forecast","BUF",54,35,51,31
"02/28/2017","02/28/2017","Forecast","ELM",56,36,50,33
"02/28/2017","02/28/2017","Forecast","HPN",58,41,50,37
"02/28/2017","02/28/2017","Forecast","ISP",56,42,50,41
"02/28/2017","02/28/2017","Forecast","JFK",55,43,50,41
"02/28/2017","02/28/2017","Forecast","LGA",61,47,52,41
"02/28/2017","02/28/2017","Forecast","MSS",48,23,42,22
"02/28/2017","02/28/2017","Forecast","MSV",54,32,47,31
"02/28/2017","02/28/2017","Forecast","PLB",48,26,42,25
"02/28/2017","02/28/2017","Forecast","POU",59,33,50,30
"02/28/2017","02/28/2017","Forecast","ROC",54,35,49,32
"02/28/2017","02/28/2017","Forecast","SWF",59,39,50,36
"02/28/2017","02/28/2017","Forecast","SYR",53,32,48,30
"02/28/2017","02/28/2017","Forecast","UCA",52,31,46,29
"02/28/2017","03/01/2017","Forecast","ALB",66,50,60,47
"02/28/2017","03/01/2017","Forecast","ART",56,39,54,37
"02/28/2017","03/01/2017","Forecast","BGM",60,49,56,45
"02/28/2017","03/01/2017","Forecast","BUF",58,37,56,34
"02/28/2017","03/01/2017","Forecast","ELM",67,47,59,43
"02/28/2017","03/01/2017","Forecast","HPN",66,51,61,49
"02/28/2017","03/01/2017","Forecast","ISP",58,49,55,48
"02/28/2017","03/01/2017","Forecast","JFK",62,51,58,49
"02/28/2017","03/01/2017","Forecast","LGA",69,56,62,52
"02/28/2017","03/01/2017","Forecast","MSS",55,42,53,39
"02/28/2017","03/01/2017","Forecast","MSV",63,49,58,47
"02/28/2017","03/01/2017","Forecast","PLB",60,44,55,41
"02/28/2017","03/01/2017","Forecast","POU",66,51,61,49
"02/28/2017","03/01/2017","Forecast","ROC",65,41,58,37
"02/28/2017","03/01/2017","Forecast","SWF",67,52,61,50
"02/28/2017","03/01/2017","Forecast","SYR",63,47,58,44
"02/28/2017","03/01/2017","Forecast","UCA",62,47,57,44
