"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"04/29/2021","04/26/2021","Actual","ALB",50,34,40,30
"04/29/2021","04/26/2021","Actual","ART",46,32,37,27
"04/29/2021","04/26/2021","Actual","BGM",47,30,37,27
"04/29/2021","04/26/2021","Actual","BUF",50,34,39,29
"04/29/2021","04/26/2021","Actual","ELM",54,34,42,31
"04/29/2021","04/26/2021","Actual","ELZ",52,28,38,26
"04/29/2021","04/26/2021","Actual","FOK",59,32,45,30
"04/29/2021","04/26/2021","Actual","FRG",59,42,46,36
"04/29/2021","04/26/2021","Actual","GFL",53,35,40,30
"04/29/2021","04/26/2021","Actual","HPN",56,39,45,34
"04/29/2021","04/26/2021","Actual","IAG",46,32,35,28
"04/29/2021","04/26/2021","Actual","ISP",58,42,47,36
"04/29/2021","04/26/2021","Actual","ITH",48,31,38,28
"04/29/2021","04/26/2021","Actual","JFK",61,42,47,35
"04/29/2021","04/26/2021","Actual","LGA",60,43,47,36
"04/29/2021","04/26/2021","Actual","MSS",51,32,37,26
"04/29/2021","04/26/2021","Actual","MSV",52,32,39,29
"04/29/2021","04/26/2021","Actual","NYC",60,41,47,35
"04/29/2021","04/26/2021","Actual","PLB",48,32,38,28
"04/29/2021","04/26/2021","Actual","POU",59,39,44,34
"04/29/2021","04/26/2021","Actual","ROC",50,33,37,29
"04/29/2021","04/26/2021","Actual","SLK",42,25,34,22
"04/29/2021","04/26/2021","Actual","SWF",57,37,46,32
"04/29/2021","04/26/2021","Actual","SYR",49,35,38,30
"04/29/2021","04/26/2021","Actual","UCA",45,33,36,29
"04/29/2021","04/27/2021","Actual","ALB",63,36,48,30
"04/29/2021","04/27/2021","Actual","ART",63,35,49,31
"04/29/2021","04/27/2021","Actual","BGM",69,33,53,29
"04/29/2021","04/27/2021","Actual","BUF",70,42,56,36
"04/29/2021","04/27/2021","Actual","ELM",79,34,59,31
"04/29/2021","04/27/2021","Actual","ELZ",75,39,58,33
"04/29/2021","04/27/2021","Actual","FOK",57,34,44,31
"04/29/2021","04/27/2021","Actual","FRG",59,46,48,37
"04/29/2021","04/27/2021","Actual","GFL",63,30,48,28
"04/29/2021","04/27/2021","Actual","HPN",60,44,45,35
"04/29/2021","04/27/2021","Actual","IAG",68,41,56,35
"04/29/2021","04/27/2021","Actual","ISP",58,43,48,37
"04/29/2021","04/27/2021","Actual","ITH",73,33,55,30
"04/29/2021","04/27/2021","Actual","JFK",57,47,48,36
"04/29/2021","04/27/2021","Actual","LGA",61,49,48,38
"04/29/2021","04/27/2021","Actual","MSS",59,32,45,28
"04/29/2021","04/27/2021","Actual","MSV",71,35,53,29
"04/29/2021","04/27/2021","Actual","NYC",63,47,48,37
"04/29/2021","04/27/2021","Actual","PLB",60,35,44,29
"04/29/2021","04/27/2021","Actual","POU",70,36,52,32
"04/29/2021","04/27/2021","Actual","ROC",70,39,55,33
"04/29/2021","04/27/2021","Actual","SLK",60,23,47,21
"04/29/2021","04/27/2021","Actual","SWF",70,39,52,32
"04/29/2021","04/27/2021","Actual","SYR",67,37,50,32
"04/29/2021","04/27/2021","Actual","UCA",64,31,49,28
"04/29/2021","04/28/2021","Actual","ALB",69,46,57,45
"04/29/2021","04/28/2021","Actual","ART",60,48,58,47
"04/29/2021","04/28/2021","Actual","BGM",76,56,61,50
"04/29/2021","04/28/2021","Actual","BUF",70,53,61,49
"04/29/2021","04/28/2021","Actual","ELM",81,46,64,44
"04/29/2021","04/28/2021","Actual","ELZ",75,62,62,53
"04/29/2021","04/28/2021","Actual","FOK",69,42,58,40
"04/29/2021","04/28/2021","Actual","FRG",72,51,62,48
"04/29/2021","04/28/2021","Actual","GFL",61,47,54,46
"04/29/2021","04/28/2021","Actual","HPN",76,48,60,44
"04/29/2021","04/28/2021","Actual","IAG",72,47,64,45
"04/29/2021","04/28/2021","Actual","ISP",73,50,59,47
"04/29/2021","04/28/2021","Actual","ITH",77,48,62,46
"04/29/2021","04/28/2021","Actual","JFK",73,50,60,48
"04/29/2021","04/28/2021","Actual","LGA",82,51,62,46
"04/29/2021","04/28/2021","Actual","MSS",61,47,50,44
"04/29/2021","04/28/2021","Actual","MSV",78,48,62,44
"04/29/2021","04/28/2021","Actual","NYC",83,52,63,48
"04/29/2021","04/28/2021","Actual","PLB",61,45,52,42
"04/29/2021","04/28/2021","Actual","POU",84,47,64,43
"04/29/2021","04/28/2021","Actual","ROC",72,46,64,44
"04/29/2021","04/28/2021","Actual","SLK",60,44,55,42
"04/29/2021","04/28/2021","Actual","SWF",84,48,64,44
"04/29/2021","04/28/2021","Actual","SYR",70,53,60,48
"04/29/2021","04/28/2021","Actual","UCA",72,50,59,47
"04/29/2021","04/29/2021","Forecast","ALB",60,53,58,52
"04/29/2021","04/29/2021","Forecast","ART",59,47,54,46
"04/29/2021","04/29/2021","Forecast","BGM",61,55,59,53
"04/29/2021","04/29/2021","Forecast","BUF",56,50,53,49
"04/29/2021","04/29/2021","Forecast","ELM",64,54,60,52
"04/29/2021","04/29/2021","Forecast","ELZ",62,51,61,49
"04/29/2021","04/29/2021","Forecast","FOK",60,51,56,50
"04/29/2021","04/29/2021","Forecast","FRG",66,56,60,53
"04/29/2021","04/29/2021","Forecast","GFL",60,50,58,49
"04/29/2021","04/29/2021","Forecast","HPN",68,56,63,55
"04/29/2021","04/29/2021","Forecast","IAG",52,47,51,46
"04/29/2021","04/29/2021","Forecast","ISP",64,54,59,53
"04/29/2021","04/29/2021","Forecast","ITH",59,51,58,50
"04/29/2021","04/29/2021","Forecast","JFK",65,55,61,52
"04/29/2021","04/29/2021","Forecast","LGA",71,60,63,55
"04/29/2021","04/29/2021","Forecast","MSS",60,47,54,45
"04/29/2021","04/29/2021","Forecast","MSV",65,56,62,55
"04/29/2021","04/29/2021","Forecast","NYC",72,60,64,56
"04/29/2021","04/29/2021","Forecast","PLB",58,48,54,47
"04/29/2021","04/29/2021","Forecast","POU",71,60,65,58
"04/29/2021","04/29/2021","Forecast","ROC",51,45,50,44
"04/29/2021","04/29/2021","Forecast","SLK",57,44,53,44
"04/29/2021","04/29/2021","Forecast","SWF",71,57,65,57
"04/29/2021","04/29/2021","Forecast","SYR",59,53,56,50
"04/29/2021","04/29/2021","Forecast","UCA",60,54,57,53
"04/29/2021","04/30/2021","Forecast","ALB",57,39,56,36
"04/29/2021","04/30/2021","Forecast","ART",50,37,49,35
"04/29/2021","04/30/2021","Forecast","BGM",54,36,51,32
"04/29/2021","04/30/2021","Forecast","BUF",51,42,48,36
"04/29/2021","04/30/2021","Forecast","ELM",53,39,51,35
"04/29/2021","04/30/2021","Forecast","ELZ",50,36,48,32
"04/29/2021","04/30/2021","Forecast","FOK",64,43,54,38
"04/29/2021","04/30/2021","Forecast","FRG",66,48,59,40
"04/29/2021","04/30/2021","Forecast","GFL",55,41,54,37
"04/29/2021","04/30/2021","Forecast","HPN",64,44,61,38
"04/29/2021","04/30/2021","Forecast","IAG",49,40,47,35
"04/29/2021","04/30/2021","Forecast","ISP",66,47,58,40
"04/29/2021","04/30/2021","Forecast","ITH",50,37,49,34
"04/29/2021","04/30/2021","Forecast","JFK",65,49,60,41
"04/29/2021","04/30/2021","Forecast","LGA",69,50,63,41
"04/29/2021","04/30/2021","Forecast","MSS",52,39,51,36
"04/29/2021","04/30/2021","Forecast","MSV",59,38,57,34
"04/29/2021","04/30/2021","Forecast","NYC",70,50,64,41
"04/29/2021","04/30/2021","Forecast","PLB",53,42,51,39
"04/29/2021","04/30/2021","Forecast","POU",66,45,62,39
"04/29/2021","04/30/2021","Forecast","ROC",50,41,48,36
"04/29/2021","04/30/2021","Forecast","SLK",47,31,47,31
"04/29/2021","04/30/2021","Forecast","SWF",65,44,62,38
"04/29/2021","04/30/2021","Forecast","SYR",53,40,51,37
"04/29/2021","04/30/2021","Forecast","UCA",52,36,51,34
