"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/06/2017","10/03/2017","Actual","ALB",71,41,56,40
"10/06/2017","10/03/2017","Actual","ART",74,39,62,39
"10/06/2017","10/03/2017","Actual","BGM",68,45,55,41
"10/06/2017","10/03/2017","Actual","BUF",76,51,59,47
"10/06/2017","10/03/2017","Actual","ELM",76,36,60,36
"10/06/2017","10/03/2017","Actual","HPN",68,48,57,47
"10/06/2017","10/03/2017","Actual","ISP",67,49,59,48
"10/06/2017","10/03/2017","Actual","JFK",68,51,58,50
"10/06/2017","10/03/2017","Actual","LGA",70,59,58,53
"10/06/2017","10/03/2017","Actual","MSS",76,38,60,38
"10/06/2017","10/03/2017","Actual","MSV",67,41,56,40
"10/06/2017","10/03/2017","Actual","PLB",72,41,59,41
"10/06/2017","10/03/2017","Actual","POU",71,39,58,38
"10/06/2017","10/03/2017","Actual","ROC",79,46,63,45
"10/06/2017","10/03/2017","Actual","SWF",70,41,59,41
"10/06/2017","10/03/2017","Actual","SYR",75,41,59,40
"10/06/2017","10/03/2017","Actual","UCA",73,43,59,42
"10/06/2017","10/04/2017","Actual","ALB",75,49,62,46
"10/06/2017","10/04/2017","Actual","ART",75,61,68,54
"10/06/2017","10/04/2017","Actual","BGM",77,49,63,47
"10/06/2017","10/04/2017","Actual","BUF",77,62,67,56
"10/06/2017","10/04/2017","Actual","ELM",85,41,67,41
"10/06/2017","10/04/2017","Actual","HPN",75,50,62,48
"10/06/2017","10/04/2017","Actual","ISP",70,50,63,49
"10/06/2017","10/04/2017","Actual","JFK",71,56,64,54
"10/06/2017","10/04/2017","Actual","LGA",74,58,64,54
"10/06/2017","10/04/2017","Actual","MSS",79,54,68,51
"10/06/2017","10/04/2017","Actual","MSV",75,40,64,40
"10/06/2017","10/04/2017","Actual","PLB",81,48,68,45
"10/06/2017","10/04/2017","Actual","POU",77,45,63,44
"10/06/2017","10/04/2017","Actual","ROC",83,60,69,55
"10/06/2017","10/04/2017","Actual","SWF",77,52,65,50
"10/06/2017","10/04/2017","Actual","SYR",83,53,68,50
"10/06/2017","10/04/2017","Actual","UCA",80,48,68,47
"10/06/2017","10/05/2017","Actual","ALB",75,56,62,53
"10/06/2017","10/05/2017","Actual","ART",65,50,58,50
"10/06/2017","10/05/2017","Actual","BGM",73,58,61,52
"10/06/2017","10/05/2017","Actual","BUF",68,56,61,54
"10/06/2017","10/05/2017","Actual","ELM",80,51,65,50
"10/06/2017","10/05/2017","Actual","HPN",83,64,68,59
"10/06/2017","10/05/2017","Actual","ISP",78,63,68,60
"10/06/2017","10/05/2017","Actual","JFK",81,63,69,60
"10/06/2017","10/05/2017","Actual","LGA",84,66,69,61
"10/06/2017","10/05/2017","Actual","MSS",68,53,61,53
"10/06/2017","10/05/2017","Actual","MSV",74,58,65,56
"10/06/2017","10/05/2017","Actual","PLB",71,55,62,50
"10/06/2017","10/05/2017","Actual","POU",79,56,67,55
"10/06/2017","10/05/2017","Actual","ROC",72,54,60,53
"10/06/2017","10/05/2017","Actual","SWF",79,59,69,58
"10/06/2017","10/05/2017","Actual","SYR",72,55,60,53
"10/06/2017","10/05/2017","Actual","UCA",69,52,64,51
"10/06/2017","10/06/2017","Forecast","ALB",67,51,60,49
"10/06/2017","10/06/2017","Forecast","ART",62,51,57,50
"10/06/2017","10/06/2017","Forecast","BGM",67,53,60,51
"10/06/2017","10/06/2017","Forecast","BUF",66,58,60,56
"10/06/2017","10/06/2017","Forecast","ELM",72,47,63,47
"10/06/2017","10/06/2017","Forecast","HPN",77,62,66,60
"10/06/2017","10/06/2017","Forecast","ISP",76,65,67,63
"10/06/2017","10/06/2017","Forecast","JFK",76,66,67,64
"10/06/2017","10/06/2017","Forecast","LGA",78,68,69,64
"10/06/2017","10/06/2017","Forecast","MSS",65,51,56,50
"10/06/2017","10/06/2017","Forecast","MSV",71,51,61,50
"10/06/2017","10/06/2017","Forecast","PLB",64,51,54,48
"10/06/2017","10/06/2017","Forecast","POU",76,53,63,52
"10/06/2017","10/06/2017","Forecast","ROC",67,57,61,54
"10/06/2017","10/06/2017","Forecast","SWF",75,54,65,53
"10/06/2017","10/06/2017","Forecast","SYR",66,54,60,53
"10/06/2017","10/06/2017","Forecast","UCA",63,48,59,48
"10/06/2017","10/07/2017","Forecast","ALB",79,56,68,55
"10/06/2017","10/07/2017","Forecast","ART",76,52,67,52
"10/06/2017","10/07/2017","Forecast","BGM",76,60,64,58
"10/06/2017","10/07/2017","Forecast","BUF",80,62,66,61
"10/06/2017","10/07/2017","Forecast","ELM",82,59,67,59
"10/06/2017","10/07/2017","Forecast","HPN",78,64,68,63
"10/06/2017","10/07/2017","Forecast","ISP",76,64,68,63
"10/06/2017","10/07/2017","Forecast","JFK",77,66,69,64
"10/06/2017","10/07/2017","Forecast","LGA",79,68,68,64
"10/06/2017","10/07/2017","Forecast","MSS",73,48,67,48
"10/06/2017","10/07/2017","Forecast","MSV",76,57,65,56
"10/06/2017","10/07/2017","Forecast","PLB",72,50,65,49
"10/06/2017","10/07/2017","Forecast","POU",80,58,68,58
"10/06/2017","10/07/2017","Forecast","ROC",82,60,67,59
"10/06/2017","10/07/2017","Forecast","SWF",80,60,68,58
"10/06/2017","10/07/2017","Forecast","SYR",80,58,68,57
"10/06/2017","10/07/2017","Forecast","UCA",78,56,67,55
