"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/19/2021","02/16/2021","Actual","ALB",34,22,34,20
"02/19/2021","02/16/2021","Actual","ART",23,12,21,11
"02/19/2021","02/16/2021","Actual","BGM",37,15,35,14
"02/19/2021","02/16/2021","Actual","BUF",25,12,24,10
"02/19/2021","02/16/2021","Actual","ELM",40,21,37,18
"02/19/2021","02/16/2021","Actual","ELZ",35,12,34,11
"02/19/2021","02/16/2021","Actual","FOK",54,36,54,31
"02/19/2021","02/16/2021","Actual","FRG",52,35,51,30
"02/19/2021","02/16/2021","Actual","GFL",35,22,33,19
"02/19/2021","02/16/2021","Actual","HPN",50,31,44,28
"02/19/2021","02/16/2021","Actual","IAG",23,12,23,10
"02/19/2021","02/16/2021","Actual","ISP",52,34,52,31
"02/19/2021","02/16/2021","Actual","ITH",40,17,38,15
"02/19/2021","02/16/2021","Actual","JFK",49,34,47,30
"02/19/2021","02/16/2021","Actual","LGA",53,34,45,30
"02/19/2021","02/16/2021","Actual","MSS",24,11,23,10
"02/19/2021","02/16/2021","Actual","MSV",40,20,38,18
"02/19/2021","02/16/2021","Actual","NYC",51,34,45,30
"02/19/2021","02/16/2021","Actual","PLB",31,14,29,12
"02/19/2021","02/16/2021","Actual","POU",47,27,42,25
"02/19/2021","02/16/2021","Actual","ROC",27,16,26,15
"02/19/2021","02/16/2021","Actual","SLK",36,8,35,7
"02/19/2021","02/16/2021","Actual","SWF",46,27,43,25
"02/19/2021","02/16/2021","Actual","SYR",35,20,34,18
"02/19/2021","02/16/2021","Actual","UCA",36,18,35,17
"02/19/2021","02/17/2021","Actual","ALB",23,13,19,11
"02/19/2021","02/17/2021","Actual","ART",22,-15,19,-15
"02/19/2021","02/17/2021","Actual","BGM",21,7,17,6
"02/19/2021","02/17/2021","Actual","BUF",23,7,19,6
"02/19/2021","02/17/2021","Actual","ELM",27,5,21,4
"02/19/2021","02/17/2021","Actual","ELZ",22,3,18,3
"02/19/2021","02/17/2021","Actual","FOK",36,19,31,17
"02/19/2021","02/17/2021","Actual","FRG",35,25,30,20
"02/19/2021","02/17/2021","Actual","GFL",26,13,20,10
"02/19/2021","02/17/2021","Actual","HPN",30,21,26,17
"02/19/2021","02/17/2021","Actual","IAG",21,-2,18,-2
"02/19/2021","02/17/2021","Actual","ISP",35,24,30,20
"02/19/2021","02/17/2021","Actual","ITH",25,9,21,8
"02/19/2021","02/17/2021","Actual","JFK",34,24,29,20
"02/19/2021","02/17/2021","Actual","LGA",35,24,30,20
"02/19/2021","02/17/2021","Actual","MSS",18,-1,14,-2
"02/19/2021","02/17/2021","Actual","MSV",28,11,22,10
"02/19/2021","02/17/2021","Actual","NYC",34,22,29,18
"02/19/2021","02/17/2021","Actual","PLB",22,7,17,5
"02/19/2021","02/17/2021","Actual","POU",30,20,24,16
"02/19/2021","02/17/2021","Actual","ROC",26,4,21,3
"02/19/2021","02/17/2021","Actual","SLK",17,-3,13,-4
"02/19/2021","02/17/2021","Actual","SWF",30,18,24,16
"02/19/2021","02/17/2021","Actual","SYR",24,8,20,7
"02/19/2021","02/17/2021","Actual","UCA",22,5,18,4
"02/19/2021","02/18/2021","Actual","ALB",23,19,20,16
"02/19/2021","02/18/2021","Actual","ART",26,13,22,12
"02/19/2021","02/18/2021","Actual","BGM",20,15,19,14
"02/19/2021","02/18/2021","Actual","BUF",26,19,24,17
"02/19/2021","02/18/2021","Actual","ELM",26,20,23,18
"02/19/2021","02/18/2021","Actual","ELZ",20,15,19,14
"02/19/2021","02/18/2021","Actual","FOK",29,23,28,20
"02/19/2021","02/18/2021","Actual","FRG",29,25,28,21
"02/19/2021","02/18/2021","Actual","GFL",26,16,22,14
"02/19/2021","02/18/2021","Actual","HPN",25,23,24,19
"02/19/2021","02/18/2021","Actual","IAG",26,16,23,14
"02/19/2021","02/18/2021","Actual","ISP",28,25,28,21
"02/19/2021","02/18/2021","Actual","ITH",26,16,23,15
"02/19/2021","02/18/2021","Actual","JFK",29,24,28,22
"02/19/2021","02/18/2021","Actual","LGA",30,25,27,22
"02/19/2021","02/18/2021","Actual","MSS",24,-7,20,-8
"02/19/2021","02/18/2021","Actual","MSV",20,16,19,15
"02/19/2021","02/18/2021","Actual","NYC",30,24,27,22
"02/19/2021","02/18/2021","Actual","PLB",23,7,20,6
"02/19/2021","02/18/2021","Actual","POU",25,21,24,19
"02/19/2021","02/18/2021","Actual","ROC",24,17,22,15
"02/19/2021","02/18/2021","Actual","SLK",21,-1,18,-2
"02/19/2021","02/18/2021","Actual","SWF",25,19,23,19
"02/19/2021","02/18/2021","Actual","SYR",27,17,22,15
"02/19/2021","02/18/2021","Actual","UCA",24,13,20,12
"02/19/2021","02/19/2021","Forecast","ALB",28,19,27,19
"02/19/2021","02/19/2021","Forecast","ART",29,18,27,18
"02/19/2021","02/19/2021","Forecast","BGM",29,19,27,18
"02/19/2021","02/19/2021","Forecast","BUF",29,22,27,21
"02/19/2021","02/19/2021","Forecast","ELM",36,24,32,22
"02/19/2021","02/19/2021","Forecast","ELZ",27,19,25,18
"02/19/2021","02/19/2021","Forecast","FOK",35,29,33,28
"02/19/2021","02/19/2021","Forecast","FRG",35,28,33,27
"02/19/2021","02/19/2021","Forecast","GFL",29,19,28,19
"02/19/2021","02/19/2021","Forecast","HPN",33,25,31,24
"02/19/2021","02/19/2021","Forecast","IAG",28,19,26,18
"02/19/2021","02/19/2021","Forecast","ISP",34,28,32,28
"02/19/2021","02/19/2021","Forecast","ITH",31,21,29,20
"02/19/2021","02/19/2021","Forecast","JFK",34,28,32,27
"02/19/2021","02/19/2021","Forecast","LGA",36,28,34,27
"02/19/2021","02/19/2021","Forecast","MSS",23,16,21,15
"02/19/2021","02/19/2021","Forecast","MSV",30,19,28,18
"02/19/2021","02/19/2021","Forecast","NYC",35,28,33,27
"02/19/2021","02/19/2021","Forecast","PLB",27,15,26,14
"02/19/2021","02/19/2021","Forecast","POU",34,23,31,22
"02/19/2021","02/19/2021","Forecast","ROC",30,22,28,21
"02/19/2021","02/19/2021","Forecast","SLK",27,12,25,12
"02/19/2021","02/19/2021","Forecast","SWF",31,23,30,23
"02/19/2021","02/19/2021","Forecast","SYR",31,22,29,20
"02/19/2021","02/19/2021","Forecast","UCA",30,20,29,19
"02/19/2021","02/20/2021","Forecast","ALB",27,18,24,17
"02/19/2021","02/20/2021","Forecast","ART",26,12,23,12
"02/19/2021","02/20/2021","Forecast","BGM",23,17,21,16
"02/19/2021","02/20/2021","Forecast","BUF",24,19,22,18
"02/19/2021","02/20/2021","Forecast","ELM",29,20,24,18
"02/19/2021","02/20/2021","Forecast","ELZ",19,15,17,14
"02/19/2021","02/20/2021","Forecast","FOK",34,24,30,22
"02/19/2021","02/20/2021","Forecast","FRG",34,26,30,23
"02/19/2021","02/20/2021","Forecast","GFL",29,14,24,13
"02/19/2021","02/20/2021","Forecast","HPN",32,23,28,21
"02/19/2021","02/20/2021","Forecast","IAG",24,17,22,16
"02/19/2021","02/20/2021","Forecast","ISP",34,26,31,23
"02/19/2021","02/20/2021","Forecast","ITH",26,19,23,18
"02/19/2021","02/20/2021","Forecast","JFK",34,26,29,23
"02/19/2021","02/20/2021","Forecast","LGA",36,28,31,24
"02/19/2021","02/20/2021","Forecast","MSS",25,13,22,13
"02/19/2021","02/20/2021","Forecast","MSV",27,17,23,16
"02/19/2021","02/20/2021","Forecast","NYC",34,26,29,23
"02/19/2021","02/20/2021","Forecast","PLB",26,15,23,14
"02/19/2021","02/20/2021","Forecast","POU",34,20,28,19
"02/19/2021","02/20/2021","Forecast","ROC",26,20,23,19
"02/19/2021","02/20/2021","Forecast","SLK",20,9,18,9
"02/19/2021","02/20/2021","Forecast","SWF",31,19,26,18
"02/19/2021","02/20/2021","Forecast","SYR",27,21,24,20
"02/19/2021","02/20/2021","Forecast","UCA",25,18,22,17
