"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/09/2017","02/06/2017","Actual","ALB",33,25,29,20
"02/09/2017","02/06/2017","Actual","ART",27,15,25,13
"02/09/2017","02/06/2017","Actual","BGM",35,21,29,20
"02/09/2017","02/06/2017","Actual","BUF",36,23,31,20
"02/09/2017","02/06/2017","Actual","ELM",43,29,34,24
"02/09/2017","02/06/2017","Actual","HPN",45,32,35,27
"02/09/2017","02/06/2017","Actual","ISP",46,33,37,29
"02/09/2017","02/06/2017","Actual","JFK",48,38,41,32
"02/09/2017","02/06/2017","Actual","LGA",50,38,41,31
"02/09/2017","02/06/2017","Actual","MSS",20,11,17,9
"02/09/2017","02/06/2017","Actual","MSV",37,25,31,22
"02/09/2017","02/06/2017","Actual","PLB",26,13,23,11
"02/09/2017","02/06/2017","Actual","POU",40,25,32,23
"02/09/2017","02/06/2017","Actual","ROC",35,25,30,23
"02/09/2017","02/06/2017","Actual","SWF",41,28,33,26
"02/09/2017","02/06/2017","Actual","SYR",30,22,27,19
"02/09/2017","02/06/2017","Actual","UCA",28,20,25,18
"02/09/2017","02/07/2017","Actual","ALB",34,28,33,25
"02/09/2017","02/07/2017","Actual","ART",46,22,44,21
"02/09/2017","02/07/2017","Actual","BGM",39,29,39,26
"02/09/2017","02/07/2017","Actual","BUF",55,30,52,26
"02/09/2017","02/07/2017","Actual","ELM",48,25,45,23
"02/09/2017","02/07/2017","Actual","HPN",37,32,37,30
"02/09/2017","02/07/2017","Actual","ISP",42,31,42,31
"02/09/2017","02/07/2017","Actual","JFK",44,35,43,35
"02/09/2017","02/07/2017","Actual","LGA",42,38,39,36
"02/09/2017","02/07/2017","Actual","MSS",30,15,30,14
"02/09/2017","02/07/2017","Actual","MSV",32,27,31,24
"02/09/2017","02/07/2017","Actual","PLB",31,14,30,13
"02/09/2017","02/07/2017","Actual","POU",32,24,32,22
"02/09/2017","02/07/2017","Actual","ROC",53,31,51,28
"02/09/2017","02/07/2017","Actual","SWF",36,27,36,25
"02/09/2017","02/07/2017","Actual","SYR",48,27,46,24
"02/09/2017","02/07/2017","Actual","UCA",35,26,35,24
"02/09/2017","02/08/2017","Actual","ALB",43,30,39,26
"02/09/2017","02/08/2017","Actual","ART",49,24,48,21
"02/09/2017","02/08/2017","Actual","BGM",46,26,45,24
"02/09/2017","02/08/2017","Actual","BUF",53,24,50,22
"02/09/2017","02/08/2017","Actual","ELM",53,29,50,26
"02/09/2017","02/08/2017","Actual","HPN",57,37,50,34
"02/09/2017","02/08/2017","Actual","ISP",61,39,54,37
"02/09/2017","02/08/2017","Actual","JFK",65,40,54,40
"02/09/2017","02/08/2017","Actual","LGA",61,39,52,38
"02/09/2017","02/08/2017","Actual","MSS",48,20,46,17
"02/09/2017","02/08/2017","Actual","MSV",45,32,43,29
"02/09/2017","02/08/2017","Actual","PLB",42,22,39,20
"02/09/2017","02/08/2017","Actual","POU",55,32,47,30
"02/09/2017","02/08/2017","Actual","ROC",54,25,52,22
"02/09/2017","02/08/2017","Actual","SWF",55,34,50,32
"02/09/2017","02/08/2017","Actual","SYR",51,27,48,24
"02/09/2017","02/08/2017","Actual","UCA",47,27,46,24
"02/09/2017","02/09/2017","Forecast","ALB",31,12,27,9
"02/09/2017","02/09/2017","Forecast","ART",21,12,18,10
"02/09/2017","02/09/2017","Forecast","BGM",25,12,23,10
"02/09/2017","02/09/2017","Forecast","BUF",21,17,20,14
"02/09/2017","02/09/2017","Forecast","ELM",27,16,25,13
"02/09/2017","02/09/2017","Forecast","HPN",39,17,34,14
"02/09/2017","02/09/2017","Forecast","ISP",42,19,37,16
"02/09/2017","02/09/2017","Forecast","JFK",44,20,39,17
"02/09/2017","02/09/2017","Forecast","LGA",44,21,38,17
"02/09/2017","02/09/2017","Forecast","MSS",17,7,14,5
"02/09/2017","02/09/2017","Forecast","MSV",30,10,28,8
"02/09/2017","02/09/2017","Forecast","PLB",20,7,18,5
"02/09/2017","02/09/2017","Forecast","POU",34,13,30,10
"02/09/2017","02/09/2017","Forecast","ROC",23,19,21,16
"02/09/2017","02/09/2017","Forecast","SWF",34,13,31,11
"02/09/2017","02/09/2017","Forecast","SYR",26,16,23,13
"02/09/2017","02/09/2017","Forecast","UCA",26,10,23,8
"02/09/2017","02/10/2017","Forecast","ALB",22,10,18,8
"02/09/2017","02/10/2017","Forecast","ART",22,9,20,7
"02/09/2017","02/10/2017","Forecast","BGM",22,14,20,12
"02/09/2017","02/10/2017","Forecast","BUF",30,18,27,16
"02/09/2017","02/10/2017","Forecast","ELM",29,17,24,14
"02/09/2017","02/10/2017","Forecast","HPN",28,16,24,13
"02/09/2017","02/10/2017","Forecast","ISP",28,18,25,16
"02/09/2017","02/10/2017","Forecast","JFK",30,20,27,17
"02/09/2017","02/10/2017","Forecast","LGA",31,21,27,17
"02/09/2017","02/10/2017","Forecast","MSS",12,4,10,3
"02/09/2017","02/10/2017","Forecast","MSV",21,11,19,9
"02/09/2017","02/10/2017","Forecast","PLB",10,6,7,4
"02/09/2017","02/10/2017","Forecast","POU",27,12,23,10
"02/09/2017","02/10/2017","Forecast","ROC",29,20,26,17
"02/09/2017","02/10/2017","Forecast","SWF",27,13,23,11
"02/09/2017","02/10/2017","Forecast","SYR",23,16,21,14
"02/09/2017","02/10/2017","Forecast","UCA",19,12,18,10
