"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"10/18/2017","10/15/2017","Actual","ALB",73,59,65,57
"10/18/2017","10/15/2017","Actual","ART",77,55,68,51
"10/18/2017","10/15/2017","Actual","BGM",73,56,65,54
"10/18/2017","10/15/2017","Actual","BUF",76,52,68,47
"10/18/2017","10/15/2017","Actual","ELM",77,61,68,57
"10/18/2017","10/15/2017","Actual","HPN",73,63,66,62
"10/18/2017","10/15/2017","Actual","ISP",72,65,69,65
"10/18/2017","10/15/2017","Actual","JFK",73,65,68,65
"10/18/2017","10/15/2017","Actual","LGA",74,66,67,64
"10/18/2017","10/15/2017","Actual","MSS",76,51,69,49
"10/18/2017","10/15/2017","Actual","MSV",69,54,63,54
"10/18/2017","10/15/2017","Actual","PLB",78,58,67,57
"10/18/2017","10/15/2017","Actual","POU",75,53,66,52
"10/18/2017","10/15/2017","Actual","ROC",80,54,70,50
"10/18/2017","10/15/2017","Actual","SWF",73,57,67,57
"10/18/2017","10/15/2017","Actual","SYR",79,56,68,52
"10/18/2017","10/15/2017","Actual","UCA",78,56,68,54
"10/18/2017","10/16/2017","Actual","ALB",61,42,60,38
"10/18/2017","10/16/2017","Actual","ART",50,31,49,31
"10/18/2017","10/16/2017","Actual","BGM",54,36,52,32
"10/18/2017","10/16/2017","Actual","BUF",51,40,46,37
"10/18/2017","10/16/2017","Actual","ELM",60,36,54,35
"10/18/2017","10/16/2017","Actual","HPN",69,44,66,39
"10/18/2017","10/16/2017","Actual","ISP",69,50,68,43
"10/18/2017","10/16/2017","Actual","JFK",69,49,68,41
"10/18/2017","10/16/2017","Actual","LGA",70,51,67,43
"10/18/2017","10/16/2017","Actual","MSS",49,34,46,33
"10/18/2017","10/16/2017","Actual","MSV",57,37,56,33
"10/18/2017","10/16/2017","Actual","PLB",61,37,55,34
"10/18/2017","10/16/2017","Actual","POU",66,43,63,38
"10/18/2017","10/16/2017","Actual","ROC",51,36,47,36
"10/18/2017","10/16/2017","Actual","SWF",68,43,67,39
"10/18/2017","10/16/2017","Actual","SYR",55,41,51,39
"10/18/2017","10/16/2017","Actual","UCA",56,39,53,38
"10/18/2017","10/17/2017","Actual","ALB",57,33,45,32
"10/18/2017","10/17/2017","Actual","ART",60,28,51,28
"10/18/2017","10/17/2017","Actual","BGM",55,31,44,30
"10/18/2017","10/17/2017","Actual","BUF",61,35,53,34
"10/18/2017","10/17/2017","Actual","ELM",62,31,49,31
"10/18/2017","10/17/2017","Actual","HPN",58,37,45,35
"10/18/2017","10/17/2017","Actual","ISP",57,40,45,38
"10/18/2017","10/17/2017","Actual","JFK",59,43,49,39
"10/18/2017","10/17/2017","Actual","LGA",61,46,48,41
"10/18/2017","10/17/2017","Actual","MSS",58,29,50,29
"10/18/2017","10/17/2017","Actual","MSV",56,29,44,28
"10/18/2017","10/17/2017","Actual","PLB",58,33,46,31
"10/18/2017","10/17/2017","Actual","POU",58,31,45,30
"10/18/2017","10/17/2017","Actual","ROC",64,35,51,35
"10/18/2017","10/17/2017","Actual","SWF",59,34,47,34
"10/18/2017","10/17/2017","Actual","SYR",61,33,49,33
"10/18/2017","10/17/2017","Actual","UCA",59,30,49,30
"10/18/2017","10/18/2017","Forecast","ALB",68,43,57,40
"10/18/2017","10/18/2017","Forecast","ART",64,49,56,47
"10/18/2017","10/18/2017","Forecast","BGM",64,43,54,40
"10/18/2017","10/18/2017","Forecast","BUF",66,51,55,47
"10/18/2017","10/18/2017","Forecast","ELM",70,42,56,40
"10/18/2017","10/18/2017","Forecast","HPN",69,47,56,41
"10/18/2017","10/18/2017","Forecast","ISP",68,45,56,43
"10/18/2017","10/18/2017","Forecast","JFK",69,51,56,46
"10/18/2017","10/18/2017","Forecast","LGA",70,53,56,45
"10/18/2017","10/18/2017","Forecast","MSS",67,49,57,47
"10/18/2017","10/18/2017","Forecast","MSV",65,35,54,34
"10/18/2017","10/18/2017","Forecast","PLB",64,48,54,42
"10/18/2017","10/18/2017","Forecast","POU",69,39,57,38
"10/18/2017","10/18/2017","Forecast","ROC",70,49,57,46
"10/18/2017","10/18/2017","Forecast","SWF",69,42,57,39
"10/18/2017","10/18/2017","Forecast","SYR",68,49,57,45
"10/18/2017","10/18/2017","Forecast","UCA",66,39,57,38
"10/18/2017","10/19/2017","Forecast","ALB",70,45,56,44
"10/18/2017","10/19/2017","Forecast","ART",65,50,56,47
"10/18/2017","10/19/2017","Forecast","BGM",65,46,53,43
"10/18/2017","10/19/2017","Forecast","BUF",65,53,57,48
"10/18/2017","10/19/2017","Forecast","ELM",70,46,55,43
"10/18/2017","10/19/2017","Forecast","HPN",69,51,55,48
"10/18/2017","10/19/2017","Forecast","ISP",68,55,57,52
"10/18/2017","10/19/2017","Forecast","JFK",69,56,57,52
"10/18/2017","10/19/2017","Forecast","LGA",70,56,56,51
"10/18/2017","10/19/2017","Forecast","MSS",67,52,56,47
"10/18/2017","10/19/2017","Forecast","MSV",66,42,53,41
"10/18/2017","10/19/2017","Forecast","PLB",68,48,54,46
"10/18/2017","10/19/2017","Forecast","POU",69,45,55,44
"10/18/2017","10/19/2017","Forecast","ROC",69,51,57,46
"10/18/2017","10/19/2017","Forecast","SWF",69,46,55,44
"10/18/2017","10/19/2017","Forecast","SYR",69,49,56,45
"10/18/2017","10/19/2017","Forecast","UCA",68,45,56,43
