"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"08/01/2021","07/29/2021","Actual","ALB",69,54,67,54
"08/01/2021","07/29/2021","Actual","ART",70,52,66,51
"08/01/2021","07/29/2021","Actual","BGM",70,55,67,55
"08/01/2021","07/29/2021","Actual","BUF",78,64,72,59
"08/01/2021","07/29/2021","Actual","ELM",77,54,71,54
"08/01/2021","07/29/2021","Actual","ELZ",75,57,69,56
"08/01/2021","07/29/2021","Actual","FOK",77,58,72,56
"08/01/2021","07/29/2021","Actual","FRG",77,69,72,66
"08/01/2021","07/29/2021","Actual","GFL",69,51,64,50
"08/01/2021","07/29/2021","Actual","HPN",75,65,71,64
"08/01/2021","07/29/2021","Actual","IAG",81,63,72,59
"08/01/2021","07/29/2021","Actual","ISP",77,67,73,65
"08/01/2021","07/29/2021","Actual","ITH",74,55,69,54
"08/01/2021","07/29/2021","Actual","JFK",77,71,73,68
"08/01/2021","07/29/2021","Actual","LGA",79,73,72,66
"08/01/2021","07/29/2021","Actual","MSS",69,51,64,50
"08/01/2021","07/29/2021","Actual","MSV",69,53,67,52
"08/01/2021","07/29/2021","Actual","NYC",77,70,72,65
"08/01/2021","07/29/2021","Actual","PLB",69,51,64,50
"08/01/2021","07/29/2021","Actual","POU",76,58,70,57
"08/01/2021","07/29/2021","Actual","ROC",75,58,70,57
"08/01/2021","07/29/2021","Actual","SLK",64,40,59,40
"08/01/2021","07/29/2021","Actual","SWF",75,55,72,55
"08/01/2021","07/29/2021","Actual","SYR",72,56,67,54
"08/01/2021","07/29/2021","Actual","UCA",67,53,66,53
"08/01/2021","07/30/2021","Actual","ALB",74,58,65,53
"08/01/2021","07/30/2021","Actual","ART",68,57,65,51
"08/01/2021","07/30/2021","Actual","BGM",68,55,62,51
"08/01/2021","07/30/2021","Actual","BUF",70,60,66,54
"08/01/2021","07/30/2021","Actual","ELM",73,51,66,50
"08/01/2021","07/30/2021","Actual","ELZ",67,52,64,49
"08/01/2021","07/30/2021","Actual","FOK",84,68,71,56
"08/01/2021","07/30/2021","Actual","FRG",85,71,70,57
"08/01/2021","07/30/2021","Actual","GFL",73,56,64,51
"08/01/2021","07/30/2021","Actual","HPN",80,65,69,54
"08/01/2021","07/30/2021","Actual","IAG",70,61,64,54
"08/01/2021","07/30/2021","Actual","ISP",84,70,72,58
"08/01/2021","07/30/2021","Actual","ITH",69,52,64,51
"08/01/2021","07/30/2021","Actual","JFK",85,70,72,56
"08/01/2021","07/30/2021","Actual","LGA",84,72,70,58
"08/01/2021","07/30/2021","Actual","MSS",66,56,61,49
"08/01/2021","07/30/2021","Actual","MSV",74,55,65,51
"08/01/2021","07/30/2021","Actual","NYC",82,70,70,57
"08/01/2021","07/30/2021","Actual","PLB",68,59,60,51
"08/01/2021","07/30/2021","Actual","POU",81,63,68,54
"08/01/2021","07/30/2021","Actual","ROC",69,58,64,53
"08/01/2021","07/30/2021","Actual","SLK",61,50,58,46
"08/01/2021","07/30/2021","Actual","SWF",79,63,69,54
"08/01/2021","07/30/2021","Actual","SYR",70,61,64,55
"08/01/2021","07/30/2021","Actual","UCA",68,57,64,53
"08/01/2021","07/31/2021","Actual","ALB",70,49,58,48
"08/01/2021","07/31/2021","Actual","ART",70,45,59,44
"08/01/2021","07/31/2021","Actual","BGM",67,51,57,49
"08/01/2021","07/31/2021","Actual","BUF",72,52,61,50
"08/01/2021","07/31/2021","Actual","ELM",74,48,62,47
"08/01/2021","07/31/2021","Actual","ELZ",69,48,59,47
"08/01/2021","07/31/2021","Actual","FOK",74,47,62,45
"08/01/2021","07/31/2021","Actual","FRG",76,59,62,53
"08/01/2021","07/31/2021","Actual","GFL",69,46,59,45
"08/01/2021","07/31/2021","Actual","HPN",73,54,60,51
"08/01/2021","07/31/2021","Actual","IAG",73,53,61,51
"08/01/2021","07/31/2021","Actual","ISP",75,55,62,51
"08/01/2021","07/31/2021","Actual","ITH",71,49,59,48
"08/01/2021","07/31/2021","Actual","JFK",75,61,64,54
"08/01/2021","07/31/2021","Actual","LGA",79,64,63,55
"08/01/2021","07/31/2021","Actual","MSS",72,48,58,46
"08/01/2021","07/31/2021","Actual","MSV",70,48,58,47
"08/01/2021","07/31/2021","Actual","NYC",75,60,61,54
"08/01/2021","07/31/2021","Actual","PLB",73,54,57,48
"08/01/2021","07/31/2021","Actual","POU",75,50,60,49
"08/01/2021","07/31/2021","Actual","ROC",71,50,59,49
"08/01/2021","07/31/2021","Actual","SLK",66,40,56,40
"08/01/2021","07/31/2021","Actual","SWF",73,52,60,52
"08/01/2021","07/31/2021","Actual","SYR",73,53,59,50
