"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"03/06/2017","03/03/2017","Actual","ALB",34,17,26,15
"03/06/2017","03/03/2017","Actual","ART",23,9,20,8
"03/06/2017","03/03/2017","Actual","BGM",24,12,21,10
"03/06/2017","03/03/2017","Actual","BUF",26,18,23,15
"03/06/2017","03/03/2017","Actual","ELM",31,16,25,14
"03/06/2017","03/03/2017","Actual","HPN",36,23,27,18
"03/06/2017","03/03/2017","Actual","ISP",38,25,30,19
"03/06/2017","03/03/2017","Actual","JFK",42,27,31,20
"03/06/2017","03/03/2017","Actual","LGA",41,28,30,22
"03/06/2017","03/03/2017","Actual","MSS",16,8,14,6
"03/06/2017","03/03/2017","Actual","MSV",28,14,23,11
"03/06/2017","03/03/2017","Actual","PLB",22,8,17,6
"03/06/2017","03/03/2017","Actual","POU",35,21,26,16
"03/06/2017","03/03/2017","Actual","ROC",30,18,25,15
"03/06/2017","03/03/2017","Actual","SWF",36,21,28,17
"03/06/2017","03/03/2017","Actual","SYR",29,15,24,13
"03/06/2017","03/03/2017","Actual","UCA",28,14,24,12
"03/06/2017","03/04/2017","Actual","ALB",22,10,16,7
"03/06/2017","03/04/2017","Actual","ART",14,2,10,1
"03/06/2017","03/04/2017","Actual","BGM",14,4,12,3
"03/06/2017","03/04/2017","Actual","BUF",19,13,17,10
"03/06/2017","03/04/2017","Actual","ELM",24,10,19,8
"03/06/2017","03/04/2017","Actual","HPN",28,15,21,11
"03/06/2017","03/04/2017","Actual","ISP",30,18,23,13
"03/06/2017","03/04/2017","Actual","JFK",32,19,24,14
"03/06/2017","03/04/2017","Actual","LGA",32,20,25,15
"03/06/2017","03/04/2017","Actual","MSS",8,1,6,-1
"03/06/2017","03/04/2017","Actual","MSV",21,7,16,5
"03/06/2017","03/04/2017","Actual","PLB",9,3,6,1
"03/06/2017","03/04/2017","Actual","POU",25,13,19,9
"03/06/2017","03/04/2017","Actual","ROC",18,8,17,7
"03/06/2017","03/04/2017","Actual","SWF",25,12,20,9
"03/06/2017","03/04/2017","Actual","SYR",15,7,13,6
"03/06/2017","03/04/2017","Actual","UCA",16,5,12,3
"03/06/2017","03/05/2017","Actual","ALB",30,6,22,4
"03/06/2017","03/05/2017","Actual","ART",25,-2,19,-2
"03/06/2017","03/05/2017","Actual","BGM",26,2,19,0
"03/06/2017","03/05/2017","Actual","BUF",35,7,27,6
"03/06/2017","03/05/2017","Actual","ELM",34,4,25,3
"03/06/2017","03/05/2017","Actual","HPN",33,12,23,8
"03/06/2017","03/05/2017","Actual","ISP",33,14,24,10
"03/06/2017","03/05/2017","Actual","JFK",37,16,26,11
"03/06/2017","03/05/2017","Actual","LGA",37,17,27,13
"03/06/2017","03/05/2017","Actual","MSS",23,2,17,1
"03/06/2017","03/05/2017","Actual","MSV",28,3,20,1
"03/06/2017","03/05/2017","Actual","PLB",22,2,17,0
"03/06/2017","03/05/2017","Actual","POU",31,8,23,5
"03/06/2017","03/05/2017","Actual","ROC",28,4,21,3
"03/06/2017","03/05/2017","Actual","SWF",32,5,24,4
"03/06/2017","03/05/2017","Actual","SYR",26,2,19,1
"03/06/2017","03/05/2017","Actual","UCA",26,1,20,0
"03/06/2017","03/06/2017","Forecast","ALB",44,13,33,11
"03/06/2017","03/06/2017","Forecast","ART",44,16,37,14
"03/06/2017","03/06/2017","Forecast","BGM",44,16,36,12
"03/06/2017","03/06/2017","Forecast","BUF",53,26,46,22
"03/06/2017","03/06/2017","Forecast","ELM",53,20,42,17
"03/06/2017","03/06/2017","Forecast","HPN",42,20,33,16
"03/06/2017","03/06/2017","Forecast","ISP",39,20,33,17
"03/06/2017","03/06/2017","Forecast","JFK",41,23,37,19
"03/06/2017","03/06/2017","Forecast","LGA",45,28,37,22
"03/06/2017","03/06/2017","Forecast","MSS",36,8,30,7
"03/06/2017","03/06/2017","Forecast","MSV",44,12,34,10
"03/06/2017","03/06/2017","Forecast","PLB",36,7,29,6
"03/06/2017","03/06/2017","Forecast","POU",44,12,34,10
"03/06/2017","03/06/2017","Forecast","ROC",54,25,46,21
"03/06/2017","03/06/2017","Forecast","SWF",45,15,34,13
"03/06/2017","03/06/2017","Forecast","SYR",48,18,40,15
"03/06/2017","03/06/2017","Forecast","UCA",46,15,37,13
"03/06/2017","03/07/2017","Forecast","ALB",50,36,47,31
"03/06/2017","03/07/2017","Forecast","ART",49,40,47,37
"03/06/2017","03/07/2017","Forecast","BGM",50,37,48,34
"03/06/2017","03/07/2017","Forecast","BUF",56,42,52,40
"03/06/2017","03/07/2017","Forecast","ELM",55,39,51,36
"03/06/2017","03/07/2017","Forecast","HPN",53,36,49,33
"03/06/2017","03/07/2017","Forecast","ISP",51,37,47,34
"03/06/2017","03/07/2017","Forecast","JFK",52,41,48,37
"03/06/2017","03/07/2017","Forecast","LGA",57,43,51,37
"03/06/2017","03/07/2017","Forecast","MSS",48,32,46,30
"03/06/2017","03/07/2017","Forecast","MSV",50,32,47,30
"03/06/2017","03/07/2017","Forecast","PLB",46,32,43,29
"03/06/2017","03/07/2017","Forecast","POU",52,34,49,31
"03/06/2017","03/07/2017","Forecast","ROC",57,46,52,43
"03/06/2017","03/07/2017","Forecast","SWF",54,34,51,31
"03/06/2017","03/07/2017","Forecast","SYR",52,40,49,37
"03/06/2017","03/07/2017","Forecast","UCA",48,34,47,32
