"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/23/2017","02/20/2017","Actual","ALB",42,29,37,24
"02/23/2017","02/20/2017","Actual","ART",38,22,33,21
"02/23/2017","02/20/2017","Actual","BGM",38,27,33,23
"02/23/2017","02/20/2017","Actual","BUF",44,29,36,27
"02/23/2017","02/20/2017","Actual","ELM",46,25,37,23
"02/23/2017","02/20/2017","Actual","HPN",53,35,40,28
"02/23/2017","02/20/2017","Actual","ISP",51,34,41,29
"02/23/2017","02/20/2017","Actual","JFK",55,40,44,32
"02/23/2017","02/20/2017","Actual","LGA",54,42,44,33
"02/23/2017","02/20/2017","Actual","MSS",35,19,29,18
"02/23/2017","02/20/2017","Actual","MSV",43,28,35,24
"02/23/2017","02/20/2017","Actual","PLB",36,24,32,21
"02/23/2017","02/20/2017","Actual","POU",47,28,39,25
"02/23/2017","02/20/2017","Actual","ROC",39,29,35,25
"02/23/2017","02/20/2017","Actual","SWF",52,34,40,28
"02/23/2017","02/20/2017","Actual","SYR",36,24,33,22
"02/23/2017","02/20/2017","Actual","UCA",39,24,35,22
"02/23/2017","02/21/2017","Actual","ALB",43,18,36,16
"02/23/2017","02/21/2017","Actual","ART",47,19,39,18
"02/23/2017","02/21/2017","Actual","BGM",44,23,36,20
"02/23/2017","02/21/2017","Actual","BUF",59,30,47,26
"02/23/2017","02/21/2017","Actual","ELM",49,26,38,23
"02/23/2017","02/21/2017","Actual","HPN",45,26,37,22
"02/23/2017","02/21/2017","Actual","ISP",44,25,38,23
"02/23/2017","02/21/2017","Actual","JFK",45,31,40,26
"02/23/2017","02/21/2017","Actual","LGA",47,36,39,30
"02/23/2017","02/21/2017","Actual","MSS",36,14,32,13
"02/23/2017","02/21/2017","Actual","MSV",43,18,35,17
"02/23/2017","02/21/2017","Actual","PLB",38,21,33,19
"02/23/2017","02/21/2017","Actual","POU",46,20,37,19
"02/23/2017","02/21/2017","Actual","ROC",57,30,44,26
"02/23/2017","02/21/2017","Actual","SWF",46,23,38,21
"02/23/2017","02/21/2017","Actual","SYR",47,22,39,21
"02/23/2017","02/21/2017","Actual","UCA",44,20,37,19
"02/23/2017","02/22/2017","Actual","ALB",57,39,47,35
"02/23/2017","02/22/2017","Actual","ART",59,41,50,38
"02/23/2017","02/22/2017","Actual","BGM",55,36,48,33
"02/23/2017","02/22/2017","Actual","BUF",58,43,53,41
"02/23/2017","02/22/2017","Actual","ELM",62,37,52,34
"02/23/2017","02/22/2017","Actual","HPN",52,39,45,37
"02/23/2017","02/22/2017","Actual","ISP",50,40,45,39
"02/23/2017","02/22/2017","Actual","JFK",50,39,46,38
"02/23/2017","02/22/2017","Actual","LGA",57,45,48,40
"02/23/2017","02/22/2017","Actual","MSS",46,34,41,33
"02/23/2017","02/22/2017","Actual","MSV",54,34,46,33
"02/23/2017","02/22/2017","Actual","PLB",48,36,42,33
"02/23/2017","02/22/2017","Actual","POU",53,36,46,34
"02/23/2017","02/22/2017","Actual","ROC",63,37,55,35
"02/23/2017","02/22/2017","Actual","SWF",52,39,46,37
"02/23/2017","02/22/2017","Actual","SYR",59,35,48,33
"02/23/2017","02/22/2017","Actual","UCA",58,39,48,36
"02/23/2017","02/23/2017","Forecast","ALB",64,44,56,40
"02/23/2017","02/23/2017","Forecast","ART",57,40,54,39
"02/23/2017","02/23/2017","Forecast","BGM",59,44,54,41
"02/23/2017","02/23/2017","Forecast","BUF",58,44,54,43
"02/23/2017","02/23/2017","Forecast","ELM",66,38,58,37
"02/23/2017","02/23/2017","Forecast","HPN",59,37,53,36
"02/23/2017","02/23/2017","Forecast","ISP",52,37,49,37
"02/23/2017","02/23/2017","Forecast","JFK",55,40,51,40
"02/23/2017","02/23/2017","Forecast","LGA",62,43,55,41
"02/23/2017","02/23/2017","Forecast","MSS",52,37,49,36
"02/23/2017","02/23/2017","Forecast","MSV",60,35,55,35
"02/23/2017","02/23/2017","Forecast","PLB",54,33,50,32
"02/23/2017","02/23/2017","Forecast","POU",62,35,55,34
"02/23/2017","02/23/2017","Forecast","ROC",61,46,56,44
"02/23/2017","02/23/2017","Forecast","SWF",62,33,56,32
"02/23/2017","02/23/2017","Forecast","SYR",61,43,56,41
"02/23/2017","02/23/2017","Forecast","UCA",60,42,55,40
"02/23/2017","02/24/2017","Forecast","ALB",61,46,56,44
"02/23/2017","02/24/2017","Forecast","ART",49,36,47,36
"02/23/2017","02/24/2017","Forecast","BGM",62,48,56,47
"02/23/2017","02/24/2017","Forecast","BUF",60,43,55,42
"02/23/2017","02/24/2017","Forecast","ELM",68,49,59,47
"02/23/2017","02/24/2017","Forecast","HPN",62,49,56,48
"02/23/2017","02/24/2017","Forecast","ISP",56,46,52,45
"02/23/2017","02/24/2017","Forecast","JFK",57,49,52,47
"02/23/2017","02/24/2017","Forecast","LGA",64,55,57,51
"02/23/2017","02/24/2017","Forecast","MSS",38,32,36,31
"02/23/2017","02/24/2017","Forecast","MSV",62,47,57,46
"02/23/2017","02/24/2017","Forecast","PLB",42,36,39,35
"02/23/2017","02/24/2017","Forecast","POU",65,47,58,47
"02/23/2017","02/24/2017","Forecast","ROC",55,43,52,42
"02/23/2017","02/24/2017","Forecast","SWF",65,50,58,48
"02/23/2017","02/24/2017","Forecast","SYR",61,42,56,42
"02/23/2017","02/24/2017","Forecast","UCA",60,41,56,41
