"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"12/25/2017","12/22/2017","Actual","ALB",25,19,24,18
"12/25/2017","12/22/2017","Actual","ART",20,15,19,15
"12/25/2017","12/22/2017","Actual","BGM",36,24,34,21
"12/25/2017","12/22/2017","Actual","BUF",31,26,31,25
"12/25/2017","12/22/2017","Actual","ELM",39,29,38,26
"12/25/2017","12/22/2017","Actual","ELZ",42,28,41,25
"12/25/2017","12/22/2017","Actual","FOK",48,22,46,20
"12/25/2017","12/22/2017","Actual","FRG",48,32,46,27
"12/25/2017","12/22/2017","Actual","GFL",22,14,22,13
"12/25/2017","12/22/2017","Actual","HPN",41,29,38,24
"12/25/2017","12/22/2017","Actual","IAG",32,27,30,25
"12/25/2017","12/22/2017","Actual","ISP",48,31,46,27
"12/25/2017","12/22/2017","Actual","ITH",37,26,37,25
"12/25/2017","12/22/2017","Actual","JFK",49,33,48,29
"12/25/2017","12/22/2017","Actual","LGA",51,36,47,30
"12/25/2017","12/22/2017","Actual","MSS",26,6,22,5
"12/25/2017","12/22/2017","Actual","MSV",31,24,31,21
"12/25/2017","12/22/2017","Actual","NYC",50,36,45,30
"12/25/2017","12/22/2017","Actual","PLB",18,5,18,4
"12/25/2017","12/22/2017","Actual","POU",35,26,31,22
"12/25/2017","12/22/2017","Actual","ROC",31,26,31,25
"12/25/2017","12/22/2017","Actual","SLK",16,1,16,1
"12/25/2017","12/22/2017","Actual","SWF",34,25,31,22
"12/25/2017","12/22/2017","Actual","SYR",27,21,27,20
"12/25/2017","12/22/2017","Actual","UCA",25,19,25,18
"12/25/2017","12/23/2017","Actual","ALB",36,25,35,24
"12/25/2017","12/23/2017","Actual","ART",26,15,26,15
"12/25/2017","12/23/2017","Actual","BGM",40,28,40,28
"12/25/2017","12/23/2017","Actual","BUF",32,29,32,27
"12/25/2017","12/23/2017","Actual","ELM",44,34,44,32
"12/25/2017","12/23/2017","Actual","ELZ",44,29,43,27
"12/25/2017","12/23/2017","Actual","FOK",54,35,53,35
"12/25/2017","12/23/2017","Actual","FRG",52,36,51,36
"12/25/2017","12/23/2017","Actual","GFL",32,23,32,23
"12/25/2017","12/23/2017","Actual","HPN",45,33,45,33
"12/25/2017","12/23/2017","Actual","IAG",33,25,31,24
"12/25/2017","12/23/2017","Actual","ISP",52,35,51,35
"12/25/2017","12/23/2017","Actual","ITH",43,28,43,28
"12/25/2017","12/23/2017","Actual","JFK",51,39,50,39
"12/25/2017","12/23/2017","Actual","LGA",53,38,51,37
"12/25/2017","12/23/2017","Actual","MSS",37,15,31,15
"12/25/2017","12/23/2017","Actual","MSV",37,31,37,31
"12/25/2017","12/23/2017","Actual","NYC",48,38,47,38
"12/25/2017","12/23/2017","Actual","PLB",33,18,33,17
"12/25/2017","12/23/2017","Actual","POU",39,32,38,31
"12/25/2017","12/23/2017","Actual","ROC",34,30,34,30
"12/25/2017","12/23/2017","Actual","SLK",33,17,33,17
"12/25/2017","12/23/2017","Actual","SWF",41,30,41,30
"12/25/2017","12/23/2017","Actual","SYR",33,27,33,27
"12/25/2017","12/23/2017","Actual","UCA",34,26,34,26
"12/25/2017","12/24/2017","Actual","ALB",36,26,32,24
"12/25/2017","12/24/2017","Actual","ART",26,19,26,19
"12/25/2017","12/24/2017","Actual","BGM",30,26,29,24
"12/25/2017","12/24/2017","Actual","BUF",29,24,27,22
"12/25/2017","12/24/2017","Actual","ELM",34,31,31,28
"12/25/2017","12/24/2017","Actual","ELZ",30,27,28,25
"12/25/2017","12/24/2017","Actual","FOK",42,34,41,32
"12/25/2017","12/24/2017","Actual","FRG",43,35,42,33
"12/25/2017","12/24/2017","Actual","GFL",34,20,31,19
"12/25/2017","12/24/2017","Actual","HPN",40,31,38,30
"12/25/2017","12/24/2017","Actual","IAG",30,20,28,18
"12/25/2017","12/24/2017","Actual","ISP",43,36,41,33
"12/25/2017","12/24/2017","Actual","ITH",34,27,31,25
"12/25/2017","12/24/2017","Actual","JFK",42,36,39,33
"12/25/2017","12/24/2017","Actual","LGA",42,36,38,33
"12/25/2017","12/24/2017","Actual","MSS",42,24,32,20
"12/25/2017","12/24/2017","Actual","MSV",36,27,32,26
"12/25/2017","12/24/2017","Actual","NYC",41,36,38,33
"12/25/2017","12/24/2017","Actual","PLB",26,15,24,14
"12/25/2017","12/24/2017","Actual","POU",39,30,34,29
"12/25/2017","12/24/2017","Actual","ROC",31,25,30,24
"12/25/2017","12/24/2017","Actual","SLK",21,15,21,14
"12/25/2017","12/24/2017","Actual","SWF",39,32,36,30
"12/25/2017","12/24/2017","Actual","SYR",32,27,31,26
"12/25/2017","12/24/2017","Actual","UCA",30,25,29,24
"12/25/2017","12/25/2017","Forecast","ALB",30,21,27,18
"12/25/2017","12/25/2017","Forecast","ART",29,20,28,18
"12/25/2017","12/25/2017","Forecast","BGM",29,18,28,15
"12/25/2017","12/25/2017","Forecast","BUF",33,15,32,13
"12/25/2017","12/25/2017","Forecast","ELM",35,20,33,17
"12/25/2017","12/25/2017","Forecast","ELZ",32,17,30,14
"12/25/2017","12/25/2017","Forecast","FOK",42,28,41,24
"12/25/2017","12/25/2017","Forecast","FRG",39,28,39,23
"12/25/2017","12/25/2017","Forecast","GFL",30,19,27,16
"12/25/2017","12/25/2017","Forecast","HPN",34,26,33,22
"12/25/2017","12/25/2017","Forecast","IAG",34,15,32,13
"12/25/2017","12/25/2017","Forecast","ISP",39,28,39,24
"12/25/2017","12/25/2017","Forecast","ITH",32,18,31,16
"12/25/2017","12/25/2017","Forecast","JFK",40,29,40,24
"12/25/2017","12/25/2017","Forecast","LGA",39,31,38,25
"12/25/2017","12/25/2017","Forecast","MSS",25,18,22,16
"12/25/2017","12/25/2017","Forecast","MSV",28,19,26,16
"12/25/2017","12/25/2017","Forecast","NYC",38,30,38,24
"12/25/2017","12/25/2017","Forecast","PLB",26,15,24,15
"12/25/2017","12/25/2017","Forecast","POU",34,24,31,20
"12/25/2017","12/25/2017","Forecast","ROC",34,17,32,14
"12/25/2017","12/25/2017","Forecast","SLK",24,11,23,10
"12/25/2017","12/25/2017","Forecast","SWF",33,23,30,20
"12/25/2017","12/25/2017","Forecast","SYR",31,18,30,15
"12/25/2017","12/25/2017","Forecast","UCA",27,16,26,14
"12/25/2017","12/26/2017","Forecast","ALB",21,11,18,9
"12/25/2017","12/26/2017","Forecast","ART",18,4,16,3
"12/25/2017","12/26/2017","Forecast","BGM",18,10,15,8
"12/25/2017","12/26/2017","Forecast","BUF",14,7,12,6
"12/25/2017","12/26/2017","Forecast","ELM",21,12,16,10
"12/25/2017","12/26/2017","Forecast","ELZ",17,10,14,8
"12/25/2017","12/26/2017","Forecast","FOK",30,21,24,19
"12/25/2017","12/26/2017","Forecast","FRG",30,23,24,19
"12/25/2017","12/26/2017","Forecast","GFL",19,7,16,6
"12/25/2017","12/26/2017","Forecast","HPN",27,22,22,18
"12/25/2017","12/26/2017","Forecast","IAG",15,8,12,7
"12/25/2017","12/26/2017","Forecast","ISP",30,23,24,20
"12/25/2017","12/26/2017","Forecast","ITH",17,9,14,7
"12/25/2017","12/26/2017","Forecast","JFK",30,25,24,21
"12/25/2017","12/26/2017","Forecast","LGA",30,27,24,22
"12/25/2017","12/26/2017","Forecast","MSS",18,-1,16,-2
"12/25/2017","12/26/2017","Forecast","MSV",20,11,16,9
"12/25/2017","12/26/2017","Forecast","NYC",30,26,23,21
"12/25/2017","12/26/2017","Forecast","PLB",17,1,15,0
"12/25/2017","12/26/2017","Forecast","POU",25,16,20,13
"12/25/2017","12/26/2017","Forecast","ROC",16,9,13,7
"12/25/2017","12/26/2017","Forecast","SLK",10,-5,9,-6
"12/25/2017","12/26/2017","Forecast","SWF",24,16,20,13
"12/25/2017","12/26/2017","Forecast","SYR",17,9,14,8
"12/25/2017","12/26/2017","Forecast","UCA",15,6,13,5
