Forecast Date,Vintage Date,Vintage,Station ID,Max Temp,Min Temp,Max Wet Bulb,Min Wet Bulb,                                                                                                              
09/20/2019,09/17/2019,Actual,ALB,72,47,57,45                                                                                                                                                            
09/20/2019,09/17/2019,Actual,ART,71,42,59,41                                                                                                                                                            
09/20/2019,09/17/2019,Actual,BGM,69,48,56,46                                                                                                                                                            
09/20/2019,09/17/2019,Actual,BUF,74,52,60,49                                                                                                                                                            
09/20/2019,09/17/2019,Actual,ELM,73,45,60,44                                                                                                                                                            
09/20/2019,09/17/2019,Actual,ELZ,68,46,57,46                                                                                                                                                            
09/20/2019,09/17/2019,Actual,FOK,73,42,58,42                                                                                                                                                            
09/20/2019,09/17/2019,Actual,FRG,75,56,57,53                                                                                                                                                            
09/20/2019,09/17/2019,Actual,GFL,69,40,56,40                                                                                                                                                            
09/20/2019,09/17/2019,Actual,HPN,75,54,56,51                                                                                                                                                            
09/20/2019,09/17/2019,Actual,IAG,73,50,62,48                                                                                                                                                            
09/20/2019,09/17/2019,Actual,ISP,75,53,58,51                                                                                                                                                            
09/20/2019,09/17/2019,Actual,ITH,71,43,60,43                                                                                                                                                            
09/20/2019,09/17/2019,Actual,JFK,77,59,66,53                                                                                                                                                            
09/20/2019,09/17/2019,Actual,LGA,77,63,64,54                                                                                                                                                            
09/20/2019,09/17/2019,Actual,MSS,69,39,56,38                                                                                                                                                            
09/20/2019,09/17/2019,Actual,MSV,72,45,56,44                                                                                                                                                            
09/20/2019,09/17/2019,Actual,NYC,76,62,64,52                                                                                                                                                            
09/20/2019,09/17/2019,Actual,PLB,66,43,56,42                                                                                                                                                            
09/20/2019,09/17/2019,Actual,POU,75,47,57,46                                                                                                                                                            
09/20/2019,09/17/2019,Actual,ROC,73,49,60,47                                                                                                                                                            
09/20/2019,09/17/2019,Actual,SLK,64,33,51,33                                                                                                                                                            
09/20/2019,09/17/2019,Actual,SWF,75,50,59,50                                                                                                                                                            
09/20/2019,09/17/2019,Actual,SYR,74,48,60,46                                                                                                                                                            
09/20/2019,09/17/2019,Actual,UCA,71,42,58,42                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ALB,69,48,55,46                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ART,72,42,58,41                                                                                                                                                            
09/20/2019,09/18/2019,Actual,BGM,69,46,54,44                                                                                                                                                            
09/20/2019,09/18/2019,Actual,BUF,75,52,61,49                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ELM,73,41,58,41                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ELZ,68,42,56,42                                                                                                                                                            
09/20/2019,09/18/2019,Actual,FOK,65,50,56,47                                                                                                                                                            
09/20/2019,09/18/2019,Actual,FRG,66,55,57,49                                                                                                                                                            
09/20/2019,09/18/2019,Actual,GFL,66,39,53,39                                                                                                                                                            
09/20/2019,09/18/2019,Actual,HPN,68,54,55,48                                                                                                                                                            
09/20/2019,09/18/2019,Actual,IAG,74,50,62,48                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ISP,65,52,58,48                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ITH,72,43,57,43                                                                                                                                                            
09/20/2019,09/18/2019,Actual,JFK,69,56,59,51                                                                                                                                                            
09/20/2019,09/18/2019,Actual,LGA,68,60,59,52                                                                                                                                                            
09/20/2019,09/18/2019,Actual,MSS,68,40,56,39                                                                                                                                                            
09/20/2019,09/18/2019,Actual,MSV,69,46,56,44                                                                                                                                                            
09/20/2019,09/18/2019,Actual,NYC,68,60,58,52                                                                                                                                                            
09/20/2019,09/18/2019,Actual,PLB,64,42,52,41                                                                                                                                                            
09/20/2019,09/18/2019,Actual,POU,69,45,56,44                                                                                                                                                            
09/20/2019,09/18/2019,Actual,ROC,74,50,60,48                                                                                                                                                            
09/20/2019,09/18/2019,Actual,SLK,63,30,50,30                                                                                                                                                            
09/20/2019,09/18/2019,Actual,SWF,70,48,57,47                                                                                                                                                            
09/20/2019,09/18/2019,Actual,SYR,73,46,59,44                                                                                                                                                            
09/20/2019,09/18/2019,Actual,UCA,71,41,57,41                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ALB,71,43,54,41                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ART,70,40,58,40                                                                                                                                                            
09/20/2019,09/19/2019,Actual,BGM,67,43,55,42                                                                                                                                                            
09/20/2019,09/19/2019,Actual,BUF,75,54,59,50                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ELM,72,41,59,41                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ELZ,67,46,56,44                                                                                                                                                            
09/20/2019,09/19/2019,Actual,FOK,68,40,55,38                                                                                                                                                            
09/20/2019,09/19/2019,Actual,FRG,67,48,56,44                                                                                                                                                            
09/20/2019,09/19/2019,Actual,GFL,68,31,55,31                                                                                                                                                            
09/20/2019,09/19/2019,Actual,HPN,67,43,53,41                                                                                                                                                            
09/20/2019,09/19/2019,Actual,IAG,73,50,60,49                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ISP,68,47,57,44                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ITH,71,44,58,44                                                                                                                                                            
09/20/2019,09/19/2019,Actual,JFK,67,49,57,46                                                                                                                                                            
09/20/2019,09/19/2019,Actual,LGA,70,54,55,47                                                                                                                                                            
09/20/2019,09/19/2019,Actual,MSS,73,37,60,36                                                                                                                                                            
09/20/2019,09/19/2019,Actual,MSV,68,38,54,38                                                                                                                                                            
09/20/2019,09/19/2019,Actual,NYC,69,52,55,46                                                                                                                                                            
09/20/2019,09/19/2019,Actual,PLB,69,36,56,35                                                                                                                                                            
09/20/2019,09/19/2019,Actual,POU,71,38,53,37                                                                                                                                                            
09/20/2019,09/19/2019,Actual,ROC,76,49,59,47                                                                                                                                                            
09/20/2019,09/19/2019,Actual,SLK,70,26,53,25                                                                                                                                                            
09/20/2019,09/19/2019,Actual,SWF,70,41,53,41                                                                                                                                                            
09/20/2019,09/19/2019,Actual,SYR,74,45,60,43                                                                                                                                                            
09/20/2019,09/19/2019,Actual,UCA,70,42,57,42                                                                                                                                                            
