"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"12/30/2017","12/27/2017","Actual","ALB",17,-2,14,-3
"12/30/2017","12/27/2017","Actual","ART",8,-14,5,-14
"12/30/2017","12/27/2017","Actual","BGM",12,3,9,1
"12/30/2017","12/27/2017","Actual","BUF",14,4,11,3
"12/30/2017","12/27/2017","Actual","ELM",16,5,13,4
"12/30/2017","12/27/2017","Actual","ELZ",11,3,9,2
"12/30/2017","12/27/2017","Actual","FOK",24,8,19,7
"12/30/2017","12/27/2017","Actual","FRG",24,18,19,14
"12/30/2017","12/27/2017","Actual","GFL",14,-15,11,-15
"12/30/2017","12/27/2017","Actual","HPN",21,16,17,13
"12/30/2017","12/27/2017","Actual","IAG",15,3,12,2
"12/30/2017","12/27/2017","Actual","ISP",24,18,19,14
"12/30/2017","12/27/2017","Actual","ITH",16,3,13,2
"12/30/2017","12/27/2017","Actual","JFK",25,18,19,14
"12/30/2017","12/27/2017","Actual","LGA",25,19,20,15
"12/30/2017","12/27/2017","Actual","MSS",17,-17,12,-18
"12/30/2017","12/27/2017","Actual","MSV",17,1,13,1
"12/30/2017","12/27/2017","Actual","NYC",24,18,18,14
"12/30/2017","12/27/2017","Actual","PLB",8,-7,5,-8
"12/30/2017","12/27/2017","Actual","POU",22,5,17,4
"12/30/2017","12/27/2017","Actual","ROC",16,4,14,3
"12/30/2017","12/27/2017","Actual","SLK",3,-18,1,-18
"12/30/2017","12/27/2017","Actual","SWF",19,9,15,8
"12/30/2017","12/27/2017","Actual","SYR",14,5,12,4
"12/30/2017","12/27/2017","Actual","UCA",13,3,11,2
"12/30/2017","12/28/2017","Actual","ALB",7,-5,5,-6
"12/30/2017","12/28/2017","Actual","ART",2,-33,0,-33
"12/30/2017","12/28/2017","Actual","BGM",5,-1,4,-2
"12/30/2017","12/28/2017","Actual","BUF",12,1,10,1
"12/30/2017","12/28/2017","Actual","ELM",13,4,10,3
"12/30/2017","12/28/2017","Actual","ELZ",10,-3,8,-4
"12/30/2017","12/28/2017","Actual","FOK",18,9,13,7
"12/30/2017","12/28/2017","Actual","FRG",18,11,13,8
"12/30/2017","12/28/2017","Actual","GFL",5,-18,3,-18
"12/30/2017","12/28/2017","Actual","HPN",16,9,12,7
"12/30/2017","12/28/2017","Actual","IAG",11,0,9,-1
"12/30/2017","12/28/2017","Actual","ISP",18,12,14,9
"12/30/2017","12/28/2017","Actual","ITH",11,1,10,1
"12/30/2017","12/28/2017","Actual","JFK",19,12,14,9
"12/30/2017","12/28/2017","Actual","LGA",19,13,15,10
"12/30/2017","12/28/2017","Actual","MSS",-1,-18,-3,-18
"12/30/2017","12/28/2017","Actual","MSV",9,0,7,-1
"12/30/2017","12/28/2017","Actual","NYC",18,12,13,9
"12/30/2017","12/28/2017","Actual","PLB",2,-13,0,-14
"12/30/2017","12/28/2017","Actual","POU",15,2,11,1
"12/30/2017","12/28/2017","Actual","ROC",10,1,8,0
"12/30/2017","12/28/2017","Actual","SLK",-6,-21,-7,-21
"12/30/2017","12/28/2017","Actual","SWF",14,5,11,4
"12/30/2017","12/28/2017","Actual","SYR",8,-7,8,-7
"12/30/2017","12/28/2017","Actual","UCA",5,-10,4,-11
"12/30/2017","12/29/2017","Actual","ALB",13,-2,10,-3
"12/30/2017","12/29/2017","Actual","ART",5,-15,3,-15
"12/30/2017","12/29/2017","Actual","BGM",11,0,9,-1
"12/30/2017","12/29/2017","Actual","BUF",16,6,14,5
"12/30/2017","12/29/2017","Actual","ELM",19,6,15,5
"12/30/2017","12/29/2017","Actual","ELZ",14,2,11,1
"12/30/2017","12/29/2017","Actual","FOK",20,5,16,4
"12/30/2017","12/29/2017","Actual","FRG",22,11,17,9
"12/30/2017","12/29/2017","Actual","GFL",2,-18,1,-18
"12/30/2017","12/29/2017","Actual","HPN",19,7,15,5
"12/30/2017","12/29/2017","Actual","IAG",17,8,15,7
"12/30/2017","12/29/2017","Actual","ISP",22,11,18,9
"12/30/2017","12/29/2017","Actual","ITH",14,-3,12,-4
"12/30/2017","12/29/2017","Actual","JFK",23,12,18,9
"12/30/2017","12/29/2017","Actual","LGA",21,12,18,9
