"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"07/17/2021","07/14/2021","Actual","ALB",82,66,74,66
"07/17/2021","07/14/2021","Actual","ART",78,68,71,65
"07/17/2021","07/14/2021","Actual","BGM",78,64,70,63
"07/17/2021","07/14/2021","Actual","BUF",79,71,73,67
"07/17/2021","07/14/2021","Actual","ELM",83,66,73,65
"07/17/2021","07/14/2021","Actual","ELZ",74,67,70,62
"07/17/2021","07/14/2021","Actual","FOK",82,66,77,66
"07/17/2021","07/14/2021","Actual","FRG",86,69,77,68
"07/17/2021","07/14/2021","Actual","GFL",80,68,74,67
"07/17/2021","07/14/2021","Actual","HPN",84,67,76,66
"07/17/2021","07/14/2021","Actual","IAG",81,70,73,67
"07/17/2021","07/14/2021","Actual","ISP",86,68,79,68
"07/17/2021","07/14/2021","Actual","ITH",77,66,71,65
"07/17/2021","07/14/2021","Actual","JFK",85,70,77,70
"07/17/2021","07/14/2021","Actual","LGA",90,70,75,68
"07/17/2021","07/14/2021","Actual","MSS",81,67,72,66
"07/17/2021","07/14/2021","Actual","MSV",82,65,72,65
"07/17/2021","07/14/2021","Actual","NYC",86,70,76,69
"07/17/2021","07/14/2021","Actual","PLB",84,69,73,66
"07/17/2021","07/14/2021","Actual","POU",88,68,75,67
"07/17/2021","07/14/2021","Actual","ROC",81,69,72,68
"07/17/2021","07/14/2021","Actual","SLK",76,60,70,59
"07/17/2021","07/14/2021","Actual","SWF",86,68,76,68
"07/17/2021","07/14/2021","Actual","SYR",84,70,73,66
"07/17/2021","07/14/2021","Actual","UCA",81,66,72,65
"07/17/2021","07/15/2021","Actual","ALB",83,62,74,62
"07/17/2021","07/15/2021","Actual","ART",85,63,73,62
"07/17/2021","07/15/2021","Actual","BGM",82,63,71,63
"07/17/2021","07/15/2021","Actual","BUF",85,65,73,62
"07/17/2021","07/15/2021","Actual","ELM",87,64,74,64
"07/17/2021","07/15/2021","Actual","ELZ",79,58,69,58
"07/17/2021","07/15/2021","Actual","FOK",85,66,76,66
"07/17/2021","07/15/2021","Actual","FRG",87,72,74,69
"07/17/2021","07/15/2021","Actual","GFL",82,67,73,66
"07/17/2021","07/15/2021","Actual","HPN",87,68,74,67
"07/17/2021","07/15/2021","Actual","IAG",86,67,74,64
"07/17/2021","07/15/2021","Actual","ISP",87,71,76,70
"07/17/2021","07/15/2021","Actual","ITH",86,63,73,63
"07/17/2021","07/15/2021","Actual","JFK",86,73,75,70
"07/17/2021","07/15/2021","Actual","LGA",91,76,75,69
"07/17/2021","07/15/2021","Actual","MSS",84,63,71,62
"07/17/2021","07/15/2021","Actual","MSV",85,62,74,62
"07/17/2021","07/15/2021","Actual","NYC",88,74,75,69
"07/17/2021","07/15/2021","Actual","PLB",86,65,73,64
"07/17/2021","07/15/2021","Actual","POU",87,67,76,66
"07/17/2021","07/15/2021","Actual","ROC",86,64,73,63
"07/17/2021","07/15/2021","Actual","SLK",82,51,68,51
"07/17/2021","07/15/2021","Actual","SWF",86,66,76,66
"07/17/2021","07/15/2021","Actual","SYR",90,66,73,64
"07/17/2021","07/15/2021","Actual","UCA",86,61,73,61
"07/17/2021","07/16/2021","Actual","ALB",83,69,73,65
"07/17/2021","07/16/2021","Actual","ART",81,63,70,62
"07/17/2021","07/16/2021","Actual","BGM",79,68,71,64
"07/17/2021","07/16/2021","Actual","BUF",76,67,70,65
"07/17/2021","07/16/2021","Actual","ELM",80,66,72,65
"07/17/2021","07/16/2021","Actual","ELZ",73,66,69,65
"07/17/2021","07/16/2021","Actual","FOK",86,73,78,72
"07/17/2021","07/16/2021","Actual","FRG",90,75,78,73
"07/17/2021","07/16/2021","Actual","GFL",85,71,72,66
"07/17/2021","07/16/2021","Actual","HPN",91,71,74,70
"07/17/2021","07/16/2021","Actual","IAG",75,67,70,63
"07/17/2021","07/16/2021","Actual","ISP",88,74,79,74
"07/17/2021","07/16/2021","Actual","ITH",76,68,70,67
"07/17/2021","07/16/2021","Actual","JFK",88,74,78,73
