"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/22/2021","06/19/2021","Actual","ALB",82,67,68,60
"06/22/2021","06/19/2021","Actual","ART",80,63,70,61
"06/22/2021","06/19/2021","Actual","BGM",78,60,68,60
"06/22/2021","06/19/2021","Actual","BUF",75,65,69,63
"06/22/2021","06/19/2021","Actual","ELM",83,61,70,59
"06/22/2021","06/19/2021","Actual","ELZ",74,58,67,57
"06/22/2021","06/19/2021","Actual","FOK",84,65,72,61
"06/22/2021","06/19/2021","Actual","FRG",87,67,74,63
"06/22/2021","06/19/2021","Actual","GFL",83,64,69,60
"06/22/2021","06/19/2021","Actual","HPN",85,65,71,60
"06/22/2021","06/19/2021","Actual","IAG",79,64,70,60
"06/22/2021","06/19/2021","Actual","ISP",86,66,74,63
"06/22/2021","06/19/2021","Actual","ITH",83,61,69,61
"06/22/2021","06/19/2021","Actual","JFK",86,66,73,63
"06/22/2021","06/19/2021","Actual","LGA",90,69,71,62
"06/22/2021","06/19/2021","Actual","MSS",81,62,65,58
"06/22/2021","06/19/2021","Actual","MSV",82,62,69,60
"06/22/2021","06/19/2021","Actual","NYC",88,65,73,63
"06/22/2021","06/19/2021","Actual","PLB",82,63,68,59
"06/22/2021","06/19/2021","Actual","POU",87,68,71,62
"06/22/2021","06/19/2021","Actual","ROC",85,64,70,62
"06/22/2021","06/19/2021","Actual","SLK",75,56,64,55
"06/22/2021","06/19/2021","Actual","SWF",86,64,72,61
"06/22/2021","06/19/2021","Actual","SYR",87,66,70,63
"06/22/2021","06/19/2021","Actual","UCA",81,64,70,62
"06/22/2021","06/20/2021","Actual","ALB",81,60,68,60
"06/22/2021","06/20/2021","Actual","ART",78,63,66,60
"06/22/2021","06/20/2021","Actual","BGM",79,55,70,55
"06/22/2021","06/20/2021","Actual","BUF",84,60,72,58
"06/22/2021","06/20/2021","Actual","ELM",85,57,73,56
"06/22/2021","06/20/2021","Actual","ELZ",77,55,69,55
"06/22/2021","06/20/2021","Actual","FOK",79,59,69,58
"06/22/2021","06/20/2021","Actual","FRG",82,64,72,61
"06/22/2021","06/20/2021","Actual","GFL",84,62,68,60
"06/22/2021","06/20/2021","Actual","HPN",84,59,72,59
"06/22/2021","06/20/2021","Actual","IAG",83,59,72,58
"06/22/2021","06/20/2021","Actual","ISP",82,63,71,63
"06/22/2021","06/20/2021","Actual","ITH",84,56,72,56
"06/22/2021","06/20/2021","Actual","JFK",82,65,72,62
"06/22/2021","06/20/2021","Actual","LGA",87,69,72,62
"06/22/2021","06/20/2021","Actual","MSS",81,55,66,54
"06/22/2021","06/20/2021","Actual","MSV",82,57,70,57
"06/22/2021","06/20/2021","Actual","NYC",85,67,73,62
"06/22/2021","06/20/2021","Actual","PLB",82,59,67,56
"06/22/2021","06/20/2021","Actual","POU",86,63,73,60
"06/22/2021","06/20/2021","Actual","ROC",82,58,70,57
"06/22/2021","06/20/2021","Actual","SLK",78,53,63,52
"06/22/2021","06/20/2021","Actual","SWF",84,61,73,60
"06/22/2021","06/20/2021","Actual","SYR",85,61,69,59
"06/22/2021","06/20/2021","Actual","UCA",81,57,69,56
"06/22/2021","06/21/2021","Actual","ALB",86,69,75,69
"06/22/2021","06/21/2021","Actual","ART",86,63,75,60
"06/22/2021","06/21/2021","Actual","BGM",82,68,72,67
"06/22/2021","06/21/2021","Actual","BUF",81,65,70,57
"06/22/2021","06/21/2021","Actual","ELM",90,65,75,64
"06/22/2021","06/21/2021","Actual","ELZ",80,62,70,58
"06/22/2021","06/21/2021","Actual","FOK",73,67,71,66
"06/22/2021","06/21/2021","Actual","FRG",79,69,73,68
"06/22/2021","06/21/2021","Actual","GFL",89,63,76,62
"06/22/2021","06/21/2021","Actual","HPN",82,67,75,66
"06/22/2021","06/21/2021","Actual","IAG",81,63,72,57
"06/22/2021","06/21/2021","Actual","ISP",79,70,75,70
"06/22/2021","06/21/2021","Actual","ITH",88,68,76,67
"06/22/2021","06/21/2021","Actual","JFK",80,68,74,68
"06/22/2021","06/21/2021","Actual","LGA",87,74,75,69
"06/22/2021","06/21/2021","Actual","MSS",83,59,75,57
"06/22/2021","06/21/2021","Actual","MSV",86,65,75,65
"06/22/2021","06/21/2021","Actual","NYC",84,75,75,70
"06/22/2021","06/21/2021","Actual","PLB",89,62,75,59
"06/22/2021","06/21/2021","Actual","POU",89,70,76,68
"06/22/2021","06/21/2021","Actual","ROC",85,66,73,58
"06/22/2021","06/21/2021","Actual","SLK",83,53,71,52
"06/22/2021","06/21/2021","Actual","SWF",88,72,76,70
"06/22/2021","06/21/2021","Actual","SYR",91,71,75,64
"06/22/2021","06/21/2021","Actual","UCA",87,68,74,66
"06/22/2021","06/22/2021","Forecast","ALB",69,54,69,50
"06/22/2021","06/22/2021","Forecast","ART",66,53,60,49
"06/22/2021","06/22/2021","Forecast","BGM",68,50,67,45
"06/22/2021","06/22/2021","Forecast","BUF",63,54,57,50
"06/22/2021","06/22/2021","Forecast","ELM",69,51,64,45
"06/22/2021","06/22/2021","Forecast","ELZ",60,47,57,44
"06/22/2021","06/22/2021","Forecast","FOK",78,60,70,57
"06/22/2021","06/22/2021","Forecast","FRG",78,64,69,58
"06/22/2021","06/22/2021","Forecast","GFL",70,53,69,49
"06/22/2021","06/22/2021","Forecast","HPN",75,58,70,54
"06/22/2021","06/22/2021","Forecast","IAG",66,53,54,49
"06/22/2021","06/22/2021","Forecast","ISP",78,62,71,58
"06/22/2021","06/22/2021","Forecast","ITH",68,49,65,45
"06/22/2021","06/22/2021","Forecast","JFK",76,63,70,56
"06/22/2021","06/22/2021","Forecast","LGA",81,65,70,57
"06/22/2021","06/22/2021","Forecast","MSS",73,51,68,46
"06/22/2021","06/22/2021","Forecast","MSV",68,51,68,46
"06/22/2021","06/22/2021","Forecast","NYC",79,63,70,55
"06/22/2021","06/22/2021","Forecast","PLB",71,54,68,47
"06/22/2021","06/22/2021","Forecast","POU",72,57,70,52
