"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"04/24/2017","04/21/2017","Actual","ALB",56,47,51,44
"04/24/2017","04/21/2017","Actual","ART",57,44,55,43
"04/24/2017","04/21/2017","Actual","BGM",58,48,55,43
"04/24/2017","04/21/2017","Actual","BUF",53,44,52,41
"04/24/2017","04/21/2017","Actual","ELM",72,51,63,44
"04/24/2017","04/21/2017","Actual","HPN",52,47,50,46
"04/24/2017","04/21/2017","Actual","ISP",55,48,53,47
"04/24/2017","04/21/2017","Actual","JFK",58,49,54,48
"04/24/2017","04/21/2017","Actual","LGA",55,48,51,47
"04/24/2017","04/21/2017","Actual","MSS",62,44,55,43
"04/24/2017","04/21/2017","Actual","MSV",52,46,51,45
"04/24/2017","04/21/2017","Actual","PLB",51,42,48,41
"04/24/2017","04/21/2017","Actual","POU",55,49,53,48
"04/24/2017","04/21/2017","Actual","ROC",58,48,55,45
"04/24/2017","04/21/2017","Actual","SWF",54,48,54,48
"04/24/2017","04/21/2017","Actual","SYR",58,49,56,46
"04/24/2017","04/21/2017","Actual","UCA",58,46,54,46
"04/24/2017","04/22/2017","Actual","ALB",54,47,49,42
"04/24/2017","04/22/2017","Actual","ART",50,39,45,37
"04/24/2017","04/22/2017","Actual","BGM",47,39,42,36
"04/24/2017","04/22/2017","Actual","BUF",53,40,44,37
"04/24/2017","04/22/2017","Actual","ELM",51,38,44,36
"04/24/2017","04/22/2017","Actual","HPN",54,48,51,44
"04/24/2017","04/22/2017","Actual","ISP",52,48,51,45
"04/24/2017","04/22/2017","Actual","JFK",58,50,53,47
"04/24/2017","04/22/2017","Actual","LGA",55,49,52,46
"04/24/2017","04/22/2017","Actual","MSS",50,38,46,37
"04/24/2017","04/22/2017","Actual","MSV",52,41,48,38
"04/24/2017","04/22/2017","Actual","PLB",50,43,46,41
"04/24/2017","04/22/2017","Actual","POU",56,46,50,42
"04/24/2017","04/22/2017","Actual","ROC",54,41,45,38
"04/24/2017","04/22/2017","Actual","SWF",55,46,52,43
"04/24/2017","04/22/2017","Actual","SYR",49,41,45,38
"04/24/2017","04/22/2017","Actual","UCA",48,41,45,38
"04/24/2017","04/23/2017","Actual","ALB",70,37,51,35
"04/24/2017","04/23/2017","Actual","ART",59,27,48,27
"04/24/2017","04/23/2017","Actual","BGM",64,33,47,32
"04/24/2017","04/23/2017","Actual","BUF",61,34,46,33
"04/24/2017","04/23/2017","Actual","ELM",70,29,50,28
"04/24/2017","04/23/2017","Actual","HPN",65,43,50,39
"04/24/2017","04/23/2017","Actual","ISP",60,45,49,43
"04/24/2017","04/23/2017","Actual","JFK",59,47,50,42
"04/24/2017","04/23/2017","Actual","LGA",64,48,50,42
"04/24/2017","04/23/2017","Actual","MSS",64,29,50,29
"04/24/2017","04/23/2017","Actual","MSV",66,34,49,33
"04/24/2017","04/23/2017","Actual","PLB",67,33,50,33
"04/24/2017","04/23/2017","Actual","POU",67,34,51,34
"04/24/2017","04/23/2017","Actual","ROC",67,36,52,35
"04/24/2017","04/23/2017","Actual","SWF",68,36,51,35
"04/24/2017","04/23/2017","Actual","SYR",65,33,50,33
"04/24/2017","04/23/2017","Actual","UCA",64,31,50,31
"04/24/2017","04/24/2017","Forecast","ALB",69,43,54,40
"04/24/2017","04/24/2017","Forecast","ART",57,38,47,35
"04/24/2017","04/24/2017","Forecast","BGM",66,45,51,39
"04/24/2017","04/24/2017","Forecast","BUF",61,40,51,36
"04/24/2017","04/24/2017","Forecast","ELM",69,36,54,34
"04/24/2017","04/24/2017","Forecast","HPN",59,41,49,39
"04/24/2017","04/24/2017","Forecast","ISP",55,39,48,39
"04/24/2017","04/24/2017","Forecast","JFK",56,44,49,43
"04/24/2017","04/24/2017","Forecast","LGA",59,49,50,45
"04/24/2017","04/24/2017","Forecast","MSS",51,38,42,34
"04/24/2017","04/24/2017","Forecast","MSV",65,41,52,39
"04/24/2017","04/24/2017","Forecast","PLB",51,39,44,34
"04/24/2017","04/24/2017","Forecast","POU",66,41,53,40
"04/24/2017","04/24/2017","Forecast","ROC",56,42,47,38
"04/24/2017","04/24/2017","Forecast","SWF",65,42,53,41
"04/24/2017","04/24/2017","Forecast","SYR",64,39,53,38
"04/24/2017","04/24/2017","Forecast","UCA",66,35,53,34
"04/24/2017","04/25/2017","Forecast","ALB",54,46,49,42
"04/24/2017","04/25/2017","Forecast","ART",55,42,51,39
"04/24/2017","04/25/2017","Forecast","BGM",52,46,50,42
"04/24/2017","04/25/2017","Forecast","BUF",64,46,57,43
"04/24/2017","04/25/2017","Forecast","ELM",58,46,53,43
"04/24/2017","04/25/2017","Forecast","HPN",52,47,51,45
"04/24/2017","04/25/2017","Forecast","ISP",53,48,51,46
"04/24/2017","04/25/2017","Forecast","JFK",54,50,52,47
"04/24/2017","04/25/2017","Forecast","LGA",56,52,53,48
"04/24/2017","04/25/2017","Forecast","MSS",56,36,49,32
"04/24/2017","04/25/2017","Forecast","MSV",49,43,47,41
"04/24/2017","04/25/2017","Forecast","PLB",53,35,46,31
"04/24/2017","04/25/2017","Forecast","POU",52,46,50,44
"04/24/2017","04/25/2017","Forecast","ROC",62,46,56,43
"04/24/2017","04/25/2017","Forecast","SWF",53,47,50,44
"04/24/2017","04/25/2017","Forecast","SYR",57,46,52,43
"04/24/2017","04/25/2017","Forecast","UCA",52,43,49,40
