"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"06/29/2021","06/26/2021","Actual","ALB",80,64,72,61
"06/29/2021","06/26/2021","Actual","ART",84,67,75,62
"06/29/2021","06/26/2021","Actual","BGM",81,62,69,56
"06/29/2021","06/26/2021","Actual","BUF",86,71,73,64
"06/29/2021","06/26/2021","Actual","ELM",86,61,73,58
"06/29/2021","06/26/2021","Actual","ELZ",81,65,70,60
"06/29/2021","06/26/2021","Actual","FOK",76,67,72,67
"06/29/2021","06/26/2021","Actual","FRG",79,68,74,66
"06/29/2021","06/26/2021","Actual","GFL",80,60,72,58
"06/29/2021","06/26/2021","Actual","HPN",79,66,73,64
"06/29/2021","06/26/2021","Actual","IAG",83,69,72,65
"06/29/2021","06/26/2021","Actual","ISP",77,68,74,68
"06/29/2021","06/26/2021","Actual","ITH",84,66,73,59
"06/29/2021","06/26/2021","Actual","JFK",79,67,73,67
"06/29/2021","06/26/2021","Actual","LGA",84,69,74,66
"06/29/2021","06/26/2021","Actual","MSS",78,64,72,62
"06/29/2021","06/26/2021","Actual","MSV",81,57,72,55
"06/29/2021","06/26/2021","Actual","NYC",82,69,74,65
"06/29/2021","06/26/2021","Actual","PLB",79,64,71,60
"06/29/2021","06/26/2021","Actual","POU",83,67,74,63
"06/29/2021","06/26/2021","Actual","ROC",88,70,74,63
"06/29/2021","06/26/2021","Actual","SLK",75,63,69,58
"06/29/2021","06/26/2021","Actual","SWF",81,66,75,65
"06/29/2021","06/26/2021","Actual","SYR",90,73,74,61
"06/29/2021","06/26/2021","Actual","UCA",85,67,72,59
"06/29/2021","06/27/2021","Actual","ALB",86,70,76,69
"06/29/2021","06/27/2021","Actual","ART",89,76,74,68
"06/29/2021","06/27/2021","Actual","BGM",86,69,71,66
"06/29/2021","06/27/2021","Actual","BUF",89,76,73,67
"06/29/2021","06/27/2021","Actual","ELM",91,66,73,64
"06/29/2021","06/27/2021","Actual","ELZ",83,69,69,64
"06/29/2021","06/27/2021","Actual","FOK",77,70,73,69
"06/29/2021","06/27/2021","Actual","FRG",82,72,75,69
"06/29/2021","06/27/2021","Actual","GFL",89,70,75,69
"06/29/2021","06/27/2021","Actual","HPN",85,69,75,68
"06/29/2021","06/27/2021","Actual","IAG",89,74,75,67
"06/29/2021","06/27/2021","Actual","ISP",82,72,75,70
"06/29/2021","06/27/2021","Actual","ITH",90,70,73,66
"06/29/2021","06/27/2021","Actual","JFK",82,69,74,68
"06/29/2021","06/27/2021","Actual","LGA",88,75,75,69
"06/29/2021","06/27/2021","Actual","MSS",88,75,73,68
"06/29/2021","06/27/2021","Actual","MSV",86,67,75,67
"06/29/2021","06/27/2021","Actual","NYC",88,74,76,70
"06/29/2021","06/27/2021","Actual","PLB",93,71,75,68
"06/29/2021","06/27/2021","Actual","POU",91,71,76,69
"06/29/2021","06/27/2021","Actual","ROC",92,75,73,67
"06/29/2021","06/27/2021","Actual","SLK",85,69,72,65
"06/29/2021","06/27/2021","Actual","SWF",90,72,76,71
"06/29/2021","06/27/2021","Actual","SYR",94,78,74,68
"06/29/2021","06/27/2021","Actual","UCA",89,73,73,68
"06/29/2021","06/28/2021","Actual","ALB",90,73,78,71
"06/29/2021","06/28/2021","Actual","ART",86,73,76,70
"06/29/2021","06/28/2021","Actual","BGM",89,72,74,68
"06/29/2021","06/28/2021","Actual","BUF",86,75,75,69
"06/29/2021","06/28/2021","Actual","ELM",93,67,76,65
"06/29/2021","06/28/2021","Actual","ELZ",84,67,75,67
"06/29/2021","06/28/2021","Actual","FOK",82,71,75,69
"06/29/2021","06/28/2021","Actual","FRG",86,72,76,68
"06/29/2021","06/28/2021","Actual","GFL",92,73,77,71
"06/29/2021","06/28/2021","Actual","HPN",90,73,76,70
"06/29/2021","06/28/2021","Actual","IAG",89,74,76,69
"06/29/2021","06/28/2021","Actual","ISP",85,72,77,70
"06/29/2021","06/28/2021","Actual","ITH",91,72,76,69
"06/29/2021","06/28/2021","Actual","JFK",86,71,76,68
"06/29/2021","06/28/2021","Actual","LGA",95,77,76,70
"06/29/2021","06/28/2021","Actual","MSS",88,75,76,69
"06/29/2021","06/28/2021","Actual","MSV",91,68,76,68
"06/29/2021","06/28/2021","Actual","NYC",91,76,78,71
"06/29/2021","06/28/2021","Actual","PLB",93,75,77,70
"06/29/2021","06/28/2021","Actual","POU",94,72,78,70
"06/29/2021","06/28/2021","Actual","ROC",92,75,76,69
"06/29/2021","06/28/2021","Actual","SLK",85,70,74,68
"06/29/2021","06/28/2021","Actual","SWF",93,73,78,71
"06/29/2021","06/28/2021","Actual","SYR",96,77,78,71
"06/29/2021","06/28/2021","Actual","UCA",90,71,77,71
