"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"04/27/2016 00:00","CAPITL",61757,23.12,0.90,-8.21
"04/27/2016 00:00","CENTRL",61754,15.55,0.22,-1.32
"04/27/2016 00:00","DUNWOD",61760,22.23,1.60,-6.62
"04/27/2016 00:00","GENESE",61753,14.80,-0.24,-1.02
"04/27/2016 00:00","H Q",61844,13.00,-0.49,0.52
"04/27/2016 00:00","HUD VL",61758,21.89,1.43,-6.45
"04/27/2016 00:00","LONGIL",61762,22.37,1.74,-6.62
"04/27/2016 00:00","MHK VL",61756,16.00,0.48,-1.52
"04/27/2016 00:00","MILLWD",61759,22.23,1.61,-6.61
"04/27/2016 00:00","N.Y.C.",61761,22.31,1.68,-6.62
"04/27/2016 00:00","NORTH",61755,13.20,-0.81,0.00
"04/27/2016 00:00","NPX",61845,22.60,1.32,-7.27
"04/27/2016 00:00","O H",61846,15.00,-0.43,-1.42
"04/27/2016 00:00","PJM",61847,19.66,0.92,-4.72
"04/27/2016 00:00","WEST",61752,15.14,-0.17,-1.30
"04/27/2016 01:00","CAPITL",61757,22.19,0.88,-7.60
"04/27/2016 01:00","CENTRL",61754,15.15,0.22,-1.22
"04/27/2016 01:00","DUNWOD",61760,21.40,1.56,-6.13
"04/27/2016 01:00","GENESE",61753,14.42,-0.23,-0.95
"04/27/2016 01:00","H Q",61844,11.09,-0.48,2.14
"04/27/2016 01:00","HUD VL",61758,21.09,1.41,-5.97
"04/27/2016 01:00","LONGIL",61762,21.48,1.64,-6.13
"04/27/2016 01:00","MHK VL",61756,15.58,0.47,-1.40
"04/27/2016 01:00","MILLWD",61759,21.40,1.58,-6.12
"04/27/2016 01:00","N.Y.C.",61761,21.45,1.62,-6.13
"04/27/2016 01:00","NORTH",61755,12.93,-0.78,0.00
"04/27/2016 01:00","NPX",61845,21.73,1.29,-6.73
"04/27/2016 01:00","O H",61846,14.63,-0.40,-1.32
"04/27/2016 01:00","PJM",61847,19.00,0.92,-4.37
"04/27/2016 01:00","WEST",61752,14.75,-0.16,-1.20
"04/27/2016 02:00","CAPITL",61757,21.43,0.80,-7.96
"04/27/2016 02:00","CENTRL",61754,14.12,0.18,-1.28
"04/27/2016 02:00","DUNWOD",61760,20.53,1.44,-6.42
"04/27/2016 02:00","GENESE",61753,13.41,-0.25,-0.99
"04/27/2016 02:00","H Q",61844,11.09,-0.42,1.16
"04/27/2016 02:00","HUD VL",61758,20.22,1.29,-6.26
"04/27/2016 02:00","LONGIL",61762,20.69,1.61,-6.42
"04/27/2016 02:00","MHK VL",61756,14.57,0.43,-1.47
"04/27/2016 02:00","MILLWD",61759,20.53,1.46,-6.41
"04/27/2016 02:00","N.Y.C.",61761,20.60,1.52,-6.42
"04/27/2016 02:00","NORTH",61755,12.03,-0.63,0.00
"04/27/2016 02:00","NPX",61845,21.60,1.19,-7.74
"04/27/2016 02:00","O H",61846,13.62,-0.43,-1.38
"04/27/2016 02:00","PJM",61847,18.07,0.82,-4.58
"04/27/2016 02:00","WEST",61752,13.71,-0.22,-1.26
"04/27/2016 03:00","CAPITL",61757,20.95,0.81,-7.41
"04/27/2016 03:00","CENTRL",61754,14.09,0.18,-1.19
"04/27/2016 03:00","DUNWOD",61760,20.14,1.45,-5.97
"04/27/2016 03:00","GENESE",61753,13.40,-0.24,-0.92
"04/27/2016 03:00","H Q",61844,11.09,-0.43,1.20
"04/27/2016 03:00","HUD VL",61758,19.84,1.30,-5.82
"04/27/2016 03:00","LONGIL",61762,20.31,1.62,-5.97
"04/27/2016 03:00","MHK VL",61756,14.52,0.43,-1.37
"04/27/2016 03:00","MILLWD",61759,20.13,1.45,-5.96
"04/27/2016 03:00","N.Y.C.",61761,20.21,1.51,-5.97
"04/27/2016 03:00","NORTH",61755,12.07,-0.65,0.00
"04/27/2016 03:00","NPX",61845,21.50,1.20,-7.58
"04/27/2016 03:00","O H",61846,13.59,-0.42,-1.29
"04/27/2016 03:00","PJM",61847,17.81,0.83,-4.26
"04/27/2016 03:00","WEST",61752,13.69,-0.20,-1.17
"04/27/2016 04:00","CAPITL",61757,21.87,0.86,-7.91
"04/27/2016 04:00","CENTRL",61754,14.57,0.21,-1.27
"04/27/2016 04:00","DUNWOD",61760,20.94,1.47,-6.38
"04/27/2016 04:00","GENESE",61753,13.86,-0.22,-0.99
"04/27/2016 04:00","H Q",61844,11.09,-0.45,1.56
"04/27/2016 04:00","HUD VL",61758,20.65,1.34,-6.22
"04/27/2016 04:00","LONGIL",61762,21.02,1.54,-6.38
"04/27/2016 04:00","MHK VL",61756,15.00,0.45,-1.46
"04/27/2016 04:00","MILLWD",61759,20.94,1.48,-6.37
"04/27/2016 04:00","N.Y.C.",61761,20.99,1.52,-6.38
"04/27/2016 04:00","NORTH",61755,12.41,-0.68,0.00
"04/27/2016 04:00","NPX",61845,21.40,1.23,-7.08
"04/27/2016 04:00","O H",61846,14.05,-0.42,-1.37
"04/27/2016 04:00","PJM",61847,18.51,0.86,-4.55
"04/27/2016 04:00","WEST",61752,14.15,-0.20,-1.25
"04/27/2016 05:00","CAPITL",61757,22.17,1.07,-5.10
"04/27/2016 05:00","CENTRL",61754,17.09,0.27,-0.82
"04/27/2016 05:00","DUNWOD",61760,21.88,1.78,-4.11
"04/27/2016 05:00","GENESE",61753,16.38,-0.26,-0.64
"04/27/2016 05:00","H Q",61844,11.09,-0.54,4.36
"04/27/2016 05:00","HUD VL",61758,21.57,1.57,-4.01
"04/27/2016 05:00","LONGIL",61762,22.14,2.03,-4.11
"04/27/2016 05:00","MHK VL",61756,17.50,0.56,-0.94
"04/27/2016 05:00","MILLWD",61759,21.87,1.78,-4.10
"04/27/2016 05:00","N.Y.C.",61761,21.91,1.81,-4.11
"04/27/2016 05:00","NORTH",61755,15.16,-0.83,0.00
"04/27/2016 05:00","NPX",61845,22.00,1.49,-4.51
"04/27/2016 05:00","O H",61846,16.32,-0.56,-0.88
"04/27/2016 05:00","PJM",61847,19.95,1.02,-2.93
"04/27/2016 05:00","WEST",61752,16.55,-0.26,-0.81
"04/27/2016 06:00","CAPITL",61757,29.24,1.80,-1.05
"04/27/2016 06:00","CENTRL",61754,27.04,0.48,-0.17
"04/27/2016 06:00","DUNWOD",61760,30.38,3.14,-0.85
"04/27/2016 06:00","GENESE",61753,25.87,-0.66,-0.13
"04/27/2016 06:00","H Q",61844,15.20,-0.92,10.27
"04/27/2016 06:00","HUD VL",61758,30.07,2.85,-0.82
"04/27/2016 06:00","LONGIL",61762,31.15,3.91,-0.85
