"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"08/25/2015 00:00","CAPITL",61757,26.87,0.99,-9.99
"08/25/2015 00:00","CENTRL",61754,17.44,0.02,-1.53
"08/25/2015 00:00","DUNWOD",61760,25.90,1.95,-8.05
"08/25/2015 00:00","GENESE",61753,16.84,-0.29,-1.24
"08/25/2015 00:00","H Q",61844,15.51,-0.38,0.00
"08/25/2015 00:00","HUD VL",61758,25.74,1.87,-7.97
"08/25/2015 00:00","LONGIL",61762,31.79,2.51,-13.39
"08/25/2015 00:00","MHK VL",61756,17.98,0.49,-1.59
"08/25/2015 00:00","MILLWD",61759,25.89,1.91,-8.09
"08/25/2015 00:00","N.Y.C.",61761,26.10,2.14,-8.06
"08/25/2015 00:00","NORTH",61755,15.51,-0.38,0.00
"08/25/2015 00:00","NPX",61845,26.41,1.37,-9.15
"08/25/2015 00:00","O H",61846,16.75,-0.79,-1.65
"08/25/2015 00:00","PJM",61847,22.27,0.81,-5.57
"08/25/2015 00:00","WEST",61752,16.97,-0.52,-1.60
"08/25/2015 01:00","CAPITL",61757,23.46,0.91,-7.89
"08/25/2015 01:00","CENTRL",61754,15.92,0.04,-1.21
"08/25/2015 01:00","DUNWOD",61760,22.83,1.80,-6.36
"08/25/2015 01:00","GENESE",61753,15.40,-0.25,-0.98
"08/25/2015 01:00","H Q",61844,14.29,-0.38,0.00
"08/25/2015 01:00","HUD VL",61758,22.71,1.74,-6.29
"08/25/2015 01:00","LONGIL",61762,25.37,2.32,-8.38
"08/25/2015 01:00","MHK VL",61756,16.37,0.44,-1.26
"08/25/2015 01:00","MILLWD",61759,22.83,1.77,-6.39
"08/25/2015 01:00","N.Y.C.",61761,23.00,1.97,-6.36
"08/25/2015 01:00","NORTH",61755,14.23,-0.44,0.00
"08/25/2015 01:00","NPX",61845,23.17,1.28,-7.23
"08/25/2015 01:00","O H",61846,15.34,-0.63,-1.30
"08/25/2015 01:00","PJM",61847,19.89,0.82,-4.40
"08/25/2015 01:00","WEST",61752,15.55,-0.38,-1.26
"08/25/2015 02:00","CAPITL",61757,19.99,0.95,-4.15
"08/25/2015 02:00","CENTRL",61754,15.57,0.04,-0.64
"08/25/2015 02:00","DUNWOD",61760,20.03,1.80,-3.34
"08/25/2015 02:00","GENESE",61753,15.19,-0.21,-0.51
"08/25/2015 02:00","H Q",61844,14.50,-0.39,0.00
"08/25/2015 02:00","HUD VL",61758,19.96,1.76,-3.31
"08/25/2015 02:00","LONGIL",61762,21.80,2.35,-4.56
"08/25/2015 02:00","MHK VL",61756,15.97,0.42,-0.66
"08/25/2015 02:00","MILLWD",61759,20.03,1.79,-3.36
"08/25/2015 02:00","N.Y.C.",61761,20.19,1.95,-3.35
"08/25/2015 02:00","NORTH",61755,14.44,-0.45,0.00
"08/25/2015 02:00","NPX",61845,20.00,1.31,-3.80
"08/25/2015 02:00","O H",61846,15.04,-0.54,-0.68
"08/25/2015 02:00","PJM",61847,18.05,0.85,-2.31
"08/25/2015 02:00","WEST",61752,15.27,-0.28,-0.66
"08/25/2015 03:00","CAPITL",61757,18.18,0.89,-3.11
"08/25/2015 03:00","CENTRL",61754,14.70,0.04,-0.48
"08/25/2015 03:00","DUNWOD",61760,18.42,1.73,-2.51
"08/25/2015 03:00","GENESE",61753,14.34,-0.23,-0.38
"08/25/2015 03:00","H Q",61844,13.81,-0.37,0.00
"08/25/2015 03:00","HUD VL",61758,18.34,1.67,-2.48
"08/25/2015 03:00","LONGIL",61762,20.24,2.26,-3.81
"08/25/2015 03:00","MHK VL",61756,15.02,0.38,-0.46
"08/25/2015 03:00","MILLWD",61759,18.41,1.72,-2.52
"08/25/2015 03:00","N.Y.C.",61761,18.58,1.89,-2.51
"08/25/2015 03:00","NORTH",61755,13.76,-0.43,0.00
"08/25/2015 03:00","NPX",61845,18.26,1.23,-2.85
"08/25/2015 03:00","O H",61846,14.17,-0.52,-0.51
"08/25/2015 03:00","PJM",61847,16.74,0.82,-1.73
"08/25/2015 03:00","WEST",61752,14.41,-0.27,-0.50
"08/25/2015 04:00","CAPITL",61757,17.87,0.90,-2.66
"08/25/2015 04:00","CENTRL",61754,14.77,0.06,-0.41
"08/25/2015 04:00","DUNWOD",61760,18.16,1.72,-2.15
"08/25/2015 04:00","GENESE",61753,14.43,-0.20,-0.33
"08/25/2015 04:00","H Q",61844,13.93,-0.37,0.00
"08/25/2015 04:00","HUD VL",61758,18.11,1.69,-2.13
"08/25/2015 04:00","LONGIL",61762,20.04,2.25,-3.50
"08/25/2015 04:00","MHK VL",61756,15.10,0.40,-0.39
"08/25/2015 04:00","MILLWD",61759,18.17,1.72,-2.16
"08/25/2015 04:00","N.Y.C.",61761,18.31,1.86,-2.15
"08/25/2015 04:00","NORTH",61755,13.87,-0.43,0.00
"08/25/2015 04:00","NPX",61845,18.00,1.26,-2.44
"08/25/2015 04:00","O H",61846,14.23,-0.51,-0.44
"08/25/2015 04:00","PJM",61847,16.60,0.81,-1.48
"08/25/2015 04:00","WEST",61752,14.48,-0.24,-0.43
"08/25/2015 05:00","CAPITL",61757,21.28,0.94,-5.51
"08/25/2015 05:00","CENTRL",61754,15.74,0.06,-0.84
"08/25/2015 05:00","DUNWOD",61760,21.09,1.81,-4.44
"08/25/2015 05:00","GENESE",61753,15.31,-0.21,-0.68
"08/25/2015 05:00","H Q",61844,14.47,-0.37,0.00
"08/25/2015 05:00","HUD VL",61758,21.00,1.77,-4.40
"08/25/2015 05:00","LONGIL",61762,22.90,2.34,-5.72
