"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/05/2015 00:00","CAPITL",61757,62.28,2.53,-30.01
"03/05/2015 00:00","CENTRL",61754,34.91,0.56,-4.60
"03/05/2015 00:00","DUNWOD",61760,55.62,3.03,-22.84
"03/05/2015 00:00","GENESE",61753,33.52,-0.09,-3.87
"03/05/2015 00:00","H Q",61844,28.85,-0.89,0.00
"03/05/2015 00:00","HUD VL",61758,54.90,2.94,-22.22
"03/05/2015 00:00","LONGIL",61762,68.21,4.11,-34.36
"03/05/2015 00:00","MHK VL",61756,36.20,1.52,-4.95
"03/05/2015 00:00","MILLWD",61759,55.82,3.09,-22.98
"03/05/2015 00:00","N.Y.C.",61761,55.71,3.12,-22.85
"03/05/2015 00:00","NORTH",61755,28.19,-1.55,0.00
"03/05/2015 00:00","NPX",61845,58.70,2.77,-26.19
"03/05/2015 00:00","O H",61846,34.00,-0.86,-5.12
"03/05/2015 00:00","PJM",61847,46.24,1.22,-15.28
"03/05/2015 00:00","WEST",61752,34.44,-0.30,-4.99
"03/05/2015 01:00","CAPITL",61757,61.57,2.47,-29.72
"03/05/2015 01:00","CENTRL",61754,34.50,0.56,-4.56
"03/05/2015 01:00","DUNWOD",61760,54.88,2.88,-22.62
"03/05/2015 01:00","GENESE",61753,33.09,-0.12,-3.83
"03/05/2015 01:00","H Q",61844,28.53,-0.85,0.00
"03/05/2015 01:00","HUD VL",61758,54.23,2.85,-22.00
"03/05/2015 01:00","LONGIL",61762,59.95,3.96,-26.60
"03/05/2015 01:00","MHK VL",61756,35.69,1.41,-4.90
"03/05/2015 01:00","MILLWD",61759,55.11,2.97,-22.76
"03/05/2015 01:00","N.Y.C.",61761,54.95,2.94,-22.63
"03/05/2015 01:00","NORTH",61755,27.88,-1.50,0.00
"03/05/2015 01:00","NPX",61845,57.97,2.65,-25.94
"03/05/2015 01:00","O H",61846,33.57,-0.88,-5.07
"03/05/2015 01:00","PJM",61847,45.69,1.18,-15.13
"03/05/2015 01:00","WEST",61752,34.00,-0.32,-4.95
