"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/24/2015 00:00","CAPITL",61757,43.96,2.57,-5.25
"03/24/2015 00:00","CENTRL",61754,36.66,-0.11,-0.63
"03/24/2015 00:00","DUNWOD",61760,43.63,3.50,-3.98
"03/24/2015 00:00","GENESE",61753,35.06,-1.59,-0.51
"03/24/2015 00:00","H Q",61844,35.24,-0.90,0.00
"03/24/2015 00:00","HUD VL",61758,43.50,3.44,-3.92
"03/24/2015 00:00","LONGIL",61762,45.15,5.02,-3.98
"03/24/2015 00:00","MHK VL",61756,37.91,1.19,-0.58
"03/24/2015 00:00","MILLWD",61759,43.69,3.54,-4.00
"03/24/2015 00:00","N.Y.C.",61761,43.85,3.72,-3.98
"03/24/2015 00:00","NORTH",61755,34.87,-1.27,0.00
"03/24/2015 00:00","NPX",61845,43.86,3.00,-4.72
"03/24/2015 00:00","O H",61846,34.17,-2.64,-0.67
"03/24/2015 00:00","PJM",61847,39.75,0.94,-2.67
"03/24/2015 00:00","WEST",61752,34.99,-1.81,-0.66
"03/24/2015 01:00","CAPITL",61757,39.78,2.49,-2.20
"03/24/2015 01:00","CENTRL",61754,35.25,-0.10,-0.26
"03/24/2015 01:00","DUNWOD",61760,40.02,3.26,-1.66
"03/24/2015 01:00","GENESE",61753,33.76,-1.54,-0.21
"03/24/2015 01:00","H Q",61844,34.22,-0.88,0.00
"03/24/2015 01:00","HUD VL",61758,39.92,3.19,-1.64
"03/24/2015 01:00","LONGIL",61762,41.25,4.49,-1.67
"03/24/2015 01:00","MHK VL",61756,36.53,1.19,-0.24
"03/24/2015 01:00","MILLWD",61759,40.06,3.30,-1.67
"03/24/2015 01:00","N.Y.C.",61761,40.20,3.44,-1.67
"03/24/2015 01:00","NORTH",61755,33.90,-1.19,0.00
"03/24/2015 01:00","NPX",61845,42.22,2.88,-4.25
"03/24/2015 01:00","O H",61846,32.84,-2.53,-0.28
"03/24/2015 01:00","PJM",61847,37.05,0.84,-1.11
"03/24/2015 01:00","WEST",61752,33.61,-1.75,-0.27
"03/24/2015 02:00","CAPITL",61757,37.23,2.47,0.00
"03/24/2015 02:00","CENTRL",61754,34.72,-0.03,0.00
"03/24/2015 02:00","DUNWOD",61760,37.95,3.20,0.00
"03/24/2015 02:00","GENESE",61753,33.37,-1.39,0.00
"03/24/2015 02:00","H Q",61844,33.85,-0.90,0.00
"03/24/2015 02:00","HUD VL",61758,37.85,3.09,0.00
"03/24/2015 02:00","LONGIL",61762,39.21,4.45,0.00
"03/24/2015 02:00","MHK VL",61756,35.94,1.18,0.00
"03/24/2015 02:00","MILLWD",61759,37.99,3.23,0.00
"03/24/2015 02:00","N.Y.C.",61761,38.17,3.41,0.00
"03/24/2015 02:00","NORTH",61755,33.58,-1.18,0.00
"03/24/2015 02:00","NPX",61845,41.81,2.81,-4.24
"03/24/2015 02:00","O H",61846,32.20,-2.33,0.23
"03/24/2015 02:00","PJM",61847,35.63,0.87,0.00
"03/24/2015 02:00","WEST",61752,33.20,-1.56,0.00
"03/24/2015 03:00","CAPITL",61757,37.32,2.38,0.00
"03/24/2015 03:00","CENTRL",61754,34.84,-0.10,0.00
"03/24/2015 03:00","DUNWOD",61760,38.13,3.18,0.00
"03/24/2015 03:00","GENESE",61753,33.41,-1.54,0.00
"03/24/2015 03:00","H Q",61844,34.11,-0.84,0.00
"03/24/2015 03:00","HUD VL",61758,38.02,3.08,0.00
"03/24/2015 03:00","LONGIL",61762,39.42,4.47,0.00
"03/24/2015 03:00","MHK VL",61756,36.24,1.29,0.00
"03/24/2015 03:00","MILLWD",61759,38.16,3.21,0.00
"03/24/2015 03:00","N.Y.C.",61761,38.34,3.39,0.00
"03/24/2015 03:00","NORTH",61755,33.97,-0.98,0.00
"03/24/2015 03:00","NPX",61845,41.87,2.80,-4.13
"03/24/2015 03:00","O H",61846,32.47,-2.48,0.00
