"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"11/03/2015 00:00","CAPITL",61757,25.67,0.63,-11.94
"11/03/2015 00:00","CENTRL",61754,14.44,0.00,-1.34
"11/03/2015 00:00","DUNWOD",61760,23.54,1.18,-9.26
"11/03/2015 00:00","GENESE",61753,14.00,-0.12,-1.02
"11/03/2015 00:00","H Q",61844,12.79,-0.31,0.00
"11/03/2015 00:00","HUD VL",61758,23.42,1.13,-9.19
"11/03/2015 00:00","LONGIL",61762,25.00,1.80,-10.10
"11/03/2015 00:00","MHK VL",61756,14.78,0.22,-1.46
"11/03/2015 00:00","MILLWD",61759,23.54,1.15,-9.29
"11/03/2015 00:00","N.Y.C.",61761,23.61,1.25,-9.26
"11/03/2015 00:00","NORTH",61755,12.62,-0.48,0.00
"11/03/2015 00:00","NPX",61845,24.95,0.98,-10.86
"11/03/2015 00:00","O H",61846,13.77,-0.60,-1.27
"11/03/2015 00:00","PJM",61847,19.69,0.51,-6.08
"11/03/2015 00:00","WEST",61752,13.94,-0.42,-1.26
"11/03/2015 01:00","CAPITL",61757,21.75,0.52,-10.22
"11/03/2015 01:00","CENTRL",61754,12.17,0.01,-1.15
"11/03/2015 01:00","DUNWOD",61760,19.94,1.00,-7.92
"11/03/2015 01:00","GENESE",61753,11.81,-0.08,-0.87
"11/03/2015 01:00","H Q",61844,10.74,-0.27,0.00
"11/03/2015 01:00","HUD VL",61758,19.84,0.96,-7.87
"11/03/2015 01:00","LONGIL",61762,20.44,1.50,-7.93
"11/03/2015 01:00","MHK VL",61756,12.43,0.17,-1.25
"11/03/2015 01:00","MILLWD",61759,19.94,0.98,-7.95
"11/03/2015 01:00","N.Y.C.",61761,20.00,1.06,-7.93
"11/03/2015 01:00","NORTH",61755,10.58,-0.43,0.00
"11/03/2015 01:00","NPX",61845,23.55,0.83,-11.71
"11/03/2015 01:00","O H",61846,11.68,-0.42,-1.09
"11/03/2015 01:00","PJM",61847,16.68,0.46,-5.20
"11/03/2015 01:00","WEST",61752,11.82,-0.26,-1.07
"11/03/2015 02:00","CAPITL",61757,19.17,0.45,-8.99
"11/03/2015 02:00","CENTRL",61754,10.69,-0.05,-1.01
"11/03/2015 02:00","DUNWOD",61760,17.58,0.88,-6.97
"11/03/2015 02:00","GENESE",61753,10.33,-0.17,-0.77
"11/03/2015 02:00","H Q",61844,9.51,-0.21,0.00
"11/03/2015 02:00","HUD VL",61758,17.49,0.84,-6.92
"11/03/2015 02:00","LONGIL",61762,18.01,1.30,-6.98
"11/03/2015 02:00","MHK VL",61756,10.94,0.12,-1.10
"11/03/2015 02:00","MILLWD",61759,17.58,0.86,-7.00
"11/03/2015 02:00","N.Y.C.",61761,17.64,0.93,-6.98
"11/03/2015 02:00","NORTH",61755,9.38,-0.35,0.00
"11/03/2015 02:00","NPX",61845,20.54,0.72,-10.09
"11/03/2015 02:00","O H",61846,10.20,-0.49,-0.96
"11/03/2015 02:00","PJM",61847,14.67,0.36,-4.58
"11/03/2015 02:00","WEST",61752,10.31,-0.36,-0.95
