"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/14/2015 00:00","CAPITL",61757,32.67,1.18,-13.83
"03/14/2015 00:00","CENTRL",61754,19.28,-0.05,-1.69
"03/14/2015 00:00","DUNWOD",61760,29.96,1.78,-10.53
"03/14/2015 00:00","GENESE",61753,18.28,-0.67,-1.30
"03/14/2015 00:00","H Q",61844,17.28,-0.37,0.00
"03/14/2015 00:00","HUD VL",61758,29.58,1.68,-10.25
"03/14/2015 00:00","LONGIL",61762,30.68,2.49,-10.54
"03/14/2015 00:00","MHK VL",61756,20.11,0.58,-1.88
"03/14/2015 00:00","MILLWD",61759,30.05,1.80,-10.60
"03/14/2015 00:00","N.Y.C.",61761,30.11,1.92,-10.53
"03/14/2015 00:00","NORTH",61755,17.21,-0.44,0.00
"03/14/2015 00:00","NPX",61845,31.45,1.41,-12.39
"03/14/2015 00:00","O H",61846,18.20,-1.18,-1.73
"03/14/2015 00:00","PJM",61847,24.95,0.49,-6.81
"03/14/2015 00:00","WEST",61752,18.42,-0.92,-1.69
"03/14/2015 01:00","CAPITL",61757,28.93,1.14,-11.04
"03/14/2015 01:00","CENTRL",61754,18.03,-0.07,-1.34
"03/14/2015 01:00","DUNWOD",61760,26.77,1.62,-8.40
"03/14/2015 01:00","GENESE",61753,17.10,-0.69,-1.04
"03/14/2015 01:00","H Q",61844,16.43,-0.32,0.00
"03/14/2015 01:00","HUD VL",61758,26.45,1.52,-8.18
"03/14/2015 01:00","LONGIL",61762,27.42,2.25,-8.43
"03/14/2015 01:00","MHK VL",61756,18.82,0.57,-1.50
"03/14/2015 01:00","MILLWD",61759,26.85,1.64,-8.45
"03/14/2015 01:00","N.Y.C.",61761,26.88,1.73,-8.40
"03/14/2015 01:00","NORTH",61755,16.45,-0.30,0.00
"03/14/2015 01:00","NPX",61845,28.01,1.37,-9.88
"03/14/2015 01:00","O H",61846,16.96,-1.17,-1.38
"03/14/2015 01:00","PJM",61847,22.60,0.42,-5.43
"03/14/2015 01:00","WEST",61752,17.18,-0.92,-1.35
"03/14/2015 02:00","CAPITL",61757,27.66,1.08,-10.29
"03/14/2015 02:00","CENTRL",61754,17.42,-0.13,-1.25
"03/14/2015 02:00","DUNWOD",61760,25.67,1.55,-7.83
"03/14/2015 02:00","GENESE",61753,16.49,-0.77,-0.97
"03/14/2015 02:00","H Q",61844,16.00,-0.29,0.00
"03/14/2015 02:00","HUD VL",61758,25.40,1.48,-7.63
"03/14/2015 02:00","LONGIL",61762,26.51,2.17,-8.05
"03/14/2015 02:00","MHK VL",61756,18.21,0.52,-1.40
"03/14/2015 02:00","MILLWD",61759,25.75,1.58,-7.88
"03/14/2015 02:00","N.Y.C.",61761,25.75,1.63,-7.83
"03/14/2015 02:00","NORTH",61755,16.02,-0.28,0.00
"03/14/2015 02:00","NPX",61845,26.82,1.32,-9.21
"03/14/2015 02:00","O H",61846,16.36,-1.22,-1.29
"03/14/2015 02:00","PJM",61847,21.73,0.38,-5.06
"03/14/2015 02:00","WEST",61752,16.55,-0.99,-1.25
"03/14/2015 03:00","CAPITL",61757,27.80,1.09,-10.40
"03/14/2015 03:00","CENTRL",61754,17.50,-0.08,-1.27
"03/14/2015 03:00","DUNWOD",61760,25.79,1.57,-7.91
"03/14/2015 03:00","GENESE",61753,16.59,-0.70,-0.98
"03/14/2015 03:00","H Q",61844,16.00,-0.31,0.00
