"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"04/08/2016 00:00","CAPITL",61757,25.00,0.53,-17.52
"04/08/2016 00:00","CENTRL",61754,9.70,0.20,-2.54
"04/08/2016 00:00","DUNWOD",61760,22.34,0.85,-14.54
"04/08/2016 00:00","GENESE",61753,9.26,0.15,-2.16
"04/08/2016 00:00","H Q",61844,5.13,-0.31,1.51
"04/08/2016 00:00","HUD VL",61758,22.03,0.79,-14.29
"04/08/2016 00:00","LONGIL",61762,22.34,0.84,-14.55
"04/08/2016 00:00","MHK VL",61756,10.40,0.31,-3.14
"04/08/2016 00:00","MILLWD",61759,22.37,0.86,-14.56
"04/08/2016 00:00","N.Y.C.",61761,22.40,0.90,-14.55
"04/08/2016 00:00","NORTH",61755,5.02,-0.55,1.39
"04/08/2016 00:00","NPX",61845,23.61,0.64,-16.01
"04/08/2016 00:00","O H",61846,5.35,0.29,1.89
"04/08/2016 00:00","PJM",61847,17.75,0.68,-10.11
"04/08/2016 00:00","WEST",61752,10.14,0.49,-2.69
"04/08/2016 01:00","CAPITL",61757,23.07,0.58,-14.89
"04/08/2016 01:00","CENTRL",61754,9.96,0.21,-2.15
"04/08/2016 01:00","DUNWOD",61760,20.86,0.88,-12.37
"04/08/2016 01:00","GENESE",61753,9.59,0.16,-1.83
"04/08/2016 01:00","H Q",61844,5.16,-0.34,2.10
"04/08/2016 01:00","HUD VL",61758,20.58,0.83,-12.15
"04/08/2016 01:00","LONGIL",61762,20.81,0.84,-12.37
"04/08/2016 01:00","MHK VL",61756,10.57,0.33,-2.63
"04/08/2016 01:00","MILLWD",61759,20.89,0.90,-12.39
"04/08/2016 01:00","N.Y.C.",61761,20.91,0.93,-12.37
"04/08/2016 01:00","NORTH",61755,5.08,-0.59,1.93
"04/08/2016 01:00","NPX",61845,21.91,0.68,-13.62
"04/08/2016 01:00","O H",61846,6.54,0.31,1.38
"04/08/2016 01:00","PJM",61847,16.93,0.73,-8.59
"04/08/2016 01:00","WEST",61752,10.42,0.53,-2.28
"04/08/2016 02:00","CAPITL",61757,22.41,0.41,-16.60
"04/08/2016 02:00","CENTRL",61754,7.99,0.15,-2.43
"04/08/2016 02:00","DUNWOD",61760,19.80,0.63,-13.76
"04/08/2016 02:00","GENESE",61753,7.56,0.10,-2.06
"04/08/2016 02:00","H Q",61844,5.16,-0.24,0.00
"04/08/2016 02:00","HUD VL",61758,19.51,0.59,-13.52
"04/08/2016 02:00","LONGIL",61762,19.68,0.51,-13.76
"04/08/2016 02:00","MHK VL",61756,8.69,0.25,-3.04
"04/08/2016 02:00","MILLWD",61759,19.83,0.64,-13.78
"04/08/2016 02:00","N.Y.C.",61761,19.85,0.68,-13.77
"04/08/2016 02:00","NORTH",61755,4.98,-0.42,0.00
"04/08/2016 02:00","NPX",61845,21.05,0.49,-15.16
"04/08/2016 02:00","O H",61846,5.77,0.21,-0.16
"04/08/2016 02:00","PJM",61847,15.51,0.51,-9.59
"04/08/2016 02:00","WEST",61752,8.33,0.36,-2.57
"04/08/2016 03:00","CAPITL",61757,21.84,0.56,-13.86
"04/08/2016 03:00","CENTRL",61754,9.62,0.21,-2.00
"04/08/2016 03:00","DUNWOD",61760,19.79,0.86,-11.51
"04/08/2016 03:00","GENESE",61753,9.26,0.15,-1.70
"04/08/2016 03:00","H Q",61844,5.16,-0.33,1.92
"04/08/2016 03:00","HUD VL",61758,19.53,0.80,-11.31
"04/08/2016 03:00","LONGIL",61762,19.62,0.70,-11.51
"04/08/2016 03:00","MHK VL",61756,10.22,0.34,-2.46
"04/08/2016 03:00","MILLWD",61759,19.81,0.87,-11.53
"04/08/2016 03:00","N.Y.C.",61761,19.84,0.91,-11.52
"04/08/2016 03:00","NORTH",61755,5.08,-0.57,1.76
"04/08/2016 03:00","NPX",61845,20.76,0.67,-12.68
"04/08/2016 03:00","O H",61846,5.38,0.29,2.32
"04/08/2016 03:00","PJM",61847,16.11,0.70,-8.00
"04/08/2016 03:00","WEST",61752,10.04,0.50,-2.12
"04/08/2016 04:00","CAPITL",61757,21.29,0.75,-10.85
"04/08/2016 04:00","CENTRL",61754,11.50,0.28,-1.53
"04/08/2016 04:00","DUNWOD",61760,19.85,1.11,-9.04
"04/08/2016 04:00","GENESE",61753,11.20,0.20,-1.30
"04/08/2016 04:00","H Q",61844,5.16,-0.44,4.10
"04/08/2016 04:00","HUD VL",61758,19.61,1.04,-8.88
"04/08/2016 04:00","LONGIL",61762,19.86,1.12,-9.04
"04/08/2016 04:00","MHK VL",61756,11.96,0.45,-1.83
"04/08/2016 04:00","MILLWD",61759,19.87,1.12,-9.05
"04/08/2016 04:00","N.Y.C.",61761,19.92,1.18,-9.05
"04/08/2016 04:00","NORTH",61755,5.18,-0.75,3.76
"04/08/2016 04:00","NPX",61845,20.52,0.87,-9.96
"04/08/2016 04:00","O H",61846,5.11,0.38,4.96
"04/08/2016 04:00","PJM",61847,16.84,0.90,-6.25
"04/08/2016 04:00","WEST",61752,11.99,0.66,-1.63
"04/08/2016 05:00","CAPITL",61757,23.13,1.06,-8.66
"04/08/2016 05:00","CENTRL",61754,14.98,0.42,-1.16
"04/08/2016 05:00","DUNWOD",61760,22.22,1.55,-7.26
"04/08/2016 05:00","GENESE",61753,14.66,0.27,-0.99
"04/08/2016 05:00","H Q",61844,5.16,-0.60,7.65
"04/08/2016 05:00","HUD VL",61758,21.98,1.44,-7.13
"04/08/2016 05:00","LONGIL",61762,22.32,1.65,-7.26
"04/08/2016 05:00","MHK VL",61756,14.97,0.55,-1.01
"04/08/2016 05:00","MILLWD",61759,22.25,1.57,-7.27
"04/08/2016 05:00","N.Y.C.",61761,22.32,1.65,-7.26
"04/08/2016 05:00","NORTH",61755,5.38,-1.02,7.01
"04/08/2016 05:00","NPX",61845,22.64,1.23,-7.99
"04/08/2016 05:00","O H",61846,6.91,0.51,7.01
"04/08/2016 05:00","PJM",61847,19.63,1.26,-4.96
"04/08/2016 05:00","WEST",61752,15.57,0.90,-1.26
"04/08/2016 06:00","CAPITL",61757,26.75,1.74,-2.04
"04/08/2016 06:00","CENTRL",61754,23.82,0.73,-0.12
"04/08/2016 06:00","DUNWOD",61760,27.69,2.92,-1.81
"04/08/2016 06:00","GENESE",61753,23.31,0.23,-0.11
"04/08/2016 06:00","H Q",61844,10.25,-0.99,11.73
"04/08/2016 06:00","HUD VL",61758,27.43,2.69,-1.78
"04/08/2016 06:00","LONGIL",61762,28.11,3.33,-1.81
"04/08/2016 06:00","MHK VL",61756,23.57,1.13,0.52
"04/08/2016 06:00","MILLWD",61759,27.74,2.96,-1.81
"04/08/2016 06:00","N.Y.C.",61761,27.81,3.03,-1.81
"04/08/2016 06:00","NORTH",61755,10.81,-1.40,10.75
"04/08/2016 06:00","NPX",61845,27.14,2.18,-1.99
"04/08/2016 06:00","O H",61846,14.00,0.62,9.59
"04/08/2016 06:00","PJM",61847,26.31,2.23,-1.12
"04/08/2016 06:00","WEST",61752,24.49,1.33,-0.19
"04/08/2016 07:00","CAPITL",61757,29.69,1.31,-9.14
"04/08/2016 07:00","CENTRL",61754,22.61,0.60,-2.77
"04/08/2016 07:00","DUNWOD",61760,29.54,2.64,-7.66
"04/08/2016 07:00","GENESE",61753,19.19,0.17,0.22
"04/08/2016 07:00","H Q",61844,10.25,-0.83,8.16
"04/08/2016 07:00","HUD VL",61758,29.07,2.31,-7.52
"04/08/2016 07:00","LONGIL",61762,30.11,3.21,-7.66
"04/08/2016 07:00","MHK VL",61756,21.08,0.92,-0.91
"04/08/2016 07:00","MILLWD",61759,29.53,2.62,-7.67
"04/08/2016 07:00","N.Y.C.",61761,29.65,2.75,-7.66
"04/08/2016 07:00","NORTH",61755,10.45,-1.31,7.48
"04/08/2016 07:00","NPX",61845,29.54,1.87,-8.43
"04/08/2016 07:00","O H",61846,16.20,0.33,3.37
"04/08/2016 07:00","PJM",61847,28.11,1.92,-6.95
"04/08/2016 07:00","WEST",61752,34.74,0.94,-14.56
"04/08/2016 08:00","CAPITL",61757,29.02,1.45,-7.19
"04/08/2016 08:00","CENTRL",61754,23.42,0.51,-2.53
"04/08/2016 08:00","DUNWOD",61760,29.39,2.94,-6.08
"04/08/2016 08:00","GENESE",61753,19.78,-0.04,0.57
"04/08/2016 08:00","H Q",61844,8.69,-0.88,10.82
"04/08/2016 08:00","HUD VL",61758,28.90,2.55,-5.97
"04/08/2016 08:00","LONGIL",61762,29.98,3.53,-6.08
"04/08/2016 08:00","MHK VL",61756,21.71,0.94,-0.39
"04/08/2016 08:00","MILLWD",61759,29.36,2.89,-6.08
"04/08/2016 08:00","N.Y.C.",61761,29.55,3.10,-6.07
"04/08/2016 08:00","NORTH",61755,9.00,-1.47,9.92
