"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"02/19/2016 00:00","CAPITL",61757,24.10,1.85,0.00
"02/19/2016 00:00","CENTRL",61754,22.19,-0.07,0.00
"02/19/2016 00:00","DUNWOD",61760,24.44,2.18,0.00
"02/19/2016 00:00","GENESE",61753,21.83,-0.42,0.00
"02/19/2016 00:00","H Q",61844,21.79,-0.47,0.00
"02/19/2016 00:00","HUD VL",61758,24.48,2.23,0.00
"02/19/2016 00:00","LONGIL",61762,29.05,3.14,-3.66
"02/19/2016 00:00","MHK VL",61756,23.15,0.89,0.00
"02/19/2016 00:00","MILLWD",61759,24.53,2.27,0.00
"02/19/2016 00:00","N.Y.C.",61761,24.62,2.36,0.00
"02/19/2016 00:00","NORTH",61755,21.48,-0.78,0.00
"02/19/2016 00:00","NPX",61845,24.24,1.98,0.00
"02/19/2016 00:00","O H",61846,20.03,-1.22,1.00
"02/19/2016 00:00","PJM",61847,23.08,0.82,0.00
"02/19/2016 00:00","WEST",61752,21.50,-0.76,0.00
"02/19/2016 01:00","CAPITL",61757,21.73,1.78,-0.19
"02/19/2016 01:00","CENTRL",61754,19.81,0.04,-0.01
"02/19/2016 01:00","DUNWOD",61760,21.96,2.05,-0.15
"02/19/2016 01:00","GENESE",61753,19.55,-0.22,-0.01
"02/19/2016 01:00","H Q",61844,10.17,-0.49,9.09
"02/19/2016 01:00","HUD VL",61758,22.00,2.09,-0.15
"02/19/2016 01:00","LONGIL",61762,25.37,2.92,-2.69
"02/19/2016 01:00","MHK VL",61756,20.63,0.85,-0.03
"02/19/2016 01:00","MILLWD",61759,22.04,2.13,-0.15
"02/19/2016 01:00","N.Y.C.",61761,22.10,2.19,-0.15
"02/19/2016 01:00","NORTH",61755,19.03,-0.73,0.00
"02/19/2016 01:00","NPX",61845,22.68,1.92,-1.01
"02/19/2016 01:00","O H",61846,18.88,-0.89,-0.01
"02/19/2016 01:00","PJM",61847,20.72,0.87,-0.09
"02/19/2016 01:00","WEST",61752,19.29,-0.47,-0.01
"02/19/2016 02:00","CAPITL",61757,20.83,1.63,-1.07
"02/19/2016 02:00","CENTRL",61754,18.25,0.07,-0.05
"02/19/2016 02:00","DUNWOD",61760,20.87,1.90,-0.84
"02/19/2016 02:00","GENESE",61753,18.03,-0.15,-0.05
"02/19/2016 02:00","H Q",61844,10.17,-0.47,7.49
"02/19/2016 02:00","HUD VL",61758,20.90,1.94,-0.83
"02/19/2016 02:00","LONGIL",61762,24.45,2.61,-3.71
"02/19/2016 02:00","MHK VL",61756,19.06,0.78,-0.15
"02/19/2016 02:00","MILLWD",61759,20.95,1.98,-0.84
"02/19/2016 02:00","N.Y.C.",61761,20.98,2.01,-0.84
"02/19/2016 02:00","NORTH",61755,17.40,-0.73,0.00
"02/19/2016 02:00","NPX",61845,20.94,1.76,-1.05
"02/19/2016 02:00","O H",61846,17.44,-0.74,-0.05
"02/19/2016 02:00","PJM",61847,19.51,0.85,-0.52
"02/19/2016 02:00","WEST",61752,17.82,-0.36,-0.05
"02/19/2016 03:00","CAPITL",61757,20.12,1.63,-0.17
"02/19/2016 03:00","CENTRL",61754,18.39,0.06,-0.01
"02/19/2016 03:00","DUNWOD",61760,20.38,1.92,-0.13
"02/19/2016 03:00","GENESE",61753,18.17,-0.17,-0.01
"02/19/2016 03:00","H Q",61844,10.17,-0.48,7.68
