Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
11/10/2016 00:00,CAPITL,61757,17.97,0.91,-2.65
11/10/2016 00:00,CENTRL,61754,14.84,0.17,-0.26
11/10/2016 00:00,DUNWOD,61760,17.92,1.60,-1.91
11/10/2016 00:00,GENESE,61753,14.35,-0.27,-0.21
11/10/2016 00:00,H Q,61844,13.96,-0.45,0.00
11/10/2016 00:00,HUD VL,61758,17.80,1.50,-1.89
11/10/2016 00:00,LONGIL,61762,18.48,2.15,-1.92
11/10/2016 00:00,MHK VL,61756,15.05,0.39,-0.25
11/10/2016 00:00,MILLWD,61759,17.90,1.57,-1.92
11/10/2016 00:00,N.Y.C.,61761,18.03,1.71,-1.91
11/10/2016 00:00,NORTH,61755,13.81,-0.60,0.00
11/10/2016 00:00,NPX,61845,18.06,1.41,-2.24
11/10/2016 00:00,O H,61846,14.30,-0.39,-0.28
11/10/2016 00:00,PJM,61847,16.04,0.59,-1.04
11/10/2016 00:00,WEST,61752,14.60,-0.07,-0.26
11/10/2016 01:00,CAPITL,61757,17.62,0.88,-3.06
11/10/2016 01:00,CENTRL,61754,14.10,0.12,-0.30
11/10/2016 01:00,DUNWOD,61760,17.38,1.50,-2.20
11/10/2016 01:00,GENESE,61753,13.56,-0.36,-0.24
11/10/2016 01:00,H Q,61844,13.28,-0.40,0.00
11/10/2016 01:00,HUD VL,61758,17.28,1.42,-2.18
11/10/2016 01:00,LONGIL,61762,17.93,2.05,-2.20
11/10/2016 01:00,MHK VL,61756,14.34,0.37,-0.29
11/10/2016 01:00,MILLWD,61759,17.40,1.50,-2.22
11/10/2016 01:00,N.Y.C.,61761,17.48,1.60,-2.20
11/10/2016 01:00,NORTH,61755,13.16,-0.52,0.00
11/10/2016 01:00,NPX,61845,17.60,1.34,-2.58
11/10/2016 01:00,O H,61846,13.56,-0.44,-0.32
11/10/2016 01:00,PJM,61847,15.41,0.53,-1.20
11/10/2016 01:00,WEST,61752,13.83,-0.15,-0.30
11/10/2016 02:00,CAPITL,61757,16.51,0.76,-3.92
11/10/2016 02:00,CENTRL,61754,12.34,0.12,-0.39
11/10/2016 02:00,DUNWOD,61760,15.95,1.30,-2.82
11/10/2016 02:00,GENESE,61753,11.85,-0.30,-0.31
11/10/2016 02:00,H Q,61844,11.48,-0.35,0.00
11/10/2016 02:00,HUD VL,61758,15.87,1.24,-2.80
11/10/2016 02:00,LONGIL,61762,16.40,1.75,-2.82
11/10/2016 02:00,MHK VL,61756,12.53,0.33,-0.37
11/10/2016 02:00,MILLWD,61759,15.99,1.31,-2.84
11/10/2016 02:00,N.Y.C.,61761,16.02,1.37,-2.82
11/10/2016 02:00,NORTH,61755,11.36,-0.47,0.00
11/10/2016 02:00,NPX,61845,16.30,1.16,-3.31
