"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"06/11/2015 00:00","CAPITL",61757,21.62,0.77,-5.75
"06/11/2015 00:00","CENTRL",61754,15.90,0.12,-0.68
"06/11/2015 00:00","DUNWOD",61760,21.01,1.59,-4.32
"06/11/2015 00:00","GENESE",61753,15.31,-0.33,-0.54
"06/11/2015 00:00","H Q",61844,14.66,-0.44,0.00
"06/11/2015 00:00","HUD VL",61758,20.94,1.51,-4.33
"06/11/2015 00:00","LONGIL",61762,31.27,1.98,-14.19
"06/11/2015 00:00","MHK VL",61756,15.99,0.27,-0.62
"06/11/2015 00:00","MILLWD",61759,21.04,1.57,-4.37
"06/11/2015 00:00","N.Y.C.",61761,21.17,1.74,-4.33
"06/11/2015 00:00","NORTH",61755,14.32,-0.79,0.00
"06/11/2015 00:00","NPX",61845,21.36,1.13,-5.13
"06/11/2015 00:00","O H",61846,15.11,-0.71,-0.72
"06/11/2015 00:00","PJM",61847,18.67,0.68,-2.88
"06/11/2015 00:00","WEST",61752,15.30,-0.50,-0.70
"06/11/2015 01:00","CAPITL",61757,19.17,0.68,-5.10
"06/11/2015 01:00","CENTRL",61754,14.10,0.11,-0.60
"06/11/2015 01:00","DUNWOD",61760,18.60,1.38,-3.84
"06/11/2015 01:00","GENESE",61753,13.53,-0.33,-0.48
"06/11/2015 01:00","H Q",61844,13.00,-0.39,0.00
"06/11/2015 01:00","HUD VL",61758,18.52,1.30,-3.84
"06/11/2015 01:00","LONGIL",61762,24.22,1.73,-9.10
"06/11/2015 01:00","MHK VL",61756,14.15,0.21,-0.55
"06/11/2015 01:00","MILLWD",61759,18.63,1.37,-3.87
"06/11/2015 01:00","N.Y.C.",61761,18.74,1.51,-3.84
"06/11/2015 01:00","NORTH",61755,12.71,-0.68,0.00
"06/11/2015 01:00","NPX",61845,18.97,1.03,-4.55
"06/11/2015 01:00","O H",61846,13.45,-0.58,-0.64
"06/11/2015 01:00","PJM",61847,16.55,0.60,-2.56
"06/11/2015 01:00","WEST",61752,13.63,-0.37,-0.62
"06/11/2015 02:00","CAPITL",61757,13.08,0.54,-1.86
"06/11/2015 02:00","CENTRL",61754,10.97,0.06,-0.22
"06/11/2015 02:00","DUNWOD",61760,13.15,1.07,-1.40
"06/11/2015 02:00","GENESE",61753,10.55,-0.31,-0.17
"06/11/2015 02:00","H Q",61844,10.38,-0.30,0.00
"06/11/2015 02:00","HUD VL",61758,13.11,1.03,-1.40
"06/11/2015 02:00","LONGIL",61762,20.54,1.35,-8.51
"06/11/2015 02:00","MHK VL",61756,11.07,0.18,-0.20
"06/11/2015 02:00","MILLWD",61759,13.16,1.07,-1.41
"06/11/2015 02:00","N.Y.C.",61761,13.26,1.18,-1.40
"06/11/2015 02:00","NORTH",61755,10.15,-0.53,0.00
"06/11/2015 02:00","NPX",61845,13.15,0.81,-1.65
"06/11/2015 02:00","O H",61846,10.42,-0.49,-0.23
"06/11/2015 02:00","PJM",61847,12.06,0.45,-0.93
"06/11/2015 02:00","WEST",61752,10.58,-0.33,-0.23
"06/11/2015 03:00","CAPITL",61757,11.70,0.48,-2.09
"06/11/2015 03:00","CENTRL",61754,9.43,0.06,-0.25
"06/11/2015 03:00","DUNWOD",61760,11.61,0.91,-1.57
"06/11/2015 03:00","GENESE",61753,9.05,-0.26,-0.20
"06/11/2015 03:00","H Q",61844,8.87,-0.26,0.00
"06/11/2015 03:00","HUD VL",61758,11.57,0.88,-1.57
"06/11/2015 03:00","LONGIL",61762,19.06,1.15,-8.79
"06/11/2015 03:00","MHK VL",61756,9.50,0.15,-0.23
"06/11/2015 03:00","MILLWD",61759,11.61,0.90,-1.59
"06/11/2015 03:00","N.Y.C.",61761,11.69,0.99,-1.57
"06/11/2015 03:00","NORTH",61755,8.66,-0.46,0.00
"06/11/2015 03:00","NPX",61845,11.69,0.70,-1.86
"06/11/2015 03:00","O H",61846,9.00,-0.38,-0.26
"06/11/2015 03:00","PJM",61847,10.56,0.39,-1.05
"06/11/2015 03:00","WEST",61752,9.12,-0.26,-0.25
"06/11/2015 04:00","CAPITL",61757,12.69,0.47,-3.29
"06/11/2015 04:00","CENTRL",61754,9.40,0.07,-0.39
