"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"04/08/2015 00:00","CAPITL",61757,21.00,1.09,-1.15
"04/08/2015 00:00","CENTRL",61754,18.59,-0.21,-0.03
"04/08/2015 00:00","DUNWOD",61760,21.42,1.78,-0.88
"04/08/2015 00:00","GENESE",61753,17.83,-0.96,-0.02
"04/08/2015 00:00","H Q",61844,18.35,-0.41,0.00
"04/08/2015 00:00","HUD VL",61758,21.27,1.65,-0.85
"04/08/2015 00:00","LONGIL",61762,22.04,2.40,-0.88
"04/08/2015 00:00","MHK VL",61756,19.19,0.32,-0.11
"04/08/2015 00:00","MILLWD",61759,21.44,1.78,-0.89
"04/08/2015 00:00","N.Y.C.",61761,21.56,1.91,-0.88
"04/08/2015 00:00","NORTH",61755,18.09,-0.67,0.00
"04/08/2015 00:00","NPX",61845,21.22,1.43,-1.03
"04/08/2015 00:00","O H",61846,17.42,-1.37,-0.03
"04/08/2015 00:00","PJM",61847,19.83,0.54,-0.52
"04/08/2015 00:00","WEST",61752,17.78,-1.01,-0.03
"04/08/2015 01:00","CAPITL",61757,19.00,1.04,-0.63
"04/08/2015 01:00","CENTRL",61754,17.17,-0.17,-0.02
"04/08/2015 01:00","DUNWOD",61760,19.42,1.61,-0.48
"04/08/2015 01:00","GENESE",61753,16.51,-0.83,-0.01
"04/08/2015 01:00","H Q",61844,16.95,-0.38,0.00
"04/08/2015 01:00","HUD VL",61758,19.34,1.54,-0.47
"04/08/2015 01:00","LONGIL",61762,21.43,2.18,-1.92
"04/08/2015 01:00","MHK VL",61756,17.68,0.29,-0.06
"04/08/2015 01:00","MILLWD",61759,19.43,1.61,-0.49
"04/08/2015 01:00","N.Y.C.",61761,19.53,1.72,-0.48
"04/08/2015 01:00","NORTH",61755,16.64,-0.69,0.00
"04/08/2015 01:00","NPX",61845,19.32,1.32,-0.67
"04/08/2015 01:00","O H",61846,16.17,-1.18,-0.02
"04/08/2015 01:00","PJM",61847,18.13,0.52,-0.28
"04/08/2015 01:00","WEST",61752,16.52,-0.83,-0.02
"04/08/2015 02:00","CAPITL",61757,17.04,0.98,0.00
"04/08/2015 02:00","CENTRL",61754,15.95,-0.11,0.00
"04/08/2015 02:00","DUNWOD",61760,17.51,1.45,0.00
"04/08/2015 02:00","GENESE",61753,15.32,-0.74,0.00
"04/08/2015 02:00","H Q",61844,15.69,-0.37,0.00
"04/08/2015 02:00","HUD VL",61758,17.44,1.38,0.00
"04/08/2015 02:00","LONGIL",61762,20.32,1.96,-2.30
"04/08/2015 02:00","MHK VL",61756,16.32,0.26,0.00
