Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
10/05/2016 00:00,CAPITL,61757,15.18,0.58,-6.02
10/05/2016 00:00,CENTRL,61754,9.50,0.12,-0.79
10/05/2016 00:00,DUNWOD,61760,14.48,0.98,-4.91
10/05/2016 00:00,GENESE,61753,9.17,-0.08,-0.66
10/05/2016 00:00,H Q,61844,8.37,-0.22,0.00
10/05/2016 00:00,HUD VL,61758,14.43,0.93,-4.92
10/05/2016 00:00,LONGIL,61762,14.78,1.28,-4.91
10/05/2016 00:00,MHK VL,61756,9.67,0.28,-0.80
10/05/2016 00:00,MILLWD,61759,14.46,0.95,-4.91
10/05/2016 00:00,N.Y.C.,61761,14.58,1.08,-4.91
10/05/2016 00:00,NORTH,61755,8.36,-0.23,0.00
10/05/2016 00:00,NPX,61845,14.77,0.70,-5.48
10/05/2016 00:00,O H,61846,9.48,0.03,-0.86
10/05/2016 00:00,PJM,61847,11.88,0.52,-2.77
10/05/2016 00:00,WEST,61752,9.65,0.21,-0.85
10/05/2016 01:00,CAPITL,61757,13.05,0.62,-3.45
10/05/2016 01:00,CENTRL,61754,9.55,0.12,-0.45
10/05/2016 01:00,DUNWOD,61760,12.77,0.98,-2.81
10/05/2016 01:00,GENESE,61753,9.31,-0.04,-0.38
10/05/2016 01:00,H Q,61844,8.75,-0.23,0.00
10/05/2016 01:00,HUD VL,61758,12.75,0.95,-2.82
10/05/2016 01:00,LONGIL,61762,12.95,1.16,-2.81
10/05/2016 01:00,MHK VL,61756,9.72,0.28,-0.46
10/05/2016 01:00,MILLWD,61759,12.77,0.97,-2.82
10/05/2016 01:00,N.Y.C.,61761,12.87,1.08,-2.82
10/05/2016 01:00,NORTH,61755,8.75,-0.23,0.00
10/05/2016 01:00,NPX,61845,12.86,0.74,-3.14
10/05/2016 01:00,O H,61846,9.52,0.05,-0.50
10/05/2016 01:00,PJM,61847,15.53,0.53,-6.02
10/05/2016 01:00,WEST,61752,9.71,0.24,-0.49
10/05/2016 02:00,CAPITL,61757,11.52,0.52,-3.41
10/05/2016 02:00,CENTRL,61754,8.13,0.09,-0.45
10/05/2016 02:00,DUNWOD,61760,11.18,0.80,-2.78
10/05/2016 02:00,GENESE,61753,7.91,-0.06,-0.37
10/05/2016 02:00,H Q,61844,7.40,-0.19,0.00
10/05/2016 02:00,HUD VL,61758,11.15,0.77,-2.78
10/05/2016 02:00,LONGIL,61762,11.31,0.93,-2.78
10/05/2016 02:00,MHK VL,61756,8.28,0.24,-0.45
10/05/2016 02:00,MILLWD,61759,11.18,0.80,-2.78
10/05/2016 02:00,N.Y.C.,61761,11.26,0.88,-2.78
10/05/2016 02:00,NORTH,61755,7.41,-0.18,0.00
10/05/2016 02:00,NPX,61845,11.31,0.61,-3.10
10/05/2016 02:00,O H,61846,8.11,0.02,-0.49
