"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"01/21/2015 00:00","CAPITL",61757,39.08,1.84,-11.66
"01/21/2015 00:00","CENTRL",61754,27.23,0.26,-1.40
"01/21/2015 00:00","DUNWOD",61760,36.46,2.05,-8.84
"01/21/2015 00:00","GENESE",61753,26.37,-0.31,-1.10
"01/21/2015 00:00","H Q",61844,24.89,-0.69,0.00
"01/21/2015 00:00","HUD VL",61758,36.44,2.10,-8.77
"01/21/2015 00:00","LONGIL",61762,38.40,2.84,-9.98
"01/21/2015 00:00","MHK VL",61756,28.04,0.89,-1.57
"01/21/2015 00:00","MILLWD",61759,36.64,2.15,-8.91
"01/21/2015 00:00","N.Y.C.",61761,35.25,2.20,-7.47
"01/21/2015 00:00","NORTH",61755,24.71,-0.87,0.00
"01/21/2015 00:00","NPX",61845,37.99,2.00,-10.42
"01/21/2015 00:00","O H",61846,26.00,-1.05,-1.47
"01/21/2015 00:00","PJM",61847,32.09,0.61,-5.90
"01/21/2015 00:00","WEST",61752,26.56,-0.46,-1.44
"01/21/2015 01:00","CAPITL",61757,38.23,1.84,-11.48
"01/21/2015 01:00","CENTRL",61754,26.58,0.30,-1.38
"01/21/2015 01:00","DUNWOD",61760,35.60,1.99,-8.70
"01/21/2015 01:00","GENESE",61753,25.74,-0.25,-1.08
"01/21/2015 01:00","H Q",61844,24.21,-0.70,0.00
"01/21/2015 01:00","HUD VL",61758,35.60,2.07,-8.63
"01/21/2015 01:00","LONGIL",61762,36.43,2.81,-8.72
"01/21/2015 01:00","MHK VL",61756,27.32,0.87,-1.54
"01/21/2015 01:00","MILLWD",61759,35.77,2.09,-8.78
"01/21/2015 01:00","N.Y.C.",61761,34.42,2.14,-7.37
"01/21/2015 01:00","NORTH",61755,23.88,-1.02,0.00
"01/21/2015 01:00","NPX",61845,37.11,1.94,-10.26
"01/21/2015 01:00","O H",61846,25.46,-0.90,-1.45
"01/21/2015 01:00","PJM",61847,31.39,0.67,-5.81
"01/21/2015 01:00","WEST",61752,25.95,-0.37,-1.42
"01/21/2015 02:00","CAPITL",61757,35.26,1.85,-8.75
"01/21/2015 02:00","CENTRL",61754,26.10,0.39,-1.05
"01/21/2015 02:00","DUNWOD",61760,33.29,2.00,-6.63
"01/21/2015 02:00","GENESE",61753,25.38,-0.10,-0.83
"01/21/2015 02:00","H Q",61844,23.89,-0.76,0.00
"01/21/2015 02:00","HUD VL",61758,33.31,2.07,-6.58
"01/21/2015 02:00","LONGIL",61762,34.08,2.79,-6.64
"01/21/2015 02:00","MHK VL",61756,26.69,0.86,-1.18
"01/21/2015 02:00","MILLWD",61759,33.44,2.09,-6.69
"01/21/2015 02:00","N.Y.C.",61761,32.12,2.07,-5.39
"01/21/2015 02:00","NORTH",61755,23.32,-1.33,0.00
"01/21/2015 02:00","NPX",61845,34.45,1.97,-7.82
"01/21/2015 02:00","O H",61846,25.12,-0.64,-1.11
"01/21/2015 02:00","PJM",61847,29.88,0.79,-4.43
"01/21/2015 02:00","WEST",61752,25.61,-0.12,-1.08
"01/21/2015 03:00","CAPITL",61757,34.42,1.86,-7.49
"01/21/2015 03:00","CENTRL",61754,26.34,0.38,-0.90
"01/21/2015 03:00","DUNWOD",61760,32.76,2.01,-5.68
"01/21/2015 03:00","GENESE",61753,25.65,-0.12,-0.71
"01/21/2015 03:00","H Q",61844,23.80,-0.75,0.52
"01/21/2015 03:00","HUD VL",61758,32.78,2.08,-5.63
"01/21/2015 03:00","LONGIL",61762,33.51,2.76,-5.68
"01/21/2015 03:00","MHK VL",61756,26.98,0.90,-1.01
"01/21/2015 03:00","MILLWD",61759,32.90,2.11,-5.73
"01/21/2015 03:00","N.Y.C.",61761,31.60,2.08,-4.45
"01/21/2015 03:00","NORTH",61755,23.92,-1.15,0.00
"01/21/2015 03:00","NPX",61845,33.77,2.01,-6.69
"01/21/2015 03:00","O H",61846,25.29,-0.73,-0.95
"01/21/2015 03:00","PJM",61847,29.64,0.78,-3.79
"01/21/2015 03:00","WEST",61752,25.79,-0.20,-0.92
"01/21/2015 04:00","CAPITL",61757,35.06,1.87,-7.88
"01/21/2015 04:00","CENTRL",61754,26.66,0.40,-0.94
"01/21/2015 04:00","DUNWOD",61760,33.31,2.03,-5.97
"01/21/2015 04:00","GENESE",61753,25.98,-0.08,-0.74
"01/21/2015 04:00","H Q",61844,24.56,-0.76,0.00
"01/21/2015 04:00","HUD VL",61758,33.31,2.08,-5.92
"01/21/2015 04:00","LONGIL",61762,34.18,2.88,-5.98
"01/21/2015 04:00","MHK VL",61756,27.28,0.91,-1.06
"01/21/2015 04:00","MILLWD",61759,33.46,2.13,-6.02
"01/21/2015 04:00","N.Y.C.",61761,32.14,2.10,-4.72
"01/21/2015 04:00","NORTH",61755,24.07,-1.24,0.00
"01/21/2015 04:00","NPX",61845,34.48,2.05,-7.12
"01/21/2015 04:00","O H",61846,25.60,-0.71,-0.99
"01/21/2015 04:00","PJM",61847,30.06,0.76,-3.99
"01/21/2015 04:00","WEST",61752,26.16,-0.13,-0.97
"01/21/2015 05:00","CAPITL",61757,40.88,2.07,-10.08
"01/21/2015 05:00","CENTRL",61754,30.37,0.43,-1.21
"01/21/2015 05:00","DUNWOD",61760,38.72,2.36,-7.64
"01/21/2015 05:00","GENESE",61753,29.51,-0.17,-0.95
"01/21/2015 05:00","H Q",61844,27.89,-0.83,0.00
"01/21/2015 05:00","HUD VL",61758,38.72,2.41,-7.58
"01/21/2015 05:00","LONGIL",61762,41.47,3.27,-9.47
"01/21/2015 05:00","MHK VL",61756,31.15,1.06,-1.35
"01/21/2015 05:00","MILLWD",61759,38.90,2.47,-7.70
"01/21/2015 05:00","N.Y.C.",61761,37.39,2.47,-6.19
"01/21/2015 05:00","NORTH",61755,27.58,-1.15,0.00
"01/21/2015 05:00","NPX",61845,40.00,2.27,-9.00
"01/21/2015 05:00","O H",61846,28.91,-1.09,-1.27
"01/21/2015 05:00","PJM",61847,34.61,0.78,-5.10
"01/21/2015 05:00","WEST",61752,29.57,-0.40,-1.24
"01/21/2015 06:00","CAPITL",61757,48.00,3.12,-2.65
"01/21/2015 06:00","CENTRL",61754,43.01,0.47,-0.32
"01/21/2015 06:00","DUNWOD",61760,47.78,3.55,-2.01
"01/21/2015 06:00","GENESE",61753,42.10,-0.38,-0.25
"01/21/2015 06:00","H Q",61844,41.09,-1.14,0.00
"01/21/2015 06:00","HUD VL",61758,47.94,3.72,-1.99
"01/21/2015 06:00","LONGIL",61762,68.27,4.98,-21.06
"01/21/2015 06:00","MHK VL",61756,44.40,1.81,-0.36
"01/21/2015 06:00","MILLWD",61759,48.09,3.84,-2.02
"01/21/2015 06:00","N.Y.C.",61761,46.20,3.76,-0.21
"01/21/2015 06:00","NORTH",61755,40.92,-1.31,0.00
"01/21/2015 06:00","NPX",61845,53.45,3.34,-7.89
"01/21/2015 06:00","O H",61846,40.28,-2.28,-0.33
"01/21/2015 06:00","PJM",61847,44.58,1.01,-1.34
"01/21/2015 06:00","WEST",61752,41.41,-1.14,-0.33
"01/21/2015 07:00","CAPITL",61757,59.63,2.89,-11.56
"01/21/2015 07:00","CENTRL",61754,46.47,-0.09,-1.38
"01/21/2015 07:00","DUNWOD",61760,57.87,3.93,-8.76
"01/21/2015 07:00","GENESE",61753,44.46,-1.81,-1.09
"01/21/2015 07:00","H Q",61844,44.32,-0.86,0.00
