"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"01/03/2015 00:00","CAPITL",61757,30.07,1.15,-8.36
"01/03/2015 00:00","CENTRL",61754,21.40,-0.17,-1.01
"01/03/2015 00:00","DUNWOD",61760,28.61,1.75,-6.31
"01/03/2015 00:00","GENESE",61753,20.40,-0.95,-0.79
"01/03/2015 00:00","H Q",61844,20.25,-0.31,0.00
"01/03/2015 00:00","HUD VL",61758,28.56,1.75,-6.26
"01/03/2015 00:00","LONGIL",61762,33.20,2.61,-10.03
"01/03/2015 00:00","MHK VL",61756,22.13,0.49,-1.08
"01/03/2015 00:00","MILLWD",61759,28.71,1.79,-6.37
"01/03/2015 00:00","N.Y.C.",61761,28.74,1.87,-6.31
"01/03/2015 00:00","NORTH",61755,20.25,-0.31,0.00
"01/03/2015 00:00","NPX",61845,32.00,1.56,-9.88
"01/03/2015 00:00","O H",61846,17.97,-1.60,0.98
"01/03/2015 00:00","PJM",61847,25.19,0.41,-4.22
"01/03/2015 00:00","WEST",61752,20.31,-1.27,-1.02
"01/03/2015 01:00","CAPITL",61757,27.98,1.11,-7.38
"01/03/2015 01:00","CENTRL",61754,20.16,-0.21,-0.89
"01/03/2015 01:00","DUNWOD",61760,26.67,1.62,-5.57
"01/03/2015 01:00","GENESE",61753,19.19,-0.99,-0.70
"01/03/2015 01:00","H Q",61844,19.21,-0.27,0.00
"01/03/2015 01:00","HUD VL",61758,26.61,1.60,-5.53
"01/03/2015 01:00","LONGIL",61762,30.23,2.42,-8.33
"01/03/2015 01:00","MHK VL",61756,20.85,0.41,-0.96
"01/03/2015 01:00","MILLWD",61759,26.76,1.66,-5.62
"01/03/2015 01:00","N.Y.C.",61761,26.77,1.72,-5.58
"01/03/2015 01:00","NORTH",61755,19.11,-0.37,0.00
"01/03/2015 01:00","NPX",61845,28.46,1.46,-7.51
"01/03/2015 01:00","O H",61846,15.31,-1.62,2.56
"01/03/2015 01:00","PJM",61847,23.55,0.33,-3.73
"01/03/2015 01:00","WEST",61752,19.06,-1.33,-0.90
"01/03/2015 02:00","CAPITL",61757,25.86,1.02,-6.93
"01/03/2015 02:00","CENTRL",61754,18.49,-0.25,-0.84
"01/03/2015 02:00","DUNWOD",61760,24.61,1.47,-5.24
"01/03/2015 02:00","GENESE",61753,17.45,-1.11,-0.66
"01/03/2015 02:00","H Q",61844,17.69,-0.21,0.00
"01/03/2015 02:00","HUD VL",61758,24.55,1.45,-5.19
"01/03/2015 02:00","LONGIL",61762,28.00,2.18,-7.91
"01/03/2015 02:00","MHK VL",61756,19.16,0.36,-0.90
"01/03/2015 02:00","MILLWD",61759,24.70,1.50,-5.28
"01/03/2015 02:00","N.Y.C.",61761,24.67,1.52,-5.24
"01/03/2015 02:00","NORTH",61755,17.69,-0.21,0.00
"01/03/2015 02:00","NPX",61845,26.31,1.33,-7.08
"01/03/2015 02:00","O H",61846,15.04,-1.58,1.29
"01/03/2015 02:00","PJM",61847,21.68,0.27,-3.51
"01/03/2015 02:00","WEST",61752,17.43,-1.32,-0.85
"01/03/2015 03:00","CAPITL",61757,22.27,1.04,-2.95
"01/03/2015 03:00","CENTRL",61754,18.37,-0.26,-0.36
"01/03/2015 03:00","DUNWOD",61760,22.00,1.50,-2.23
"01/03/2015 03:00","GENESE",61753,17.46,-1.10,-0.28
"01/03/2015 03:00","H Q",61844,18.04,-0.24,0.00
"01/03/2015 03:00","HUD VL",61758,22.00,1.52,-2.21
"01/03/2015 03:00","LONGIL",61762,25.24,2.25,-4.72
"01/03/2015 03:00","MHK VL",61756,19.02,0.37,-0.38
"01/03/2015 03:00","MILLWD",61759,22.08,1.55,-2.25
"01/03/2015 03:00","N.Y.C.",61761,22.06,1.55,-2.23
"01/03/2015 03:00","NORTH",61755,18.00,-0.27,0.00
"01/03/2015 03:00","NPX",61845,25.81,1.35,-6.18
"01/03/2015 03:00","O H",61846,15.37,-1.55,1.35
"01/03/2015 03:00","PJM",61847,20.06,0.29,-1.49
"01/03/2015 03:00","WEST",61752,17.34,-1.30,-0.36
"01/03/2015 04:00","CAPITL",61757,21.00,1.03,-1.96
"01/03/2015 04:00","CENTRL",61754,18.00,-0.25,-0.24
"01/03/2015 04:00","DUNWOD",61760,20.95,1.46,-1.48
"01/03/2015 04:00","GENESE",61753,17.12,-1.08,-0.19
"01/03/2015 04:00","H Q",61844,17.80,-0.22,0.00
"01/03/2015 04:00","HUD VL",61758,20.96,1.48,-1.47
"01/03/2015 04:00","LONGIL",61762,25.70,2.20,-5.49
"01/03/2015 04:00","MHK VL",61756,18.63,0.36,-0.25
"01/03/2015 04:00","MILLWD",61759,21.02,1.51,-1.49
"01/03/2015 04:00","N.Y.C.",61761,21.01,1.51,-1.48
"01/03/2015 04:00","NORTH",61755,17.78,-0.23,0.00
"01/03/2015 04:00","NPX",61845,25.50,1.33,-6.15
"01/03/2015 04:00","O H",61846,15.09,-1.55,1.38
"01/03/2015 04:00","PJM",61847,19.28,0.27,-0.99
"01/03/2015 04:00","WEST",61752,16.98,-1.28,-0.24
