"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"12/14/2015 00:00","CAPITL",61757,9.18,0.07,-8.09
"12/14/2015 00:00","CENTRL",61754,1.78,0.02,-0.74
"12/14/2015 00:00","DUNWOD",61760,6.83,0.12,-5.69
"12/14/2015 00:00","GENESE",61753,1.61,0.00,-0.58
"12/14/2015 00:00","H Q",61844,1.00,-0.02,0.00
"12/14/2015 00:00","HUD VL",61758,6.67,0.11,-5.54
"12/14/2015 00:00","LONGIL",61762,10.62,0.16,-9.44
"12/14/2015 00:00","MHK VL",61756,1.73,0.03,-0.68
"12/14/2015 00:00","MILLWD",61759,6.83,0.12,-5.69
"12/14/2015 00:00","N.Y.C.",61761,6.84,0.13,-5.69
"12/14/2015 00:00","NORTH",61755,0.80,-0.02,0.20
"12/14/2015 00:00","NPX",61845,8.12,0.09,-7.01
"12/14/2015 00:00","O H",61846,1.82,-0.01,-0.81
"12/14/2015 00:00","PJM",61847,4.93,0.08,-3.83
"12/14/2015 00:00","WEST",61752,1.80,0.01,-0.76
"12/14/2015 01:00","CAPITL",61757,7.05,0.07,-5.97
"12/14/2015 01:00","CENTRL",61754,1.58,0.01,-0.55
"12/14/2015 01:00","DUNWOD",61760,5.33,0.12,-4.20
"12/14/2015 01:00","GENESE",61753,1.44,-0.01,-0.43
"12/14/2015 01:00","H Q",61844,1.00,-0.02,0.00
"12/14/2015 01:00","HUD VL",61758,5.21,0.11,-4.08
"12/14/2015 01:00","LONGIL",61762,7.70,0.16,-6.52
"12/14/2015 01:00","MHK VL",61756,1.55,0.03,-0.50
"12/14/2015 01:00","MILLWD",61759,5.33,0.12,-4.19
"12/14/2015 01:00","N.Y.C.",61761,5.34,0.13,-4.20
"12/14/2015 01:00","NORTH",61755,0.85,-0.02,0.15
"12/14/2015 01:00","NPX",61845,6.27,0.09,-5.17
"12/14/2015 01:00","O H",61846,1.60,-0.02,-0.60
"12/14/2015 01:00","PJM",61847,3.92,0.08,-2.82
"12/14/2015 01:00","WEST",61752,1.58,0.00,-0.56
"12/14/2015 02:00","CAPITL",61757,5.66,0.06,-4.59
"12/14/2015 02:00","CENTRL",61754,1.44,0.01,-0.42
"12/14/2015 02:00","DUNWOD",61760,4.35,0.11,-3.22
"12/14/2015 02:00","GENESE",61753,1.33,-0.01,-0.33
"12/14/2015 02:00","H Q",61844,1.00,-0.01,0.00
"12/14/2015 02:00","HUD VL",61758,4.25,0.10,-3.14
"12/14/2015 02:00","LONGIL",61762,5.96,0.15,-4.79
"12/14/2015 02:00","MHK VL",61756,1.42,0.03,-0.38
"12/14/2015 02:00","MILLWD",61759,4.35,0.11,-3.22
"12/14/2015 02:00","N.Y.C.",61761,4.36,0.12,-3.23
"12/14/2015 02:00","NORTH",61755,0.89,-0.01,0.11
"12/14/2015 02:00","NPX",61845,5.07,0.08,-3.97
"12/14/2015 02:00","O H",61846,1.45,-0.02,-0.46
"12/14/2015 02:00","PJM",61847,3.26,0.07,-2.17
"12/14/2015 02:00","WEST",61752,1.44,-0.01,-0.43
"12/14/2015 03:00","CAPITL",61757,5.70,0.06,-4.62
"12/14/2015 03:00","CENTRL",61754,1.45,0.01,-0.42
"12/14/2015 03:00","DUNWOD",61760,4.38,0.11,-3.25
"12/14/2015 03:00","GENESE",61753,1.34,-0.01,-0.33
"12/14/2015 03:00","H Q",61844,1.00,-0.01,0.00
"12/14/2015 03:00","HUD VL",61758,4.28,0.11,-3.16
"12/14/2015 03:00","LONGIL",61762,6.49,0.16,-5.32
"12/14/2015 03:00","MHK VL",61756,1.43,0.03,-0.39
"12/14/2015 03:00","MILLWD",61759,4.37,0.11,-3.25
"12/14/2015 03:00","N.Y.C.",61761,4.39,0.12,-3.25
"12/14/2015 03:00","NORTH",61755,0.89,-0.01,0.12
"12/14/2015 03:00","NPX",61845,5.10,0.08,-4.00
"12/14/2015 03:00","O H",61846,1.45,-0.02,-0.46
"12/14/2015 03:00","PJM",61847,3.27,0.07,-2.19
"12/14/2015 03:00","WEST",61752,1.44,-0.01,-0.44
"12/14/2015 04:00","CAPITL",61757,6.83,0.07,-5.75
"12/14/2015 04:00","CENTRL",61754,1.56,0.01,-0.53
"12/14/2015 04:00","DUNWOD",61760,5.17,0.12,-4.04
"12/14/2015 04:00","GENESE",61753,1.43,-0.01,-0.41
"12/14/2015 04:00","H Q",61844,1.00,-0.02,0.00
"12/14/2015 04:00","HUD VL",61758,5.06,0.11,-3.93
"12/14/2015 04:00","LONGIL",61762,7.98,0.16,-6.81
"12/14/2015 04:00","MHK VL",61756,1.53,0.03,-0.48
"12/14/2015 04:00","MILLWD",61759,5.17,0.11,-4.04
"12/14/2015 04:00","N.Y.C.",61761,5.18,0.12,-4.04
"12/14/2015 04:00","NORTH",61755,0.86,-0.02,0.14
"12/14/2015 04:00","NPX",61845,6.08,0.09,-4.98
"12/14/2015 04:00","O H",61846,1.57,-0.02,-0.57
"12/14/2015 04:00","PJM",61847,3.81,0.08,-2.72
"12/14/2015 04:00","WEST",61752,1.56,0.01,-0.54
"12/14/2015 05:00","CAPITL",61757,7.85,0.07,-6.76
"12/14/2015 05:00","CENTRL",61754,1.66,0.02,-0.62
"12/14/2015 05:00","DUNWOD",61760,5.89,0.12,-4.75
"12/14/2015 05:00","GENESE",61753,1.51,0.01,-0.49
"12/14/2015 05:00","H Q",61844,1.33,-0.02,-0.33
"12/14/2015 05:00","HUD VL",61758,5.76,0.11,-4.63
"12/14/2015 05:00","LONGIL",61762,9.88,0.16,-8.70
"12/14/2015 05:00","MHK VL",61756,1.62,0.03,-0.57
"12/14/2015 05:00","MILLWD",61759,5.89,0.12,-4.75
"12/14/2015 05:00","N.Y.C.",61761,5.90,0.13,-4.75
"12/14/2015 05:00","NORTH",61755,0.83,-0.02,0.17
"12/14/2015 05:00","NPX",61845,7.29,0.09,-6.19
"12/14/2015 05:00","O H",61846,2.02,0.00,-1.01
"12/14/2015 05:00","PJM",61847,4.63,0.08,-3.53
"12/14/2015 05:00","WEST",61752,1.68,0.02,-0.64
"12/14/2015 06:00","CAPITL",61757,17.35,0.38,-11.51
"12/14/2015 06:00","CENTRL",61754,6.68,0.15,-1.06
"12/14/2015 06:00","DUNWOD",61760,14.24,0.71,-8.07
"12/14/2015 06:00","GENESE",61753,6.38,0.09,-0.83
"12/14/2015 06:00","H Q",61844,5.00,-0.14,0.33
"12/14/2015 06:00","HUD VL",61758,14.02,0.66,-7.89
"12/14/2015 06:00","LONGIL",61762,16.71,0.95,-10.29
"12/14/2015 06:00","MHK VL",61756,6.60,0.23,-0.90
"12/14/2015 06:00","MILLWD",61759,14.25,0.71,-8.07
"12/14/2015 06:00","N.Y.C.",61761,14.28,0.74,-8.07
"12/14/2015 06:00","NORTH",61755,5.00,-0.18,0.29
"12/14/2015 06:00","NPX",61845,15.63,0.51,-9.65
"12/14/2015 06:00","O H",61846,6.28,-0.01,-0.82
"12/14/2015 06:00","PJM",61847,11.06,0.49,-5.11
"12/14/2015 06:00","WEST",61752,6.71,0.18,-1.06
"12/14/2015 07:00","CAPITL",61757,20.90,0.73,-9.96
"12/14/2015 07:00","CENTRL",61754,11.32,0.22,-0.88
"12/14/2015 07:00","DUNWOD",61760,18.55,1.36,-6.98
"12/14/2015 07:00","GENESE",61753,10.94,0.00,-0.73
"12/14/2015 07:00","H Q",61844,10.00,-0.22,0.00
"12/14/2015 07:00","HUD VL",61758,18.30,1.26,-6.83
"12/14/2015 07:00","LONGIL",61762,18.97,1.77,-6.99
"12/14/2015 07:00","MHK VL",61756,11.44,0.46,-0.77
"12/14/2015 07:00","MILLWD",61759,18.56,1.36,-6.98
"12/14/2015 07:00","N.Y.C.",61761,18.60,1.41,-6.97
"12/14/2015 07:00","NORTH",61755,9.77,-0.27,0.18
"12/14/2015 07:00","NPX",61845,19.80,0.97,-8.62
"12/14/2015 07:00","O H",61846,11.00,-0.15,-0.94
"12/14/2015 07:00","PJM",61847,19.23,0.88,-8.14
"12/14/2015 07:00","WEST",61752,37.54,0.15,-27.17
"12/14/2015 08:00","CAPITL",61757,18.89,1.21,-3.63
"12/14/2015 08:00","CENTRL",61754,15.88,0.35,-1.48
"12/14/2015 08:00","DUNWOD",61760,18.58,1.99,-2.54
"12/14/2015 08:00","GENESE",61753,14.34,0.03,-0.27
"12/14/2015 08:00","H Q",61844,13.65,-0.39,0.00
"12/14/2015 08:00","HUD VL",61758,18.42,1.88,-2.49
"12/14/2015 08:00","LONGIL",61762,18.99,2.40,-2.54
"12/14/2015 08:00","MHK VL",61756,15.00,0.67,-0.28
"12/14/2015 08:00","MILLWD",61759,18.61,2.02,-2.54
"12/14/2015 08:00","N.Y.C.",61761,18.65,2.07,-2.54
"12/14/2015 08:00","NORTH",61755,13.39,-0.59,0.06
"12/14/2015 08:00","NPX",61845,18.69,1.50,-3.14
"12/14/2015 08:00","O H",61846,11.00,-0.17,2.88
"12/14/2015 08:00","PJM",61847,20.04,1.31,-4.68
