Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
11/15/2016 00:00,CAPITL,61757,15.15,0.92,0.00
11/15/2016 00:00,CENTRL,61754,14.45,0.23,0.00
11/15/2016 00:00,DUNWOD,61760,15.78,1.55,0.00
11/15/2016 00:00,GENESE,61753,14.10,-0.13,0.00
11/15/2016 00:00,H Q,61844,12.80,-0.46,0.97
11/15/2016 00:00,HUD VL,61758,15.66,1.44,0.00
11/15/2016 00:00,LONGIL,61762,16.24,2.01,-0.01
11/15/2016 00:00,MHK VL,61756,14.61,0.38,0.00
11/15/2016 00:00,MILLWD,61759,15.75,1.52,0.00
11/15/2016 00:00,N.Y.C.,61761,15.89,1.66,0.00
11/15/2016 00:00,NORTH,61755,13.64,-0.58,0.00
11/15/2016 00:00,NPX,61845,15.62,1.39,0.00
11/15/2016 00:00,O H,61846,13.10,-0.13,1.00
11/15/2016 00:00,PJM,61847,14.92,0.70,0.00
11/15/2016 00:00,WEST,61752,14.41,0.18,0.00
11/15/2016 01:00,CAPITL,61757,14.16,0.83,0.00
11/15/2016 01:00,CENTRL,61754,13.52,0.19,0.00
11/15/2016 01:00,DUNWOD,61760,14.68,1.35,0.00
11/15/2016 01:00,GENESE,61753,13.18,-0.16,0.00
11/15/2016 01:00,H Q,61844,11.89,-0.40,1.05
11/15/2016 01:00,HUD VL,61758,14.62,1.28,0.00
11/15/2016 01:00,LONGIL,61762,15.14,1.80,0.00
11/15/2016 01:00,MHK VL,61756,13.68,0.35,0.00
11/15/2016 01:00,MILLWD,61759,14.68,1.35,0.00
11/15/2016 01:00,N.Y.C.,61761,14.78,1.44,0.00
11/15/2016 01:00,NORTH,61755,12.92,-0.41,0.00
11/15/2016 01:00,NPX,61845,14.52,1.19,0.00
11/15/2016 01:00,O H,61846,12.12,-0.12,1.10
11/15/2016 01:00,PJM,61847,13.95,0.61,0.00
11/15/2016 01:00,WEST,61752,13.51,0.17,0.00
11/15/2016 02:00,CAPITL,61757,13.07,0.78,-0.23
11/15/2016 02:00,CENTRL,61754,12.25,0.17,-0.02
11/15/2016 02:00,DUNWOD,61760,13.49,1.27,-0.16
11/15/2016 02:00,GENESE,61753,11.97,-0.11,-0.02
11/15/2016 02:00,H Q,61844,10.86,-0.39,0.82
11/15/2016 02:00,HUD VL,61758,13.42,1.19,-0.16
11/15/2016 02:00,LONGIL,61762,13.95,1.71,-0.17
11/15/2016 02:00,MHK VL,61756,12.37,0.29,-0.02
11/15/2016 02:00,MILLWD,61759,13.49,1.27,-0.16
11/15/2016 02:00,N.Y.C.,61761,13.55,1.33,-0.16
11/15/2016 02:00,NORTH,61755,11.59,-0.47,0.00
11/15/2016 02:00,NPX,61845,13.40,1.15,-0.19
11/15/2016 02:00,O H,61846,11.12,-0.04,0.91
11/15/2016 02:00,PJM,61847,12.74,0.59,-0.09
11/15/2016 02:00,WEST,61752,12.31,0.23,-0.02
11/15/2016 03:00,CAPITL,61757,12.92,0.79,0.00
11/15/2016 03:00,CENTRL,61754,12.32,0.18,0.00
11/15/2016 03:00,DUNWOD,61760,13.38,1.25,0.00
11/15/2016 03:00,GENESE,61753,12.02,-0.11,0.00
11/15/2016 03:00,H Q,61844,10.00,-0.38,1.76
11/15/2016 03:00,HUD VL,61758,13.35,1.21,0.00
11/15/2016 03:00,LONGIL,61762,13.78,1.65,0.00
11/15/2016 03:00,MHK VL,61756,12.42,0.29,0.00
11/15/2016 03:00,MILLWD,61759,13.40,1.26,0.00
