Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
07/28/2016 00:00,CAPITL,61757,25.05,1.57,0.00
07/28/2016 00:00,CENTRL,61754,23.52,0.05,0.00
07/28/2016 00:00,DUNWOD,61760,26.24,2.77,0.00
07/28/2016 00:00,GENESE,61753,23.07,-0.40,0.00
07/28/2016 00:00,H Q,61844,22.72,-0.75,0.00
07/28/2016 00:00,HUD VL,61758,26.05,2.58,0.00
07/28/2016 00:00,LONGIL,61762,34.61,3.59,-7.54
07/28/2016 00:00,MHK VL,61756,24.18,0.70,0.00
07/28/2016 00:00,MILLWD,61759,26.17,2.70,0.00
07/28/2016 00:00,N.Y.C.,61761,35.00,3.07,-8.45
07/28/2016 00:00,NORTH,61755,22.49,-0.98,0.00
07/28/2016 00:00,NPX,61845,25.33,1.85,0.00
07/28/2016 00:00,O H,61846,22.39,-1.08,0.00
07/28/2016 00:00,PJM,61847,23.43,0.66,0.70
07/28/2016 00:00,WEST,61752,22.93,-0.54,0.00
07/28/2016 01:00,CAPITL,61757,22.47,1.47,0.00
07/28/2016 01:00,CENTRL,61754,21.02,0.02,0.00
07/28/2016 01:00,DUNWOD,61760,23.45,2.46,0.00
07/28/2016 01:00,GENESE,61753,20.64,-0.36,0.00
07/28/2016 01:00,H Q,61844,20.33,-0.67,0.00
07/28/2016 01:00,HUD VL,61758,23.31,2.31,0.00
07/28/2016 01:00,LONGIL,61762,26.11,3.21,-1.90
07/28/2016 01:00,MHK VL,61756,21.54,0.55,0.00
07/28/2016 01:00,MILLWD,61759,23.39,2.39,0.00
07/28/2016 01:00,N.Y.C.,61761,23.75,2.75,0.00
07/28/2016 01:00,NORTH,61755,20.07,-0.92,0.00
07/28/2016 01:00,NPX,61845,22.72,1.72,0.00
07/28/2016 01:00,O H,61846,19.00,-0.86,1.14
07/28/2016 01:00,PJM,61847,21.65,0.65,0.00
07/28/2016 01:00,WEST,61752,20.58,-0.42,0.00
07/28/2016 02:00,CAPITL,61757,19.43,1.22,0.00
07/28/2016 02:00,CENTRL,61754,18.32,0.11,0.00
07/28/2016 02:00,DUNWOD,61760,20.25,2.04,0.00
07/28/2016 02:00,GENESE,61753,18.14,-0.07,0.00
07/28/2016 02:00,H Q,61844,17.61,-0.60,0.00
07/28/2016 02:00,HUD VL,61758,20.12,1.91,0.00
07/28/2016 02:00,LONGIL,61762,23.23,2.71,-2.31
07/28/2016 02:00,MHK VL,61756,18.66,0.46,0.00
07/28/2016 02:00,MILLWD,61759,20.19,1.99,0.00
07/28/2016 02:00,N.Y.C.,61761,20.49,2.28,0.00
07/28/2016 02:00,NORTH,61755,17.39,-0.82,0.00
07/28/2016 02:00,NPX,61845,19.65,1.44,0.00
07/28/2016 02:00,O H,61846,17.84,-0.36,0.00
07/28/2016 02:00,PJM,61847,18.90,0.69,0.00
07/28/2016 02:00,WEST,61752,18.24,0.04,0.00
07/28/2016 03:00,CAPITL,61757,18.25,1.11,0.00
07/28/2016 03:00,CENTRL,61754,17.33,0.19,0.00
07/28/2016 03:00,DUNWOD,61760,18.99,1.85,0.00
07/28/2016 03:00,GENESE,61753,17.21,0.07,0.00
07/28/2016 03:00,H Q,61844,16.57,-0.57,0.00
07/28/2016 03:00,HUD VL,61758,18.90,1.77,0.00
07/28/2016 03:00,LONGIL,61762,22.07,2.45,-2.48
07/28/2016 03:00,MHK VL,61756,17.57,0.43,0.00
07/28/2016 03:00,MILLWD,61759,18.97,1.83,0.00
07/28/2016 03:00,N.Y.C.,61761,19.20,2.06,0.00
07/28/2016 03:00,NORTH,61755,16.37,-0.77,0.00
07/28/2016 03:00,NPX,61845,18.44,1.30,0.00
07/28/2016 03:00,O H,61846,17.00,-0.14,0.00
07/28/2016 03:00,PJM,61847,17.89,0.75,0.00
07/28/2016 03:00,WEST,61752,17.36,0.22,0.00
07/28/2016 04:00,CAPITL,61757,18.27,1.08,0.00
07/28/2016 04:00,CENTRL,61754,17.39,0.21,0.00
07/28/2016 04:00,DUNWOD,61760,19.03,1.84,0.00
07/28/2016 04:00,GENESE,61753,17.27,0.09,0.00
07/28/2016 04:00,H Q,61844,16.62,-0.57,0.00
07/28/2016 04:00,HUD VL,61758,18.94,1.75,0.00
07/28/2016 04:00,LONGIL,61762,22.09,2.42,-2.48
07/28/2016 04:00,MHK VL,61756,17.65,0.46,0.00
07/28/2016 04:00,MILLWD,61759,18.99,1.80,0.00
07/28/2016 04:00,N.Y.C.,61761,19.23,2.04,0.00
07/28/2016 04:00,NORTH,61755,16.43,-0.76,0.00
07/28/2016 04:00,NPX,61845,18.48,1.29,0.00
07/28/2016 04:00,O H,61846,17.05,-0.14,0.00
07/28/2016 04:00,PJM,61847,17.96,0.77,0.00
07/28/2016 04:00,WEST,61752,17.41,0.22,0.00
07/28/2016 05:00,CAPITL,61757,19.47,1.15,0.00
07/28/2016 05:00,CENTRL,61754,18.55,0.24,0.00
07/28/2016 05:00,DUNWOD,61760,20.31,2.00,0.00
07/28/2016 05:00,GENESE,61753,18.43,0.11,0.00
07/28/2016 05:00,H Q,61844,17.69,-0.62,0.00
07/28/2016 05:00,HUD VL,61758,20.18,1.87,0.00
07/28/2016 05:00,LONGIL,61762,23.09,2.60,-2.18
07/28/2016 05:00,MHK VL,61756,18.83,0.51,0.00
07/28/2016 05:00,MILLWD,61759,20.28,1.96,0.00
07/28/2016 05:00,N.Y.C.,61761,20.51,2.20,0.00
07/28/2016 05:00,NORTH,61755,17.44,-0.88,0.00
07/28/2016 05:00,NPX,61845,19.71,1.39,0.00
07/28/2016 05:00,O H,61846,17.60,-0.18,0.53
07/28/2016 05:00,PJM,61847,19.19,0.80,-0.07
07/28/2016 05:00,WEST,61752,18.54,0.22,0.00
07/28/2016 06:00,CAPITL,61757,22.07,1.35,0.00
07/28/2016 06:00,CENTRL,61754,20.87,0.15,0.00
07/28/2016 06:00,DUNWOD,61760,23.03,2.30,0.00
07/28/2016 06:00,GENESE,61753,20.56,-0.17,0.00
07/28/2016 06:00,H Q,61844,20.06,-0.66,0.00
07/28/2016 06:00,HUD VL,61758,22.86,2.14,0.00
07/28/2016 06:00,LONGIL,61762,25.76,3.05,-1.98
07/28/2016 06:00,MHK VL,61756,21.33,0.60,0.00
07/28/2016 06:00,MILLWD,61759,22.97,2.24,0.00
07/28/2016 06:00,N.Y.C.,61761,23.29,2.57,0.00
07/28/2016 06:00,NORTH,61755,19.88,-0.85,0.00
07/28/2016 06:00,NPX,61845,22.32,1.60,0.00
07/28/2016 06:00,O H,61846,19.01,-0.64,1.07
07/28/2016 06:00,PJM,61847,21.32,0.66,0.07
07/28/2016 06:00,WEST,61752,20.58,-0.14,0.00
07/28/2016 07:00,CAPITL,61757,25.59,1.47,0.00
07/28/2016 07:00,CENTRL,61754,24.27,0.15,0.00
07/28/2016 07:00,DUNWOD,61760,26.92,2.80,0.00
