"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"02/29/2016 00:00","CAPITL",61757,13.86,0.28,-9.07
"02/29/2016 00:00","CENTRL",61754,5.51,0.02,-0.97
"02/29/2016 00:00","DUNWOD",61760,12.03,0.51,-7.01
"02/29/2016 00:00","GENESE",61753,5.13,-0.15,-0.78
"02/29/2016 00:00","H Q",61844,4.37,-0.14,0.00
"02/29/2016 00:00","HUD VL",61758,11.97,0.50,-6.96
"02/29/2016 00:00","LONGIL",61762,12.25,0.72,-7.02
"02/29/2016 00:00","MHK VL",61756,5.86,0.09,-1.26
"02/29/2016 00:00","MILLWD",61759,12.07,0.51,-7.04
"02/29/2016 00:00","N.Y.C.",61761,12.08,0.55,-7.01
"02/29/2016 00:00","NORTH",61755,4.23,-0.28,0.00
"02/29/2016 00:00","NPX",61845,13.05,0.38,-8.16
"02/29/2016 00:00","O H",61846,5.50,-0.06,-1.05
"02/29/2016 00:00","PJM",61847,9.50,0.31,-4.68
"02/29/2016 00:00","WEST",61752,5.52,0.00,-1.01
"02/29/2016 01:00","CAPITL",61757,12.97,0.28,-8.50
"02/29/2016 01:00","CENTRL",61754,5.13,0.03,-0.91
"02/29/2016 01:00","DUNWOD",61760,11.23,0.47,-6.57
"02/29/2016 01:00","GENESE",61753,4.80,-0.13,-0.73
"02/29/2016 01:00","H Q",61844,4.06,-0.13,0.00
"02/29/2016 01:00","HUD VL",61758,11.18,0.46,-6.53
"02/29/2016 01:00","LONGIL",61762,11.65,0.66,-6.80
"02/29/2016 01:00","MHK VL",61756,5.46,0.08,-1.18
"02/29/2016 01:00","MILLWD",61759,11.27,0.48,-6.60
"02/29/2016 01:00","N.Y.C.",61761,11.27,0.50,-6.58
"02/29/2016 01:00","NORTH",61755,3.92,-0.27,0.00
"02/29/2016 01:00","NPX",61845,12.19,0.35,-7.65
"02/29/2016 01:00","O H",61846,5.14,-0.03,-0.99
"02/29/2016 01:00","PJM",61847,8.87,0.29,-4.38
"02/29/2016 01:00","WEST",61752,5.16,0.03,-0.95
"02/29/2016 02:00","CAPITL",61757,10.65,0.28,-6.10
"02/29/2016 02:00","CENTRL",61754,4.95,0.03,-0.65
"02/29/2016 02:00","DUNWOD",61760,9.47,0.48,-4.72
