"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"07/09/2015 00:00","CAPITL",61757,23.48,0.94,-5.65
"07/09/2015 00:00","CENTRL",61754,17.57,0.03,-0.65
"07/09/2015 00:00","DUNWOD",61760,23.26,2.13,-4.25
"07/09/2015 00:00","GENESE",61753,17.00,-0.41,-0.52
"07/09/2015 00:00","H Q",61844,16.38,-0.51,0.00
"07/09/2015 00:00","HUD VL",61758,23.03,1.96,-4.19
"07/09/2015 00:00","LONGIL",61762,33.07,2.60,-13.58
"07/09/2015 00:00","MHK VL",61756,17.88,0.30,-0.70
"07/09/2015 00:00","MILLWD",61759,23.25,2.09,-4.27
"07/09/2015 00:00","N.Y.C.",61761,25.81,2.35,-6.58
"07/09/2015 00:00","NORTH",61755,16.11,-0.78,0.00
"07/09/2015 00:00","NPX",61845,23.36,1.42,-5.06
"07/09/2015 00:00","O H",61846,16.85,-0.73,-0.70
"07/09/2015 00:00","PJM",61847,20.69,0.98,-2.83
"07/09/2015 00:00","WEST",61752,17.05,-0.51,-0.68
"07/09/2015 01:00","CAPITL",61757,16.02,0.79,-1.09
"07/09/2015 01:00","CENTRL",61754,14.30,0.04,-0.13
"07/09/2015 01:00","DUNWOD",61760,16.74,1.78,-0.82
"07/09/2015 01:00","GENESE",61753,13.87,-0.37,-0.10
"07/09/2015 01:00","H Q",61844,13.71,-0.42,0.00
"07/09/2015 01:00","HUD VL",61758,16.57,1.62,-0.81
"07/09/2015 01:00","LONGIL",61762,32.30,2.18,-15.99
"07/09/2015 01:00","MHK VL",61756,14.54,0.27,-0.13
"07/09/2015 01:00","MILLWD",61759,16.70,1.74,-0.83
"07/09/2015 01:00","N.Y.C.",61761,16.92,1.95,-0.83
"07/09/2015 01:00","NORTH",61755,13.51,-0.62,0.00
"07/09/2015 01:00","NPX",61845,16.33,1.22,-0.98
"07/09/2015 01:00","O H",61846,13.69,-0.58,-0.13
"07/09/2015 01:00","PJM",61847,15.52,0.83,-0.55
"07/09/2015 01:00","WEST",61752,13.86,-0.41,-0.13
"07/09/2015 02:00","CAPITL",61757,13.12,0.72,0.00
"07/09/2015 02:00","CENTRL",61754,12.46,0.06,0.00
"07/09/2015 02:00","DUNWOD",61760,13.90,1.50,0.00
"07/09/2015 02:00","GENESE",61753,12.11,-0.28,0.00
"07/09/2015 02:00","H Q",61844,12.00,-0.40,0.00
"07/09/2015 02:00","HUD VL",61758,13.80,1.40,0.00
"07/09/2015 02:00","LONGIL",61762,22.57,1.85,-8.33
"07/09/2015 02:00","MHK VL",61756,12.61,0.21,0.00
"07/09/2015 02:00","MILLWD",61759,13.87,1.47,0.00
"07/09/2015 02:00","N.Y.C.",61761,14.07,1.67,0.00
"07/09/2015 02:00","NORTH",61755,11.80,-0.59,0.00
"07/09/2015 02:00","NPX",61845,13.46,1.07,0.00
"07/09/2015 02:00","O H",61846,11.96,-0.43,0.00
"07/09/2015 02:00","PJM",61847,13.13,0.73,0.00
"07/09/2015 02:00","WEST",61752,12.11,-0.28,0.00
"07/09/2015 03:00","CAPITL",61757,11.98,0.62,0.00
"07/09/2015 03:00","CENTRL",61754,11.40,0.05,0.00
"07/09/2015 03:00","DUNWOD",61760,12.71,1.35,0.00
"07/09/2015 03:00","GENESE",61753,11.05,-0.31,0.00
"07/09/2015 03:00","H Q",61844,10.99,-0.36,0.00
"07/09/2015 03:00","HUD VL",61758,12.62,1.26,0.00
"07/09/2015 03:00","LONGIL",61762,20.41,1.67,-7.38
"07/09/2015 03:00","MHK VL",61756,11.55,0.19,0.00
"07/09/2015 03:00","MILLWD",61759,12.68,1.33,0.00
"07/09/2015 03:00","N.Y.C.",61761,12.86,1.50,0.00
"07/09/2015 03:00","NORTH",61755,10.78,-0.58,0.00
"07/09/2015 03:00","NPX",61845,12.32,0.96,0.00
