"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"02/26/2015 00:00","CAPITL",61757,157.94,4.58,-98.16
"02/26/2015 00:00","CENTRL",61754,67.31,0.44,-11.67
"02/26/2015 00:00","DUNWOD",61760,132.81,4.58,-73.03
"02/26/2015 00:00","GENESE",61753,63.45,-0.89,-9.14
"02/26/2015 00:00","H Q",61844,53.82,-1.38,0.00
"02/26/2015 00:00","HUD VL",61758,132.64,4.64,-72.80
"02/26/2015 00:00","LONGIL",61762,162.21,6.51,-100.50
"02/26/2015 00:00","MHK VL",61756,71.62,2.26,-14.16
"02/26/2015 00:00","MILLWD",61759,133.94,4.80,-73.94
"02/26/2015 00:00","N.Y.C.",61761,133.21,4.91,-73.10
"02/26/2015 00:00","NORTH",61755,53.32,-1.88,0.00
"02/26/2015 00:00","NPX",61845,145.19,4.36,-85.63
"02/26/2015 00:00","O H",61846,65.04,-2.21,-12.05
"02/26/2015 00:00","PJM",61847,105.48,1.49,-48.79
"02/26/2015 00:00","WEST",61752,65.91,-1.05,-11.76
"02/26/2015 01:00","CAPITL",61757,150.78,4.40,-94.57
"02/26/2015 01:00","CENTRL",61754,63.52,0.47,-11.24
"02/26/2015 01:00","DUNWOD",61760,126.32,4.15,-70.36
"02/26/2015 01:00","GENESE",61753,59.94,-0.68,-8.80
"02/26/2015 01:00","H Q",61844,50.47,-1.35,0.00
"02/26/2015 01:00","HUD VL",61758,126.25,4.30,-70.13
"02/26/2015 01:00","LONGIL",61762,148.09,6.22,-90.06
"02/26/2015 01:00","MHK VL",61756,67.43,1.97,-13.64
"02/26/2015 01:00","MILLWD",61759,127.45,4.40,-71.23
"02/26/2015 01:00","N.Y.C.",61761,126.59,4.35,-70.42
"02/26/2015 01:00","NORTH",61755,50.00,-1.81,0.00
"02/26/2015 01:00","NPX",61845,138.50,4.20,-82.49
"02/26/2015 01:00","O H",61846,61.76,-1.66,-11.61
"02/26/2015 01:00","PJM",61847,100.32,1.50,-47.00
"02/26/2015 01:00","WEST",61752,62.58,-0.57,-11.33
"02/26/2015 02:00","CAPITL",61757,146.87,4.25,-93.22
"02/26/2015 02:00","CENTRL",61754,60.97,0.49,-11.08
"02/26/2015 02:00","DUNWOD",61760,122.66,3.90,-69.35
"02/26/2015 02:00","GENESE",61753,57.53,-0.54,-8.68
"02/26/2015 02:00","H Q",61844,48.12,-1.28,0.00
"02/26/2015 02:00","HUD VL",61758,122.59,4.05,-69.14
"02/26/2015 02:00","LONGIL",61762,148.14,5.78,-92.97
"02/26/2015 02:00","MHK VL",61756,64.83,1.98,-13.45
"02/26/2015 02:00","MILLWD",61759,123.81,4.20,-70.21
"02/26/2015 02:00","N.Y.C.",61761,122.87,4.05,-69.42
"02/26/2015 02:00","NORTH",61755,47.62,-1.78,0.00
"02/26/2015 02:00","NPX",61845,135.00,4.00,-81.60
"02/26/2015 02:00","O H",61846,59.46,-1.38,-11.44
"02/26/2015 02:00","PJM",61847,97.21,1.48,-46.33
"02/26/2015 02:00","WEST",61752,60.17,-0.40,-11.17
"02/26/2015 03:00","CAPITL",61757,149.06,4.33,-94.35
"02/26/2015 03:00","CENTRL",61754,62.10,0.50,-11.21
"02/26/2015 03:00","DUNWOD",61760,124.61,4.03,-70.19
"02/26/2015 03:00","GENESE",61753,58.66,-0.50,-8.78
