"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/07/2016 00:00","CAPITL",61757,22.32,0.35,-16.82
"03/07/2016 00:00","CENTRL",61754,7.00,0.03,-1.83
"03/07/2016 00:00","DUNWOD",61760,18.81,0.61,-13.05
"03/07/2016 00:00","GENESE",61753,6.48,-0.12,-1.45
"03/07/2016 00:00","H Q",61844,4.99,-0.16,0.00
"03/07/2016 00:00","HUD VL",61758,18.61,0.61,-12.86
"03/07/2016 00:00","LONGIL",61762,18.99,0.78,-13.06
"03/07/2016 00:00","MHK VL",61756,7.65,0.11,-2.39
"03/07/2016 00:00","MILLWD",61759,18.86,0.62,-13.09
"03/07/2016 00:00","N.Y.C.",61761,18.85,0.64,-13.06
"03/07/2016 00:00","NORTH",61755,4.90,-0.25,0.00
"03/07/2016 00:00","NPX",61845,20.74,0.46,-15.13
"03/07/2016 00:00","O H",61846,6.93,-0.17,-1.96
"03/07/2016 00:00","PJM",61847,14.11,0.35,-8.62
"03/07/2016 00:00","WEST",61752,6.95,-0.09,-1.89
"03/07/2016 01:00","CAPITL",61757,20.67,0.35,-15.16
"03/07/2016 01:00","CENTRL",61754,6.84,0.03,-1.65
"03/07/2016 01:00","DUNWOD",61760,17.52,0.59,-11.76
"03/07/2016 01:00","GENESE",61753,6.33,-0.14,-1.31
"03/07/2016 01:00","H Q",61844,5.00,-0.17,0.00
"03/07/2016 01:00","HUD VL",61758,17.35,0.60,-11.59
"03/07/2016 01:00","LONGIL",61762,17.71,0.77,-11.77
"03/07/2016 01:00","MHK VL",61756,7.45,0.13,-2.15
"03/07/2016 01:00","MILLWD",61759,17.57,0.61,-11.79
"03/07/2016 01:00","N.Y.C.",61761,17.54,0.61,-11.76
"03/07/2016 01:00","NORTH",61755,4.91,-0.25,0.00
"03/07/2016 01:00","NPX",61845,19.25,0.45,-13.64
"03/07/2016 01:00","O H",61846,6.75,-0.18,-1.76
"03/07/2016 01:00","PJM",61847,13.27,0.34,-7.76
"03/07/2016 01:00","WEST",61752,6.76,-0.10,-1.70
"03/07/2016 02:00","CAPITL",61757,17.83,0.32,-12.86
"03/07/2016 02:00","CENTRL",61754,6.07,0.02,-1.40
"03/07/2016 02:00","DUNWOD",61760,15.16,0.53,-9.98
"03/07/2016 02:00","GENESE",61753,5.64,-0.13,-1.11
"03/07/2016 02:00","H Q",61844,4.51,-0.15,0.00
"03/07/2016 02:00","HUD VL",61758,15.02,0.54,-9.83
"03/07/2016 02:00","LONGIL",61762,15.33,0.69,-9.99
"03/07/2016 02:00","MHK VL",61756,6.59,0.11,-1.83
"03/07/2016 02:00","MILLWD",61759,15.20,0.54,-10.00
"03/07/2016 02:00","N.Y.C.",61761,15.18,0.54,-9.98
"03/07/2016 02:00","NORTH",61755,4.42,-0.23,0.00
"03/07/2016 02:00","NPX",61845,16.63,0.41,-11.57
"03/07/2016 02:00","O H",61846,6.00,-0.15,-1.49
"03/07/2016 02:00","PJM",61847,11.55,0.31,-6.59
"03/07/2016 02:00","WEST",61752,6.01,-0.08,-1.44
"03/07/2016 03:00","CAPITL",61757,17.67,0.32,-12.65
"03/07/2016 03:00","CENTRL",61754,6.09,0.02,-1.37
"03/07/2016 03:00","DUNWOD",61760,15.04,0.53,-9.82
"03/07/2016 03:00","GENESE",61753,5.66,-0.13,-1.09
"03/07/2016 03:00","H Q",61844,4.55,-0.15,0.00
"03/07/2016 03:00","HUD VL",61758,14.90,0.53,-9.67
"03/07/2016 03:00","LONGIL",61762,15.22,0.70,-9.83
"03/07/2016 03:00","MHK VL",61756,6.61,0.12,-1.80
"03/07/2016 03:00","MILLWD",61759,15.08,0.54,-9.85
"03/07/2016 03:00","N.Y.C.",61761,15.06,0.55,-9.82
"03/07/2016 03:00","NORTH",61755,4.46,-0.23,0.00
"03/07/2016 03:00","NPX",61845,16.48,0.41,-11.38
"03/07/2016 03:00","O H",61846,6.00,-0.16,-1.47
"03/07/2016 03:00","PJM",61847,11.48,0.30,-6.48
"03/07/2016 03:00","WEST",61752,6.01,-0.10,-1.42
"03/07/2016 04:00","CAPITL",61757,18.82,0.36,-13.30
"03/07/2016 04:00","CENTRL",61754,6.65,0.04,-1.44
"03/07/2016 04:00","DUNWOD",61760,16.08,0.59,-10.32
"03/07/2016 04:00","GENESE",61753,6.25,-0.07,-1.15
"03/07/2016 04:00","H Q",61844,5.00,-0.17,0.00
"03/07/2016 04:00","HUD VL",61758,15.93,0.60,-10.16
"03/07/2016 04:00","LONGIL",61762,16.29,0.79,-10.33
"03/07/2016 04:00","MHK VL",61756,7.19,0.13,-1.89
"03/07/2016 04:00","MILLWD",61759,16.13,0.61,-10.35
