"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/13/2015 00:00","CAPITL",61757,35.76,1.45,-13.59
"03/13/2015 00:00","CENTRL",61754,22.31,-0.21,-1.79
"03/13/2015 00:00","DUNWOD",61760,32.86,1.76,-10.37
"03/13/2015 00:00","GENESE",61753,21.42,-0.77,-1.46
"03/13/2015 00:00","H Q",61844,20.25,-0.48,0.00
"03/13/2015 00:00","HUD VL",61758,32.48,1.70,-10.06
"03/13/2015 00:00","LONGIL",61762,33.38,2.28,-10.38
"03/13/2015 00:00","MHK VL",61756,23.07,0.56,-1.78
"03/13/2015 00:00","MILLWD",61759,32.95,1.80,-10.42
"03/13/2015 00:00","N.Y.C.",61761,32.94,1.84,-10.37
"03/13/2015 00:00","NORTH",61755,20.15,-0.58,0.00
"03/13/2015 00:00","NPX",61845,34.40,1.53,-12.14
"03/13/2015 00:00","O H",61846,19.95,-1.43,-0.65
"03/13/2015 00:00","PJM",61847,27.87,0.37,-6.77
"03/13/2015 00:00","WEST",61752,21.45,-1.10,-1.82
"03/13/2015 01:00","CAPITL",61757,30.77,1.47,-8.55
"03/13/2015 01:00","CENTRL",61754,21.71,-0.17,-1.13
"03/13/2015 01:00","DUNWOD",61760,29.04,1.76,-6.53
"03/13/2015 01:00","GENESE",61753,20.94,-0.73,-0.92
"03/13/2015 01:00","H Q",61844,20.25,-0.50,0.00
"03/13/2015 01:00","HUD VL",61758,28.78,1.70,-6.33
"03/13/2015 01:00","LONGIL",61762,29.81,2.53,-6.53
"03/13/2015 01:00","MHK VL",61756,22.45,0.58,-1.12
"03/13/2015 01:00","MILLWD",61759,29.11,1.80,-6.56
"03/13/2015 01:00","N.Y.C.",61761,29.10,1.83,-6.53
"03/13/2015 01:00","NORTH",61755,20.17,-0.58,0.00
"03/13/2015 01:00","NPX",61845,29.96,1.58,-7.64
"03/13/2015 01:00","O H",61846,17.00,-1.33,2.42
"03/13/2015 01:00","PJM",61847,25.49,0.48,-4.26
"03/13/2015 01:00","WEST",61752,20.90,-1.00,-1.15
"03/13/2015 02:00","CAPITL",61757,28.80,1.45,-6.62
"03/13/2015 02:00","CENTRL",61754,21.43,-0.17,-0.87
"03/13/2015 02:00","DUNWOD",61760,27.54,1.76,-5.06
"03/13/2015 02:00","GENESE",61753,20.69,-0.75,-0.71
"03/13/2015 02:00","H Q",61844,20.25,-0.48,0.00
"03/13/2015 02:00","HUD VL",61758,27.33,1.70,-4.90
"03/13/2015 02:00","LONGIL",61762,28.23,2.44,-5.06
"03/13/2015 02:00","MHK VL",61756,22.20,0.60,-0.87
"03/13/2015 02:00","MILLWD",61759,27.59,1.78,-5.08
"03/13/2015 02:00","N.Y.C.",61761,27.65,1.87,-5.06
"03/13/2015 02:00","NORTH",61755,20.31,-0.41,0.00
"03/13/2015 02:00","NPX",61845,28.95,1.56,-6.67
"03/13/2015 02:00","O H",61846,17.00,-1.31,2.42
"03/13/2015 02:00","PJM",61847,24.50,0.48,-3.30
"03/13/2015 02:00","WEST",61752,20.62,-0.99,-0.89
"03/13/2015 03:00","CAPITL",61757,26.94,1.48,-3.94
"03/13/2015 03:00","CENTRL",61754,21.84,-0.19,-0.52
"03/13/2015 03:00","DUNWOD",61760,26.35,1.83,-3.01
"03/13/2015 03:00","GENESE",61753,21.17,-0.77,-0.42
"03/13/2015 03:00","H Q",61844,21.00,-0.52,0.00
"03/13/2015 03:00","HUD VL",61758,26.20,1.76,-2.92
"03/13/2015 03:00","LONGIL",61762,27.00,2.47,-3.01
"03/13/2015 03:00","MHK VL",61756,22.66,0.62,-0.52
"03/13/2015 03:00","MILLWD",61759,26.41,1.87,-3.02
"03/13/2015 03:00","N.Y.C.",61761,26.48,1.96,-3.01
"03/13/2015 03:00","NORTH",61755,21.06,-0.45,0.00
"03/13/2015 03:00","NPX",61845,29.93,1.63,-6.78
"03/13/2015 03:00","O H",61846,17.00,-1.38,3.14
"03/13/2015 03:00","PJM",61847,23.97,0.50,-1.96
"03/13/2015 03:00","WEST",61752,21.01,-1.03,-0.53
"03/13/2015 04:00","CAPITL",61757,28.40,1.43,-6.23
"03/13/2015 04:00","CENTRL",61754,21.40,-0.17,-0.82
"03/13/2015 04:00","DUNWOD",61760,27.28,1.78,-4.75
"03/13/2015 04:00","GENESE",61753,20.63,-0.79,-0.67
"03/13/2015 04:00","H Q",61844,20.25,-0.50,0.00
