Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
11/22/2016 00:00,CAPITL,61757,23.24,1.47,-3.56
11/22/2016 00:00,CENTRL,61754,18.92,0.35,-0.36
11/22/2016 00:00,DUNWOD,61760,22.47,1.84,-2.41
11/22/2016 00:00,GENESE,61753,18.71,0.20,-0.30
11/22/2016 00:00,H Q,61844,17.59,-0.62,0.00
11/22/2016 00:00,HUD VL,61758,22.42,1.80,-2.41
11/22/2016 00:00,LONGIL,61762,22.79,2.17,-2.41
11/22/2016 00:00,MHK VL,61756,18.94,0.36,-0.36
11/22/2016 00:00,MILLWD,61759,22.51,1.86,-2.44
11/22/2016 00:00,N.Y.C.,61761,22.65,2.02,-2.42
11/22/2016 00:00,NORTH,61755,17.25,-0.97,0.00
11/22/2016 00:00,NPX,61845,22.78,1.55,-3.02
11/22/2016 00:00,O H,61846,18.57,-0.04,-0.40
11/22/2016 00:00,PJM,61847,20.47,0.93,-1.33
11/22/2016 00:00,WEST,61752,18.94,0.35,-0.39
11/22/2016 01:00,CAPITL,61757,21.38,1.20,-4.84
11/22/2016 01:00,CENTRL,61754,16.08,0.24,-0.50
11/22/2016 01:00,DUNWOD,61760,20.13,1.50,-3.29
11/22/2016 01:00,GENESE,61753,15.82,0.08,-0.40
11/22/2016 01:00,H Q,61844,14.85,-0.49,0.00
11/22/2016 01:00,HUD VL,61758,20.12,1.50,-3.27
11/22/2016 01:00,LONGIL,61762,20.18,1.55,-3.29
11/22/2016 01:00,MHK VL,61756,16.11,0.28,-0.49
11/22/2016 01:00,MILLWD,61759,20.18,1.52,-3.32
11/22/2016 01:00,N.Y.C.,61761,20.27,1.64,-3.29
11/22/2016 01:00,NORTH,61755,14.64,-0.71,0.00
11/22/2016 01:00,NPX,61845,20.71,1.26,-4.11
11/22/2016 01:00,O H,61846,15.79,-0.09,-0.54
11/22/2016 01:00,PJM,61847,17.87,0.72,-1.80
11/22/2016 01:00,WEST,61752,16.10,0.23,-0.52
11/22/2016 02:00,CAPITL,61757,21.49,1.07,-7.05
11/22/2016 02:00,CENTRL,61754,14.35,0.25,-0.72
11/22/2016 02:00,DUNWOD,61760,19.48,1.32,-4.78
11/22/2016 02:00,GENESE,61753,14.08,0.12,-0.59
11/22/2016 02:00,H Q,61844,12.92,-0.45,0.00
11/22/2016 02:00,HUD VL,61758,19.46,1.31,-4.77
11/22/2016 02:00,LONGIL,61762,19.58,1.42,-4.78
11/22/2016 02:00,MHK VL,61756,14.31,0.23,-0.71
11/22/2016 02:00,MILLWD,61759,19.56,1.35,-4.84
11/22/2016 02:00,N.Y.C.,61761,19.59,1.43,-4.78
11/22/2016 02:00,NORTH,61755,12.67,-0.71,0.00
11/22/2016 02:00,NPX,61845,20.47,1.11,-5.98
11/22/2016 02:00,O H,61846,14.20,0.04,-0.78
11/22/2016 02:00,PJM,61847,16.71,0.71,-2.63
11/22/2016 02:00,WEST,61752,14.46,0.32,-0.76
11/22/2016 03:00,CAPITL,61757,19.62,0.90,-7.12
11/22/2016 03:00,CENTRL,61754,12.53,0.21,-0.73
11/22/2016 03:00,DUNWOD,61760,17.53,1.10,-4.84
11/22/2016 03:00,GENESE,61753,12.27,0.08,-0.59
11/22/2016 03:00,H Q,61844,11.21,-0.38,0.00
11/22/2016 03:00,HUD VL,61758,17.53,1.11,-4.82
11/22/2016 03:00,LONGIL,61762,17.53,1.10,-4.84
11/22/2016 03:00,MHK VL,61756,12.51,0.20,-0.72
11/22/2016 03:00,MILLWD,61759,17.61,1.12,-4.89
11/22/2016 03:00,N.Y.C.,61761,17.62,1.19,-4.84
11/22/2016 03:00,NORTH,61755,10.99,-0.60,0.00
11/22/2016 03:00,NPX,61845,18.57,0.93,-6.05
11/22/2016 03:00,O H,61846,12.34,-0.05,-0.79
11/22/2016 03:00,PJM,61847,14.81,0.56,-2.66
11/22/2016 03:00,WEST,61752,12.55,0.18,-0.77
11/22/2016 04:00,CAPITL,61757,20.82,1.03,-6.44
11/22/2016 04:00,CENTRL,61754,14.26,0.25,-0.66
11/22/2016 04:00,DUNWOD,61760,19.00,1.28,-4.37
11/22/2016 04:00,GENESE,61753,14.01,0.12,-0.54
11/22/2016 04:00,H Q,61844,12.90,-0.45,0.00
11/22/2016 04:00,HUD VL,61758,18.99,1.28,-4.36
11/22/2016 04:00,LONGIL,61762,19.19,1.47,-4.37
11/22/2016 04:00,MHK VL,61756,14.23,0.23,-0.65
11/22/2016 04:00,MILLWD,61759,19.06,1.29,-4.42
11/22/2016 04:00,N.Y.C.,61761,19.11,1.39,-4.37
11/22/2016 04:00,NORTH,61755,12.62,-0.73,0.00
11/22/2016 04:00,NPX,61845,19.90,1.08,-5.47
11/22/2016 04:00,O H,61846,14.00,-0.07,-0.72
11/22/2016 04:00,PJM,61847,16.39,0.64,-2.40
11/22/2016 04:00,WEST,61752,14.25,0.20,-0.70
11/22/2016 05:00,CAPITL,61757,23.83,1.53,-3.90
