Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
08/26/2016 00:00,CAPITL,61757,24.51,1.52,0.00
08/26/2016 00:00,CENTRL,61754,23.13,0.14,0.00
08/26/2016 00:00,DUNWOD,61760,25.38,2.39,0.00
08/26/2016 00:00,GENESE,61753,22.90,-0.09,0.00
08/26/2016 00:00,H Q,61844,22.28,-0.71,0.00
08/26/2016 00:00,HUD VL,61758,25.29,2.30,0.00
08/26/2016 00:00,LONGIL,61762,34.55,2.99,-8.58
08/26/2016 00:00,MHK VL,61756,23.70,0.71,0.00
08/26/2016 00:00,MILLWD,61759,25.36,2.37,0.00
08/26/2016 00:00,N.Y.C.,61761,25.66,2.67,0.00
08/26/2016 00:00,NORTH,61755,22.03,-0.96,0.00
08/26/2016 00:00,NPX,61845,24.74,1.75,0.00
08/26/2016 00:00,O H,61846,22.05,-0.94,0.00
08/26/2016 00:00,PJM,61847,23.52,0.53,0.00
08/26/2016 00:00,WEST,61752,22.55,-0.44,0.00
08/26/2016 01:00,CAPITL,61757,21.77,1.42,0.00
08/26/2016 01:00,CENTRL,61754,20.38,0.04,0.00
08/26/2016 01:00,DUNWOD,61760,22.46,2.12,0.00
08/26/2016 01:00,GENESE,61753,20.10,-0.24,0.00
08/26/2016 01:00,H Q,61844,19.71,-0.63,0.00
08/26/2016 01:00,HUD VL,61758,22.38,2.03,0.00
08/26/2016 01:00,LONGIL,61762,34.13,2.75,-11.04
08/26/2016 01:00,MHK VL,61756,20.91,0.57,0.00
08/26/2016 01:00,MILLWD,61759,22.44,2.10,0.00
08/26/2016 01:00,N.Y.C.,61761,22.67,2.32,0.00
08/26/2016 01:00,NORTH,61755,19.51,-0.83,0.00
08/26/2016 01:00,NPX,61845,21.97,1.63,0.00
08/26/2016 01:00,O H,61846,19.43,-0.92,0.00
08/26/2016 01:00,PJM,61847,20.79,0.45,0.00
08/26/2016 01:00,WEST,61752,19.88,-0.47,0.00
08/26/2016 02:00,CAPITL,61757,19.71,1.29,0.00
08/26/2016 02:00,CENTRL,61754,18.48,0.06,0.00
08/26/2016 02:00,DUNWOD,61760,20.31,1.88,0.00
08/26/2016 02:00,GENESE,61753,18.28,-0.15,0.00
08/26/2016 02:00,H Q,61844,17.85,-0.57,0.00
08/26/2016 02:00,HUD VL,61758,20.25,1.82,0.00
08/26/2016 02:00,LONGIL,61762,32.97,2.43,-12.12
08/26/2016 02:00,MHK VL,61756,18.92,0.50,0.00
08/26/2016 02:00,MILLWD,61759,20.31,1.88,0.00
08/26/2016 02:00,N.Y.C.,61761,20.49,2.06,0.00
08/26/2016 02:00,NORTH,61755,17.69,-0.74,0.00
08/26/2016 02:00,NPX,61845,19.90,1.47,0.00
08/26/2016 02:00,O H,61846,17.73,-0.70,0.00
08/26/2016 02:00,PJM,61847,18.87,0.44,0.00
08/26/2016 02:00,WEST,61752,18.07,-0.35,0.00
08/26/2016 03:00,CAPITL,61757,19.54,1.30,0.00
08/26/2016 03:00,CENTRL,61754,18.28,0.04,0.00
08/26/2016 03:00,DUNWOD,61760,20.04,1.79,0.00
08/26/2016 03:00,GENESE,61753,18.10,-0.15,0.00
08/26/2016 03:00,H Q,61844,17.68,-0.57,0.00
08/26/2016 03:00,HUD VL,61758,20.00,1.75,0.00
08/26/2016 03:00,LONGIL,61762,26.95,2.34,-6.36
08/26/2016 03:00,MHK VL,61756,18.72,0.47,0.00
08/26/2016 03:00,MILLWD,61759,20.04,1.79,0.00
08/26/2016 03:00,N.Y.C.,61761,20.22,1.97,0.00
08/26/2016 03:00,NORTH,61755,17.54,-0.71,0.00
08/26/2016 03:00,NPX,61845,19.69,1.44,0.00
08/26/2016 03:00,O H,61846,17.52,-0.73,0.00
08/26/2016 03:00,PJM,61847,18.63,0.38,0.00
08/26/2016 03:00,WEST,61752,17.92,-0.33,0.00
08/26/2016 04:00,CAPITL,61757,19.44,1.22,0.00
08/26/2016 04:00,CENTRL,61754,18.31,0.09,0.00
08/26/2016 04:00,DUNWOD,61760,19.97,1.75,0.00
08/26/2016 04:00,GENESE,61753,18.09,-0.13,0.00
08/26/2016 04:00,H Q,61844,17.65,-0.56,0.00
08/26/2016 04:00,HUD VL,61758,19.91,1.69,0.00
08/26/2016 04:00,LONGIL,61762,26.81,2.30,-6.30
08/26/2016 04:00,MHK VL,61756,18.75,0.53,0.00
08/26/2016 04:00,MILLWD,61759,19.97,1.75,0.00
08/26/2016 04:00,N.Y.C.,61761,20.15,1.93,0.00
08/26/2016 04:00,NORTH,61755,17.53,-0.69,0.00
08/26/2016 04:00,NPX,61845,19.60,1.38,0.00
08/26/2016 04:00,O H,61846,17.58,-0.64,0.00
08/26/2016 04:00,PJM,61847,18.64,0.42,0.00
08/26/2016 04:00,WEST,61752,18.00,-0.22,0.00
08/26/2016 05:00,CAPITL,61757,20.77,1.29,0.00
08/26/2016 05:00,CENTRL,61754,19.62,0.14,0.00
08/26/2016 05:00,DUNWOD,61760,21.41,1.93,0.00
08/26/2016 05:00,GENESE,61753,19.37,-0.12,0.00
08/26/2016 05:00,H Q,61844,18.88,-0.60,0.00
08/26/2016 05:00,HUD VL,61758,21.32,1.83,0.00
08/26/2016 05:00,LONGIL,61762,27.75,2.51,-5.75
08/26/2016 05:00,MHK VL,61756,20.07,0.58,0.00
08/26/2016 05:00,MILLWD,61759,21.39,1.91,0.00
08/26/2016 05:00,N.Y.C.,61761,21.61,2.12,0.00
08/26/2016 05:00,NORTH,61755,18.72,-0.76,0.00
08/26/2016 05:00,NPX,61845,20.95,1.46,0.00
08/26/2016 05:00,O H,61846,18.78,-0.70,0.00
08/26/2016 05:00,PJM,61847,19.99,0.51,0.00
08/26/2016 05:00,WEST,61752,19.21,-0.27,0.00
08/26/2016 06:00,CAPITL,61757,23.52,1.37,0.00
08/26/2016 06:00,CENTRL,61754,22.46,0.31,0.00
08/26/2016 06:00,DUNWOD,61760,24.18,2.04,0.00
08/26/2016 06:00,GENESE,61753,22.30,0.16,0.00
08/26/2016 06:00,H Q,61844,21.46,-0.69,0.00
08/26/2016 06:00,HUD VL,61758,24.10,1.95,0.00
08/26/2016 06:00,LONGIL,61762,29.79,2.72,-4.92
08/26/2016 06:00,MHK VL,61756,22.88,0.73,0.00
08/26/2016 06:00,MILLWD,61759,24.16,2.02,0.00
08/26/2016 06:00,N.Y.C.,61761,24.36,2.21,0.00
08/26/2016 06:00,NORTH,61755,21.30,-0.84,0.00
08/26/2016 06:00,NPX,61845,23.70,1.55,0.00
08/26/2016 06:00,O H,61846,21.72,-0.42,0.00
08/26/2016 06:00,PJM,61847,22.81,0.66,0.00
08/26/2016 06:00,WEST,61752,22.28,0.13,0.00
08/26/2016 07:00,CAPITL,61757,27.16,1.64,0.00
08/26/2016 07:00,CENTRL,61754,25.83,0.31,0.00
08/26/2016 07:00,DUNWOD,61760,28.05,2.53,0.00
08/26/2016 07:00,GENESE,61753,25.35,-0.18,0.00
08/26/2016 07:00,H Q,61844,24.73,-0.79,0.00
08/26/2016 07:00,HUD VL,61758,27.87,2.35,0.00
08/26/2016 07:00,LONGIL,61762,33.86,3.40,-4.94
08/26/2016 07:00,MHK VL,61756,26.42,0.89,0.00
08/26/2016 07:00,MILLWD,61759,28.00,2.48,0.00
08/26/2016 07:00,N.Y.C.,61761,28.28,2.76,0.00
08/26/2016 07:00,NORTH,61755,24.56,-0.97,0.00
08/26/2016 07:00,NPX,61845,27.34,1.81,0.00
08/26/2016 07:00,O H,61846,24.84,-0.69,0.00
08/26/2016 07:00,PJM,61847,26.24,0.71,0.00
08/26/2016 07:00,WEST,61752,25.65,0.13,0.00
08/26/2016 08:00,CAPITL,61757,28.29,1.85,0.00
08/26/2016 08:00,CENTRL,61754,27.17,0.26,-0.46
08/26/2016 08:00,DUNWOD,61760,29.21,2.78,0.00
