Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
07/21/2016 00:00,CAPITL,61757,20.45,1.27,0.00
07/21/2016 00:00,CENTRL,61754,19.42,0.23,0.00
07/21/2016 00:00,DUNWOD,61760,21.35,2.17,0.00
07/21/2016 00:00,GENESE,61753,19.17,-0.02,0.00
07/21/2016 00:00,H Q,61844,18.55,-0.63,0.00
07/21/2016 00:00,HUD VL,61758,21.16,1.98,0.00
07/21/2016 00:00,LONGIL,61762,22.54,2.78,-0.58
07/21/2016 00:00,MHK VL,61756,19.76,0.58,0.00
07/21/2016 00:00,MILLWD,61759,21.24,2.05,0.00
07/21/2016 00:00,N.Y.C.,61761,21.59,2.40,0.00
07/21/2016 00:00,NORTH,61755,18.28,-0.90,0.00
07/21/2016 00:00,NPX,61845,20.68,1.50,0.00
07/21/2016 00:00,O H,61846,18.84,-0.34,0.00
07/21/2016 00:00,PJM,61847,20.01,0.82,0.00
07/21/2016 00:00,WEST,61752,19.24,0.06,0.00
07/21/2016 01:00,CAPITL,61757,18.85,1.18,0.00
07/21/2016 01:00,CENTRL,61754,17.86,0.19,0.00
07/21/2016 01:00,DUNWOD,61760,19.61,1.94,0.00
07/21/2016 01:00,GENESE,61753,17.64,-0.02,0.00
07/21/2016 01:00,H Q,61844,17.10,-0.57,0.00
07/21/2016 01:00,HUD VL,61758,19.45,1.78,0.00
07/21/2016 01:00,LONGIL,61762,20.07,2.40,-0.01
07/21/2016 01:00,MHK VL,61756,18.17,0.51,0.00
07/21/2016 01:00,MILLWD,61759,19.53,1.87,0.00
07/21/2016 01:00,N.Y.C.,61761,19.82,2.15,0.00
07/21/2016 01:00,NORTH,61755,16.92,-0.74,0.00
07/21/2016 01:00,NPX,61845,19.04,1.38,0.00
07/21/2016 01:00,O H,61846,17.43,-0.23,0.00
07/21/2016 01:00,PJM,61847,18.48,0.81,0.00
07/21/2016 01:00,WEST,61752,17.77,0.11,0.00
07/21/2016 02:00,CAPITL,61757,15.28,0.96,0.00
07/21/2016 02:00,CENTRL,61754,14.46,0.14,0.00
07/21/2016 02:00,DUNWOD,61760,15.89,1.58,0.00
07/21/2016 02:00,GENESE,61753,14.20,-0.12,0.00
07/21/2016 02:00,H Q,61844,13.86,-0.46,0.00
07/21/2016 02:00,HUD VL,61758,15.76,1.45,0.00
07/21/2016 02:00,LONGIL,61762,16.24,1.92,-0.01
07/21/2016 02:00,MHK VL,61756,14.72,0.40,0.00
07/21/2016 02:00,MILLWD,61759,15.82,1.50,0.00
07/21/2016 02:00,N.Y.C.,61761,16.05,1.73,0.00
07/21/2016 02:00,NORTH,61755,13.69,-0.63,0.00
07/21/2016 02:00,NPX,61845,15.45,1.13,0.00
07/21/2016 02:00,O H,61846,14.10,-0.21,0.00
07/21/2016 02:00,PJM,61847,14.98,0.66,0.00
07/21/2016 02:00,WEST,61752,14.38,0.06,0.00
07/21/2016 03:00,CAPITL,61757,14.42,0.89,0.00
07/21/2016 03:00,CENTRL,61754,13.73,0.20,0.00
07/21/2016 03:00,DUNWOD,61760,14.93,1.41,0.00
07/21/2016 03:00,GENESE,61753,13.62,0.10,0.00
07/21/2016 03:00,H Q,61844,13.08,-0.45,0.00
07/21/2016 03:00,HUD VL,61758,14.84,1.31,0.00
07/21/2016 03:00,LONGIL,61762,15.10,1.57,-0.01
07/21/2016 03:00,MHK VL,61756,13.92,0.39,0.00
07/21/2016 03:00,MILLWD,61759,14.91,1.38,0.00
07/21/2016 03:00,N.Y.C.,61761,15.07,1.54,0.00
07/21/2016 03:00,NORTH,61755,12.93,-0.59,0.00
07/21/2016 03:00,NPX,61845,14.54,1.01,0.00
07/21/2016 03:00,O H,61846,13.50,-0.03,0.00
07/21/2016 03:00,PJM,61847,14.19,0.66,0.00
07/21/2016 03:00,WEST,61752,13.76,0.23,0.00
07/21/2016 04:00,CAPITL,61757,14.39,0.89,0.00
07/21/2016 04:00,CENTRL,61754,13.73,0.23,0.00
07/21/2016 04:00,DUNWOD,61760,14.89,1.39,0.00
07/21/2016 04:00,GENESE,61753,13.61,0.11,0.00
07/21/2016 04:00,H Q,61844,13.05,-0.45,0.00
07/21/2016 04:00,HUD VL,61758,14.80,1.30,0.00
07/21/2016 04:00,LONGIL,61762,15.20,1.70,0.00
07/21/2016 04:00,MHK VL,61756,13.93,0.43,0.00
07/21/2016 04:00,MILLWD,61759,14.86,1.36,0.00
07/21/2016 04:00,N.Y.C.,61761,15.04,1.54,0.00
07/21/2016 04:00,NORTH,61755,12.88,-0.62,0.00
07/21/2016 04:00,NPX,61845,14.51,1.01,0.00
07/21/2016 04:00,O H,61846,13.50,0.00,0.00
07/21/2016 04:00,PJM,61847,14.17,0.67,0.00
07/21/2016 04:00,WEST,61752,13.77,0.27,0.00
07/21/2016 05:00,CAPITL,61757,16.03,1.01,0.00
07/21/2016 05:00,CENTRL,61754,15.28,0.26,0.00
07/21/2016 05:00,DUNWOD,61760,16.58,1.56,0.00
07/21/2016 05:00,GENESE,61753,15.14,0.12,0.00
07/21/2016 05:00,H Q,61844,14.51,-0.51,0.00
07/21/2016 05:00,HUD VL,61758,16.46,1.44,0.00
07/21/2016 05:00,LONGIL,61762,16.94,1.92,0.00
07/21/2016 05:00,MHK VL,61756,15.49,0.47,0.00
07/21/2016 05:00,MILLWD,61759,16.52,1.50,0.00
07/21/2016 05:00,N.Y.C.,61761,16.73,1.71,0.00
07/21/2016 05:00,NORTH,61755,14.30,-0.72,0.00
07/21/2016 05:00,NPX,61845,16.18,1.16,0.00
07/21/2016 05:00,O H,61846,14.96,-0.06,0.00
07/21/2016 05:00,PJM,61847,15.74,0.72,0.00
07/21/2016 05:00,WEST,61752,15.26,0.24,0.00
07/21/2016 06:00,CAPITL,61757,20.26,1.25,0.00
07/21/2016 06:00,CENTRL,61754,19.31,0.30,0.00
07/21/2016 06:00,DUNWOD,61760,21.04,2.04,0.00
07/21/2016 06:00,GENESE,61753,19.07,0.06,0.00
07/21/2016 06:00,H Q,61844,18.40,-0.61,0.00
07/21/2016 06:00,HUD VL,61758,20.84,1.83,0.00
07/21/2016 06:00,LONGIL,61762,22.18,2.66,-0.51
07/21/2016 06:00,MHK VL,61756,19.64,0.63,0.00
07/21/2016 06:00,MILLWD,61759,20.97,1.96,0.00
