"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"01/11/2016 00:00","CAPITL",61757,21.34,0.35,-14.56
"01/11/2016 00:00","CENTRL",61754,8.36,0.05,-1.88
"01/11/2016 00:00","DUNWOD",61760,18.54,0.73,-11.38
"01/11/2016 00:00","GENESE",61753,7.91,-0.12,-1.60
"01/11/2016 00:00","H Q",61844,6.27,-0.16,0.00
"01/11/2016 00:00","HUD VL",61758,18.44,0.69,-11.32
"01/11/2016 00:00","LONGIL",61762,19.96,0.92,-12.61
"01/11/2016 00:00","MHK VL",61756,8.79,0.17,-2.19
"01/11/2016 00:00","MILLWD",61759,18.60,0.73,-11.44
"01/11/2016 00:00","N.Y.C.",61761,18.61,0.79,-11.39
"01/11/2016 00:00","NORTH",61755,6.15,-0.28,0.00
"01/11/2016 00:00","NPX",61845,20.29,0.59,-13.27
"01/11/2016 00:00","O H",61846,8.25,-0.17,-2.00
"01/11/2016 00:00","PJM",61847,14.51,0.40,-7.69
"01/11/2016 00:00","WEST",61752,8.31,-0.06,-1.95
"01/11/2016 01:00","CAPITL",61757,21.34,0.32,-15.34
"01/11/2016 01:00","CENTRL",61754,7.69,0.03,-1.98
"01/11/2016 01:00","DUNWOD",61760,18.30,0.63,-11.99
"01/11/2016 01:00","GENESE",61753,7.24,-0.13,-1.69
"01/11/2016 01:00","H Q",61844,5.55,-0.14,0.00
"01/11/2016 01:00","HUD VL",61758,18.21,0.60,-11.92
"01/11/2016 01:00","LONGIL",61762,18.83,0.79,-12.35
"01/11/2016 01:00","MHK VL",61756,8.13,0.14,-2.31
"01/11/2016 01:00","MILLWD",61759,18.37,0.63,-12.05
"01/11/2016 01:00","N.Y.C.",61761,18.35,0.67,-11.99
"01/11/2016 01:00","NORTH",61755,5.44,-0.24,0.00
"01/11/2016 01:00","NPX",61845,20.06,0.50,-13.87
"01/11/2016 01:00","O H",61846,7.60,-0.19,-2.10
"01/11/2016 01:00","PJM",61847,14.11,0.32,-8.09
"01/11/2016 01:00","WEST",61752,7.64,-0.10,-2.05
"01/11/2016 02:00","CAPITL",61757,19.26,0.32,-13.45
