"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"09/14/2015 00:00","CAPITL",61757,16.64,0.99,0.00
"09/14/2015 00:00","CENTRL",61754,15.95,0.30,0.00
"09/14/2015 00:00","DUNWOD",61760,17.21,1.55,0.00
"09/14/2015 00:00","GENESE",61753,15.77,0.11,0.00
"09/14/2015 00:00","H Q",61844,15.19,-0.47,0.00
"09/14/2015 00:00","HUD VL",61758,17.13,1.47,0.00
"09/14/2015 00:00","LONGIL",61762,17.36,1.71,0.00
"09/14/2015 00:00","MHK VL",61756,16.11,0.45,0.00
"09/14/2015 00:00","MILLWD",61759,17.15,1.49,0.00
"09/14/2015 00:00","N.Y.C.",61761,17.38,1.72,0.00
"09/14/2015 00:00","NORTH",61755,14.81,-0.85,0.00
"09/14/2015 00:00","NPX",61845,16.91,1.25,0.00
"09/14/2015 00:00","O H",61846,15.80,0.14,0.00
"09/14/2015 00:00","PJM",61847,16.56,0.91,0.00
"09/14/2015 00:00","WEST",61752,16.11,0.45,0.00
"09/14/2015 01:00","CAPITL",61757,14.47,0.81,0.00
"09/14/2015 01:00","CENTRL",61754,13.94,0.27,0.00
"09/14/2015 01:00","DUNWOD",61760,14.88,1.22,0.00
"09/14/2015 01:00","GENESE",61753,13.78,0.11,0.00
"09/14/2015 01:00","H Q",61844,13.27,-0.40,0.00
"09/14/2015 01:00","HUD VL",61758,14.83,1.16,0.00
"09/14/2015 01:00","LONGIL",61762,14.90,1.23,0.00
"09/14/2015 01:00","MHK VL",61756,14.04,0.37,0.00
"09/14/2015 01:00","MILLWD",61759,14.84,1.18,0.00
"09/14/2015 01:00","N.Y.C.",61761,15.02,1.35,0.00
"09/14/2015 01:00","NORTH",61755,12.94,-0.72,0.00
"09/14/2015 01:00","NPX",61845,14.68,1.01,0.00
"09/14/2015 01:00","O H",61846,13.86,0.19,0.00
"09/14/2015 01:00","PJM",61847,14.41,0.74,0.00
"09/14/2015 01:00","WEST",61752,14.13,0.46,0.00
"09/14/2015 02:00","CAPITL",61757,13.69,0.74,0.00
"09/14/2015 02:00","CENTRL",61754,13.20,0.25,0.00
"09/14/2015 02:00","DUNWOD",61760,14.05,1.09,0.00
"09/14/2015 02:00","GENESE",61753,13.02,0.07,0.00
"09/14/2015 02:00","H Q",61844,12.58,-0.38,0.00
"09/14/2015 02:00","HUD VL",61758,14.01,1.05,0.00
"09/14/2015 02:00","LONGIL",61762,14.00,1.05,0.00
"09/14/2015 02:00","MHK VL",61756,13.25,0.30,0.00
"09/14/2015 02:00","MILLWD",61759,14.05,1.09,0.00
"09/14/2015 02:00","N.Y.C.",61761,14.15,1.19,0.00
"09/14/2015 02:00","NORTH",61755,12.24,-0.71,0.00
"09/14/2015 02:00","NPX",61845,13.89,0.93,0.00
"09/14/2015 02:00","O H",61846,13.11,0.16,0.00
"09/14/2015 02:00","PJM",61847,13.62,0.66,0.00
"09/14/2015 02:00","WEST",61752,13.37,0.41,0.00
"09/14/2015 03:00","CAPITL",61757,12.63,0.67,0.00
"09/14/2015 03:00","CENTRL",61754,12.18,0.23,0.00
