"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"02/02/2016 00:00","CAPITL",61757,16.60,1.12,0.00
"02/02/2016 00:00","CENTRL",61754,15.56,0.08,0.00
"02/02/2016 00:00","DUNWOD",61760,16.99,1.50,0.00
"02/02/2016 00:00","GENESE",61753,15.10,-0.39,0.00
"02/02/2016 00:00","H Q",61844,15.10,-0.39,0.00
"02/02/2016 00:00","HUD VL",61758,16.96,1.47,0.00
"02/02/2016 00:00","LONGIL",61762,17.59,2.11,0.00
"02/02/2016 00:00","MHK VL",61756,16.08,0.59,0.00
"02/02/2016 00:00","MILLWD",61759,17.01,1.52,0.00
"02/02/2016 00:00","N.Y.C.",61761,17.13,1.64,0.00
"02/02/2016 00:00","NORTH",61755,14.99,-0.50,0.00
"02/02/2016 00:00","NPX",61845,16.71,1.22,0.00
"02/02/2016 00:00","O H",61846,14.02,-0.68,0.79
"02/02/2016 00:00","PJM",61847,16.15,0.67,0.00
"02/02/2016 00:00","WEST",61752,15.10,-0.39,0.00
"02/02/2016 01:00","CAPITL",61757,13.86,1.01,0.00
"02/02/2016 01:00","CENTRL",61754,12.89,0.04,0.00
"02/02/2016 01:00","DUNWOD",61760,14.08,1.23,0.00
"02/02/2016 01:00","GENESE",61753,12.49,-0.36,0.00
"02/02/2016 01:00","H Q",61844,10.16,-0.32,2.37
"02/02/2016 01:00","HUD VL",61758,14.06,1.21,0.00
"02/02/2016 01:00","LONGIL",61762,14.52,1.67,0.00
"02/02/2016 01:00","MHK VL",61756,13.34,0.49,0.00
"02/02/2016 01:00","MILLWD",61759,14.10,1.25,0.00
"02/02/2016 01:00","N.Y.C.",61761,14.17,1.32,0.00
"02/02/2016 01:00","NORTH",61755,12.45,-0.40,0.00
"02/02/2016 01:00","NPX",61845,13.89,1.04,0.00
"02/02/2016 01:00","O H",61846,11.77,-0.59,0.49
"02/02/2016 01:00","PJM",61847,13.39,0.54,0.00
"02/02/2016 01:00","WEST",61752,12.49,-0.36,0.00
"02/02/2016 02:00","CAPITL",61757,11.58,0.88,0.00
"02/02/2016 02:00","CENTRL",61754,10.74,0.04,0.00
"02/02/2016 02:00","DUNWOD",61760,11.75,1.05,0.00
"02/02/2016 02:00","GENESE",61753,10.39,-0.31,0.00
"02/02/2016 02:00","H Q",61844,10.16,-0.28,0.26
"02/02/2016 02:00","HUD VL",61758,11.74,1.04,0.00
"02/02/2016 02:00","LONGIL",61762,12.15,1.44,0.00
"02/02/2016 02:00","MHK VL",61756,11.10,0.40,0.00
"02/02/2016 02:00","MILLWD",61759,11.76,1.06,0.00
"02/02/2016 02:00","N.Y.C.",61761,11.81,1.11,0.00
"02/02/2016 02:00","NORTH",61755,10.31,-0.40,0.00
"02/02/2016 02:00","NPX",61845,11.60,0.90,0.00
"02/02/2016 02:00","O H",61846,10.25,-0.45,0.00
"02/02/2016 02:00","PJM",61847,11.17,0.47,0.00
"02/02/2016 02:00","WEST",61752,10.46,-0.25,0.00
"02/02/2016 03:00","CAPITL",61757,11.63,0.86,0.00
"02/02/2016 03:00","CENTRL",61754,10.82,0.05,0.00
"02/02/2016 03:00","DUNWOD",61760,11.81,1.04,0.00
"02/02/2016 03:00","GENESE",61753,10.47,-0.30,0.00
"02/02/2016 03:00","H Q",61844,10.16,-0.28,0.33
"02/02/2016 03:00","HUD VL",61758,11.80,1.03,0.00
"02/02/2016 03:00","LONGIL",61762,12.20,1.43,0.00
"02/02/2016 03:00","MHK VL",61756,11.18,0.41,0.00
