"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"12/30/2015 00:00","CAPITL",61757,20.40,0.65,-9.45
"12/30/2015 00:00","CENTRL",61754,11.43,0.04,-1.09
"12/30/2015 00:00","DUNWOD",61760,18.24,0.97,-6.97
"12/30/2015 00:00","GENESE",61753,10.88,-0.30,-0.88
"12/30/2015 00:00","H Q",61844,10.06,-0.24,0.00
"12/30/2015 00:00","HUD VL",61758,18.15,0.92,-6.93
"12/30/2015 00:00","LONGIL",61762,18.45,1.17,-6.97
"12/30/2015 00:00","MHK VL",61756,11.78,0.25,-1.23
"12/30/2015 00:00","MILLWD",61759,18.28,0.97,-7.02
"12/30/2015 00:00","N.Y.C.",61761,18.31,1.04,-6.97
"12/30/2015 00:00","NORTH",61755,10.00,-0.30,0.00
"12/30/2015 00:00","NPX",61845,19.50,0.81,-8.39
"12/30/2015 00:00","O H",61846,11.02,-0.45,-1.18
"12/30/2015 00:00","PJM",61847,15.42,0.45,-4.67
"12/30/2015 00:00","WEST",61752,11.16,-0.28,-1.14
"12/30/2015 01:00","CAPITL",61757,17.11,0.53,-8.32
"12/30/2015 01:00","CENTRL",61754,9.25,0.03,-0.96
"12/30/2015 01:00","DUNWOD",61760,15.16,0.77,-6.13
"12/30/2015 01:00","GENESE",61753,8.79,-0.25,-0.78
"12/30/2015 01:00","H Q",61844,8.07,-0.19,0.00
"12/30/2015 01:00","HUD VL",61758,15.09,0.73,-6.10
"12/30/2015 01:00","LONGIL",61762,15.35,0.95,-6.14
"12/30/2015 01:00","MHK VL",61756,9.54,0.20,-1.08
"12/30/2015 01:00","MILLWD",61759,15.21,0.78,-6.18
"12/30/2015 01:00","N.Y.C.",61761,15.22,0.82,-6.14
"12/30/2015 01:00","NORTH",61755,8.02,-0.24,0.00
"12/30/2015 01:00","NPX",61845,16.30,0.66,-7.38
"12/30/2015 01:00","O H",61846,8.95,-0.35,-1.04
"12/30/2015 01:00","PJM",61847,12.74,0.36,-4.11
"12/30/2015 01:00","WEST",61752,9.05,-0.21,-1.01
"12/30/2015 02:00","CAPITL",61757,14.87,0.41,-7.99
"12/30/2015 02:00","CENTRL",61754,7.40,0.02,-0.92
"12/30/2015 02:00","DUNWOD",61760,12.95,0.59,-5.89
"12/30/2015 02:00","GENESE",61753,7.02,-0.19,-0.75
"12/30/2015 02:00","H Q",61844,6.32,-0.14,0.00
"12/30/2015 02:00","HUD VL",61758,12.88,0.56,-5.86
"12/30/2015 02:00","LONGIL",61762,13.12,0.76,-5.90
"12/30/2015 02:00","MHK VL",61756,7.66,0.15,-1.04
