"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"06/16/2015 00:00","CAPITL",61757,20.62,1.03,-0.77
"06/16/2015 00:00","CENTRL",61754,19.05,0.15,-0.09
"06/16/2015 00:00","DUNWOD",61760,21.57,2.18,-0.58
"06/16/2015 00:00","GENESE",61753,18.38,-0.51,-0.07
"06/16/2015 00:00","H Q",61844,18.25,-0.56,0.00
"06/16/2015 00:00","HUD VL",61758,21.50,2.11,-0.58
"06/16/2015 00:00","LONGIL",61762,25.00,2.73,-3.46
"06/16/2015 00:00","MHK VL",61756,19.33,0.43,-0.08
"06/16/2015 00:00","MILLWD",61759,21.56,2.16,-0.58
"06/16/2015 00:00","N.Y.C.",61761,21.81,2.41,-0.58
"06/16/2015 00:00","NORTH",61755,17.97,-0.85,0.00
"06/16/2015 00:00","NPX",61845,20.98,1.49,-0.68
"06/16/2015 00:00","O H",61846,18.14,-0.77,-0.10
"06/16/2015 00:00","PJM",61847,20.25,1.05,-0.39
"06/16/2015 00:00","WEST",61752,18.46,-0.45,-0.09
"06/16/2015 01:00","CAPITL",61757,18.11,0.93,0.00
"06/16/2015 01:00","CENTRL",61754,17.32,0.14,0.00
"06/16/2015 01:00","DUNWOD",61760,19.05,1.87,0.00
"06/16/2015 01:00","GENESE",61753,16.68,-0.50,0.00
"06/16/2015 01:00","H Q",61844,16.70,-0.48,0.00
"06/16/2015 01:00","HUD VL",61758,19.00,1.82,0.00
"06/16/2015 01:00","LONGIL",61762,21.05,2.37,-1.49
"06/16/2015 01:00","MHK VL",61756,17.56,0.38,0.00
"06/16/2015 01:00","MILLWD",61759,19.05,1.87,0.00
"06/16/2015 01:00","N.Y.C.",61761,19.21,2.03,0.00
"06/16/2015 01:00","NORTH",61755,16.41,-0.77,0.00
"06/16/2015 01:00","NPX",61845,18.48,1.31,0.00
"06/16/2015 01:00","O H",61846,16.58,-0.60,0.00
"06/16/2015 01:00","PJM",61847,18.09,0.91,0.00
"06/16/2015 01:00","WEST",61752,16.87,-0.31,0.00
"06/16/2015 02:00","CAPITL",61757,15.89,0.78,0.00
"06/16/2015 02:00","CENTRL",61754,15.24,0.14,0.00
"06/16/2015 02:00","DUNWOD",61760,16.58,1.48,0.00
"06/16/2015 02:00","GENESE",61753,14.81,-0.29,0.00
"06/16/2015 02:00","H Q",61844,14.69,-0.41,0.00
"06/16/2015 02:00","HUD VL",61758,16.57,1.46,0.00
"06/16/2015 02:00","LONGIL",61762,16.90,1.80,-0.01
"06/16/2015 02:00","MHK VL",61756,15.42,0.32,0.00
"06/16/2015 02:00","MILLWD",61759,16.58,1.48,0.00
