"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"02/14/2015 00:00","CAPITL",61757,120.92,3.40,-71.53
"02/14/2015 00:00","CENTRL",61754,54.06,-0.55,-8.63
"02/14/2015 00:00","DUNWOD",61760,103.46,3.27,-54.21
"02/14/2015 00:00","GENESE",61753,50.71,-2.07,-6.79
"02/14/2015 00:00","H Q",61844,45.48,-0.50,0.00
"02/14/2015 00:00","HUD VL",61758,102.91,3.40,-53.52
"02/14/2015 00:00","LONGIL",61762,126.63,5.01,-75.63
"02/14/2015 00:00","MHK VL",61756,57.98,1.93,-10.06
"02/14/2015 00:00","MILLWD",61759,104.08,3.45,-54.64
"02/14/2015 00:00","N.Y.C.",61761,103.86,3.63,-54.24
"02/14/2015 00:00","NORTH",61755,45.94,-0.05,0.00
"02/14/2015 00:00","NPX",61845,113.09,3.22,-63.89
"02/14/2015 00:00","O H",61846,51.00,-4.00,-9.01
"02/14/2015 00:00","PJM",61847,82.30,0.09,-36.22
"02/14/2015 00:00","WEST",61752,51.45,-3.31,-8.77
"02/14/2015 01:00","CAPITL",61757,118.91,2.97,-76.43
"02/14/2015 01:00","CENTRL",61754,48.22,-0.51,-9.22
"02/14/2015 01:00","DUNWOD",61760,100.09,2.65,-57.93
"02/14/2015 01:00","GENESE",61753,44.95,-1.82,-7.25
"02/14/2015 01:00","H Q",61844,39.16,-0.36,0.00
"02/14/2015 01:00","HUD VL",61758,99.47,2.77,-57.19
"02/14/2015 01:00","LONGIL",61762,118.61,3.99,-75.11
"02/14/2015 01:00","MHK VL",61756,51.73,1.46,-10.75
"02/14/2015 01:00","MILLWD",61759,100.71,2.81,-58.38
"02/14/2015 01:00","N.Y.C.",61761,100.40,2.92,-57.96
"02/14/2015 01:00","NORTH",61755,39.56,0.04,0.00
"02/14/2015 01:00","NPX",61845,110.47,2.69,-68.27
"02/14/2015 01:00","O H",61846,45.83,-3.32,-9.63
"02/14/2015 01:00","PJM",61847,78.21,0.00,-38.70
"02/14/2015 01:00","WEST",61752,46.16,-2.73,-9.37
"02/14/2015 02:00","CAPITL",61757,116.73,2.73,-76.56
"02/14/2015 02:00","CENTRL",61754,46.11,-0.56,-9.23
"02/14/2015 02:00","DUNWOD",61760,98.01,2.55,-58.02
"02/14/2015 02:00","GENESE",61753,42.87,-1.83,-7.27
"02/14/2015 02:00","H Q",61844,37.10,-0.34,0.00
"02/14/2015 02:00","HUD VL",61758,97.38,2.66,-57.29
"02/14/2015 02:00","LONGIL",61762,109.28,3.89,-67.95
"02/14/2015 02:00","MHK VL",61756,49.44,1.23,-10.77
"02/14/2015 02:00","MILLWD",61759,98.69,2.77,-58.48
"02/14/2015 02:00","N.Y.C.",61761,98.30,2.81,-58.06
"02/14/2015 02:00","NORTH",61755,37.40,-0.04,0.00
"02/14/2015 02:00","NPX",61845,108.33,2.51,-68.38
"02/14/2015 02:00","O H",61846,43.83,-3.26,-9.65
"02/14/2015 02:00","PJM",61847,76.20,0.00,-38.76
"02/14/2015 02:00","WEST",61752,44.09,-2.73,-9.39
"02/14/2015 03:00","CAPITL",61757,115.15,2.78,-73.82
"02/14/2015 03:00","CENTRL",61754,46.92,-0.54,-8.90
"02/14/2015 03:00","DUNWOD",61760,97.20,2.70,-55.94
"02/14/2015 03:00","GENESE",61753,43.72,-1.85,-7.00
"02/14/2015 03:00","H Q",61844,38.18,-0.39,0.00
"02/14/2015 03:00","HUD VL",61758,96.61,2.81,-55.23
"02/14/2015 03:00","LONGIL",61762,107.75,4.09,-65.10
"02/14/2015 03:00","MHK VL",61756,50.21,1.27,-10.38
"02/14/2015 03:00","MILLWD",61759,97.88,2.93,-56.39
"02/14/2015 03:00","N.Y.C.",61761,97.47,2.93,-55.98
"02/14/2015 03:00","NORTH",61755,38.45,-0.12,0.00
"02/14/2015 03:00","NPX",61845,107.07,2.58,-65.93
"02/14/2015 03:00","O H",61846,44.58,-3.28,-9.30
"02/14/2015 03:00","PJM",61847,75.97,0.04,-37.37
"02/14/2015 03:00","WEST",61752,44.88,-2.74,-9.05
"02/14/2015 04:00","CAPITL",61757,113.42,2.98,-67.87
"02/14/2015 04:00","CENTRL",61754,49.90,-0.85,-8.18
"02/14/2015 04:00","DUNWOD",61760,96.86,2.85,-51.43
"02/14/2015 04:00","GENESE",61753,46.67,-2.34,-6.44
"02/14/2015 04:00","H Q",61844,42.32,-0.25,0.00
"02/14/2015 04:00","HUD VL",61758,96.38,3.02,-50.78
"02/14/2015 04:00","LONGIL",61762,107.59,4.39,-60.63
"02/14/2015 04:00","MHK VL",61756,53.44,1.32,-9.54
"02/14/2015 04:00","MILLWD",61759,97.52,3.11,-51.84
"02/14/2015 04:00","N.Y.C.",61761,97.14,3.11,-51.47
"02/14/2015 04:00","NORTH",61755,42.61,0.04,0.00
"02/14/2015 04:00","NPX",61845,106.00,2.81,-60.62
"02/14/2015 04:00","O H",61846,46.95,-4.17,-8.55
"02/14/2015 04:00","PJM",61847,76.77,-0.17,-34.36
"02/14/2015 04:00","WEST",61752,47.28,-3.62,-8.32
"02/14/2015 05:00","CAPITL",61757,120.40,2.13,-90.30
