"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"10/06/2015 00:00","CAPITL",61757,20.24,0.78,0.00
"10/06/2015 00:00","CENTRL",61754,19.55,0.10,0.00
"10/06/2015 00:00","DUNWOD",61760,20.88,1.42,0.00
"10/06/2015 00:00","GENESE",61753,19.40,-0.06,0.00
"10/06/2015 00:00","H Q",61844,19.46,0.00,0.00
"10/06/2015 00:00","HUD VL",61758,20.78,1.32,0.00
"10/06/2015 00:00","LONGIL",61762,21.50,2.04,0.00
"10/06/2015 00:00","MHK VL",61756,19.32,-0.14,0.00
"10/06/2015 00:00","MILLWD",61759,20.78,1.32,0.00
"10/06/2015 00:00","N.Y.C.",61761,21.04,1.58,0.00
"10/06/2015 00:00","NORTH",61755,14.84,-4.61,0.01
"10/06/2015 00:00","NPX",61845,20.45,0.99,0.00
"10/06/2015 00:00","O H",61846,19.38,-0.08,0.00
"10/06/2015 00:00","PJM",61847,20.24,0.78,0.00
"10/06/2015 00:00","WEST",61752,19.71,0.25,0.00
"10/06/2015 01:00","CAPITL",61757,18.38,0.74,0.00
"10/06/2015 01:00","CENTRL",61754,17.71,0.07,0.00
"10/06/2015 01:00","DUNWOD",61760,18.92,1.29,0.00
"10/06/2015 01:00","GENESE",61753,17.53,-0.11,0.00
"10/06/2015 01:00","H Q",61844,17.64,0.00,0.00
"10/06/2015 01:00","HUD VL",61758,18.85,1.22,0.00
"10/06/2015 01:00","LONGIL",61762,19.59,1.92,-0.03
"10/06/2015 01:00","MHK VL",61756,17.38,-0.14,0.11
"10/06/2015 01:00","MILLWD",61759,18.85,1.22,0.00
"10/06/2015 01:00","N.Y.C.",61761,19.05,1.41,0.00
"10/06/2015 01:00","NORTH",61755,12.57,-4.18,0.89
"10/06/2015 01:00","NPX",61845,18.57,0.93,0.00
"10/06/2015 01:00","O H",61846,17.55,-0.09,0.00
"10/06/2015 01:00","PJM",61847,18.36,0.72,0.00
"10/06/2015 01:00","WEST",61752,17.85,0.21,0.00
"10/06/2015 02:00","CAPITL",61757,17.57,0.68,0.00
"10/06/2015 02:00","CENTRL",61754,16.98,0.08,0.00
"10/06/2015 02:00","DUNWOD",61760,18.00,1.10,0.00
"10/06/2015 02:00","GENESE",61753,16.80,-0.10,0.00
"10/06/2015 02:00","H Q",61844,16.90,0.00,0.00
"10/06/2015 02:00","HUD VL",61758,17.96,1.07,0.00
"10/06/2015 02:00","LONGIL",61762,18.27,1.37,0.00
"10/06/2015 02:00","MHK VL",61756,16.76,-0.14,0.00
"10/06/2015 02:00","MILLWD",61759,17.96,1.07,0.00
"10/06/2015 02:00","N.Y.C.",61761,18.08,1.18,0.00
"10/06/2015 02:00","NORTH",61755,12.89,-4.00,0.01
