"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"01/28/2015 00:00","CAPITL",61757,74.76,2.21,-40.45
"01/28/2015 00:00","CENTRL",61754,37.29,0.35,-4.85
"01/28/2015 00:00","DUNWOD",61760,65.35,2.85,-30.41
"01/28/2015 00:00","GENESE",61753,35.64,-0.22,-3.78
"01/28/2015 00:00","H Q",61844,31.19,-0.90,0.00
"01/28/2015 00:00","HUD VL",61758,65.23,2.85,-30.29
"01/28/2015 00:00","LONGIL",61762,66.58,4.04,-30.45
"01/28/2015 00:00","MHK VL",61756,38.69,1.25,-5.35
"01/28/2015 00:00","MILLWD",61759,65.77,2.95,-30.73
"01/28/2015 00:00","N.Y.C.",61761,65.63,3.11,-30.43
"01/28/2015 00:00","NORTH",61755,30.58,-1.51,0.00
"01/28/2015 00:00","NPX",61845,70.74,2.47,-36.18
"01/28/2015 00:00","O H",61846,36.04,-1.06,-5.01
"01/28/2015 00:00","PJM",61847,46.67,1.03,-13.55
"01/28/2015 00:00","WEST",61752,36.75,-0.26,-4.92
"01/28/2015 01:00","CAPITL",61757,64.07,2.08,-32.70
"01/28/2015 01:00","CENTRL",61754,33.57,0.35,-3.92
"01/28/2015 01:00","DUNWOD",61760,56.33,2.46,-24.57
"01/28/2015 01:00","GENESE",61753,32.29,-0.06,-3.05
"01/28/2015 01:00","H Q",61844,28.47,-0.82,0.00
"01/28/2015 01:00","HUD VL",61758,56.26,2.49,-24.48
"01/28/2015 01:00","LONGIL",61762,58.42,3.60,-25.52
"01/28/2015 01:00","MHK VL",61756,34.61,1.00,-4.32
"01/28/2015 01:00","MILLWD",61759,56.71,2.58,-24.84
"01/28/2015 01:00","N.Y.C.",61761,56.55,2.67,-24.60
"01/28/2015 01:00","NORTH",61755,27.89,-1.41,0.00
"01/28/2015 01:00","NPX",61845,60.76,2.23,-29.24
"01/28/2015 01:00","O H",61846,32.58,-0.76,-4.05
"01/28/2015 01:00","PJM",61847,44.76,0.91,-14.56
"01/28/2015 01:00","WEST",61752,33.24,-0.03,-3.97
"01/28/2015 02:00","CAPITL",61757,52.09,1.98,-21.74
"01/28/2015 02:00","CENTRL",61754,31.31,0.34,-2.61
"01/28/2015 02:00","DUNWOD",61760,47.09,2.38,-16.34
"01/28/2015 02:00","GENESE",61753,30.34,-0.06,-2.03
"01/28/2015 02:00","H Q",61844,27.57,-0.79,0.00
"01/28/2015 02:00","HUD VL",61758,47.10,2.47,-16.28
"01/28/2015 02:00","LONGIL",61762,48.25,3.52,-16.37
"01/28/2015 02:00","MHK VL",61756,32.20,0.96,-2.87
"01/28/2015 02:00","MILLWD",61759,47.37,2.50,-16.52
"01/28/2015 02:00","N.Y.C.",61761,47.27,2.55,-16.35
"01/28/2015 02:00","NORTH",61755,26.95,-1.42,0.00
"01/28/2015 02:00","NPX",61845,49.96,2.15,-19.44
"01/28/2015 02:00","O H",61846,30.37,-0.68,-2.69
"01/28/2015 02:00","PJM",61847,40.22,0.93,-10.92
"01/28/2015 02:00","WEST",61752,31.03,0.03,-2.64
"01/28/2015 03:00","CAPITL",61757,51.26,1.97,-21.08
"01/28/2015 03:00","CENTRL",61754,31.07,0.34,-2.53
"01/28/2015 03:00","DUNWOD",61760,46.44,2.40,-15.84
"01/28/2015 03:00","GENESE",61753,30.17,0.00,-1.97
"01/28/2015 03:00","H Q",61844,27.38,-0.82,0.00
"01/28/2015 03:00","HUD VL",61758,46.44,2.45,-15.78
"01/28/2015 03:00","LONGIL",61762,47.60,3.53,-15.87
"01/28/2015 03:00","MHK VL",61756,31.98,0.99,-2.79
"01/28/2015 03:00","MILLWD",61759,46.70,2.48,-16.02
"01/28/2015 03:00","N.Y.C.",61761,46.63,2.57,-15.86
"01/28/2015 03:00","NORTH",61755,26.77,-1.44,0.00
"01/28/2015 03:00","NPX",61845,49.20,2.14,-18.85
"01/28/2015 03:00","O H",61846,30.19,-0.62,-2.61
"01/28/2015 03:00","PJM",61847,39.72,0.93,-10.59
"01/28/2015 03:00","WEST",61752,30.85,0.08,-2.56
"01/28/2015 04:00","CAPITL",61757,53.98,2.24,-20.17
"01/28/2015 04:00","CENTRL",61754,34.46,0.47,-2.42
"01/28/2015 04:00","DUNWOD",61760,49.38,2.65,-15.16
"01/28/2015 04:00","GENESE",61753,33.51,0.06,-1.88
"01/28/2015 04:00","H Q",61844,30.62,-0.95,0.00
"01/28/2015 04:00","HUD VL",61758,49.35,2.68,-15.10
"01/28/2015 04:00","LONGIL",61762,50.56,3.82,-15.18
"01/28/2015 04:00","MHK VL",61756,35.27,1.04,-2.67
"01/28/2015 04:00","MILLWD",61759,49.64,2.74,-15.33
"01/28/2015 04:00","N.Y.C.",61761,49.58,2.84,-15.18
"01/28/2015 04:00","NORTH",61755,29.83,-1.74,0.00
"01/28/2015 04:00","NPX",61845,52.04,2.43,-18.04
"01/28/2015 04:00","O H",61846,33.46,-0.60,-2.50
"01/28/2015 04:00","PJM",61847,42.81,1.10,-10.14
"01/28/2015 04:00","WEST",61752,34.24,0.22,-2.45
"01/28/2015 05:00","CAPITL",61757,64.65,2.60,-26.41
"01/28/2015 05:00","CENTRL",61754,39.24,0.43,-3.17
"01/28/2015 05:00","DUNWOD",61760,58.73,3.24,-19.85
"01/28/2015 05:00","GENESE",61753,37.79,-0.32,-2.47
"01/28/2015 05:00","H Q",61844,34.61,-1.03,0.00
"01/28/2015 05:00","HUD VL",61758,58.58,3.17,-19.77
"01/28/2015 05:00","LONGIL",61762,63.22,4.56,-23.02
"01/28/2015 05:00","MHK VL",61756,40.59,1.46,-3.49
"01/28/2015 05:00","MILLWD",61759,59.09,3.39,-20.06
"01/28/2015 05:00","N.Y.C.",61761,58.96,3.46,-19.87
"01/28/2015 05:00","NORTH",61755,33.72,-1.93,0.00
"01/28/2015 05:00","NPX",61845,62.08,2.81,-23.62
"01/28/2015 05:00","O H",61846,37.59,-1.32,-3.27
"01/28/2015 05:00","PJM",61847,50.05,1.14,-13.27
"01/28/2015 05:00","WEST",61752,38.49,-0.36,-3.21
"01/28/2015 06:00","CAPITL",61757,79.41,5.40,-0.03
"01/28/2015 06:00","CENTRL",61754,73.99,0.00,0.00
"01/28/2015 06:00","DUNWOD",61760,80.52,6.51,-0.02
"01/28/2015 06:00","GENESE",61753,71.25,-2.74,0.00
"01/28/2015 06:00","H Q",61844,72.42,-1.56,0.00
"01/28/2015 06:00","HUD VL",61758,80.44,6.43,-0.02
"01/28/2015 06:00","LONGIL",61762,83.34,9.32,-0.03
"01/28/2015 06:00","MHK VL",61756,77.02,3.03,0.00
"01/28/2015 06:00","MILLWD",61759,80.74,6.73,-0.02
"01/28/2015 06:00","N.Y.C.",61761,80.89,6.88,-0.02
"01/28/2015 06:00","NORTH",61755,70.95,-3.04,0.00
"01/28/2015 06:00","NPX",61845,79.71,5.70,-0.03
"01/28/2015 06:00","O H",61846,67.70,-6.29,0.00
"01/28/2015 06:00","PJM",61847,74.13,1.11,0.96
"01/28/2015 06:00","WEST",61752,69.55,-4.44,0.00
"01/28/2015 07:00","CAPITL",61757,99.49,4.42,-24.99
"01/28/2015 07:00","CENTRL",61754,72.66,-0.42,-3.00
"01/28/2015 07:00","DUNWOD",61760,95.87,7.01,-18.79
"01/28/2015 07:00","GENESE",61753,68.49,-3.92,-2.33
"01/28/2015 07:00","H Q",61844,70.94,-1.26,-2.11
"01/28/2015 07:00","HUD VL",61758,95.52,6.73,-18.71
"01/28/2015 07:00","LONGIL",61762,110.00,9.60,-30.32
"01/28/2015 07:00","MHK VL",61756,76.26,2.87,-3.31
"01/28/2015 07:00","MILLWD",61759,96.22,7.15,-18.99
"01/28/2015 07:00","N.Y.C.",61761,96.59,7.71,-18.80
"01/28/2015 07:00","NORTH",61755,67.98,-2.10,0.00
"01/28/2015 07:00","NPX",61845,100.02,5.47,-24.47
"01/28/2015 07:00","O H",61846,68.00,-7.29,-5.21
"01/28/2015 07:00","PJM",61847,85.87,1.12,-14.67
"01/28/2015 07:00","WEST",61752,67.65,-5.47,-3.04
"01/28/2015 08:00","CAPITL",61757,97.01,3.96,-37.30
"01/28/2015 08:00","CENTRL",61754,60.17,-0.06,-4.48
"01/28/2015 08:00","DUNWOD",61760,89.96,6.24,-27.97
"01/28/2015 08:00","GENESE",61753,56.44,-2.79,-3.48
"01/28/2015 08:00","H Q",61844,52.13,-1.50,2.11
"01/28/2015 08:00","HUD VL",61758,89.59,5.97,-27.87
"01/28/2015 08:00","LONGIL",61762,107.95,8.31,-43.89
"01/28/2015 08:00","MHK VL",61756,62.74,2.34,-4.65
"01/28/2015 08:00","MILLWD",61759,90.38,6.35,-28.28
"01/28/2015 08:00","N.Y.C.",61761,90.54,6.80,-27.99
"01/28/2015 08:00","NORTH",61755,53.13,-2.62,0.00
"01/28/2015 08:00","NPX",61845,91.77,4.85,-31.17
"01/28/2015 08:00","O H",61846,53.00,-5.24,-2.49
"01/28/2015 08:00","PJM",61847,71.20,1.45,-14.01
"01/28/2015 08:00","WEST",61752,56.55,-3.73,-4.54
"01/28/2015 09:00","CAPITL",61757,104.81,2.80,-64.17
"01/28/2015 09:00","CENTRL",61754,45.69,0.15,-7.70
"01/28/2015 09:00","DUNWOD",61760,90.27,4.31,-48.12
"01/28/2015 09:00","GENESE",61753,42.12,-1.70,-5.99
"01/28/2015 09:00","H Q",61844,36.67,-1.17,0.00
"01/28/2015 09:00","HUD VL",61758,89.88,4.09,-47.95
"01/28/2015 09:00","LONGIL",61762,104.87,5.60,-61.43
"01/28/2015 09:00","MHK VL",61756,47.77,1.93,-8.01
"01/28/2015 09:00","MILLWD",61759,90.89,4.39,-48.66
"01/28/2015 09:00","N.Y.C.",61761,90.74,4.73,-48.17
"01/28/2015 09:00","NORTH",61755,35.95,-1.89,0.00
"01/28/2015 09:00","NPX",61845,98.40,3.29,-57.27
"01/28/2015 09:00","O H",61846,42.40,-3.37,-7.93
"01/28/2015 09:00","PJM",61847,68.38,1.10,-29.44
"01/28/2015 09:00","WEST",61752,43.33,-2.31,-7.80
"01/28/2015 10:00","CAPITL",61757,106.49,2.52,-68.51
"01/28/2015 10:00","CENTRL",61754,43.61,-0.07,-8.22
"01/28/2015 10:00","DUNWOD",61760,90.88,4.04,-51.37
"01/28/2015 10:00","GENESE",61753,39.97,-1.88,-6.39
"01/28/2015 10:00","H Q",61844,34.47,-0.99,0.00
"01/28/2015 10:00","HUD VL",61758,90.45,3.80,-51.19
"01/28/2015 10:00","LONGIL",61762,110.00,5.18,-69.36
"01/28/2015 10:00","MHK VL",61756,45.78,1.77,-8.55
"01/28/2015 10:00","MILLWD",61759,91.52,4.11,-51.95
"01/28/2015 10:00","N.Y.C.",61761,91.32,4.43,-51.42
"01/28/2015 10:00","NORTH",61755,33.87,-1.60,0.00
"01/28/2015 10:00","NPX",61845,99.62,3.01,-61.14
"01/28/2015 10:00","O H",61846,40.31,-3.62,-8.46
"01/28/2015 10:00","PJM",61847,68.55,0.85,-32.24
"01/28/2015 10:00","WEST",61752,41.17,-2.62,-8.33
"01/28/2015 11:00","CAPITL",61757,104.30,2.22,-71.32
"01/28/2015 11:00","CENTRL",61754,39.29,-0.03,-8.56
"01/28/2015 11:00","DUNWOD",61760,87.69,3.44,-53.48
"01/28/2015 11:00","GENESE",61753,36.00,-1.41,-6.65
"01/28/2015 11:00","H Q",61844,29.87,-0.89,0.00
"01/28/2015 11:00","HUD VL",61758,87.32,3.26,-53.30
"01/28/2015 11:00","LONGIL",61762,106.71,4.43,-71.52
"01/28/2015 11:00","MHK VL",61756,41.01,1.35,-8.90
"01/28/2015 11:00","MILLWD",61759,88.32,3.48,-54.08
"01/28/2015 11:00","N.Y.C.",61761,88.08,3.78,-53.53
"01/28/2015 11:00","NORTH",61755,29.41,-1.35,0.00
"01/28/2015 11:00","NPX",61845,97.06,2.65,-63.65
"01/28/2015 11:00","O H",61846,36.87,-2.71,-8.81
"01/28/2015 11:00","PJM",61847,65.51,0.83,-33.91
"01/28/2015 11:00","WEST",61752,37.56,-1.88,-8.67
"01/28/2015 12:00","CAPITL",61757,101.07,2.14,-68.34
