"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/30/2015 00:00","CAPITL",61757,29.04,1.97,0.00
"03/30/2015 00:00","CENTRL",61754,27.44,0.38,0.00
"03/30/2015 00:00","DUNWOD",61760,29.90,2.84,0.00
"03/30/2015 00:00","GENESE",61753,26.55,-0.51,0.00
"03/30/2015 00:00","H Q",61844,26.17,-0.89,0.00
"03/30/2015 00:00","HUD VL",61758,29.74,2.68,0.00
"03/30/2015 00:00","LONGIL",61762,37.11,4.03,-6.02
"03/30/2015 00:00","MHK VL",61756,27.87,0.81,0.00
"03/30/2015 00:00","MILLWD",61759,29.88,2.81,0.00
"03/30/2015 00:00","N.Y.C.",61761,30.15,3.08,0.00
"03/30/2015 00:00","NORTH",61755,25.44,-1.62,0.00
"03/30/2015 00:00","NPX",61845,41.40,2.41,-11.93
"03/30/2015 00:00","O H",61846,26.25,-0.81,0.00
"03/30/2015 00:00","PJM",61847,28.36,1.30,0.00
"03/30/2015 00:00","WEST",61752,26.82,-0.24,0.00
"03/30/2015 01:00","CAPITL",61757,27.62,1.90,0.00
"03/30/2015 01:00","CENTRL",61754,26.07,0.36,0.00
"03/30/2015 01:00","DUNWOD",61760,28.36,2.65,0.00
"03/30/2015 01:00","GENESE",61753,25.22,-0.49,0.00
"03/30/2015 01:00","H Q",61844,24.84,-0.87,0.00
"03/30/2015 01:00","HUD VL",61758,28.26,2.55,0.00
"03/30/2015 01:00","LONGIL",61762,35.31,3.78,-5.82
"03/30/2015 01:00","MHK VL",61756,26.48,0.77,0.00
"03/30/2015 01:00","MILLWD",61759,28.36,2.65,0.00
"03/30/2015 01:00","N.Y.C.",61761,28.57,2.85,0.00
"03/30/2015 01:00","NORTH",61755,24.04,-1.67,0.00
"03/30/2015 01:00","NPX",61845,39.55,2.29,-11.55
"03/30/2015 01:00","O H",61846,24.97,-0.75,0.00
"03/30/2015 01:00","PJM",61847,26.95,1.23,0.00
"03/30/2015 01:00","WEST",61752,25.48,-0.23,0.00
"03/30/2015 02:00","CAPITL",61757,25.91,1.74,0.00
"03/30/2015 02:00","CENTRL",61754,24.48,0.31,0.00
"03/30/2015 02:00","DUNWOD",61760,26.61,2.44,0.00
"03/30/2015 02:00","GENESE",61753,23.71,-0.46,0.00
"03/30/2015 02:00","H Q",61844,23.37,-0.80,0.00
"03/30/2015 02:00","HUD VL",61758,26.47,2.30,0.00
"03/30/2015 02:00","LONGIL",61762,34.45,3.50,-6.78
"03/30/2015 02:00","MHK VL",61756,24.89,0.72,0.00
"03/30/2015 02:00","MILLWD",61759,26.58,2.42,0.00
"03/30/2015 02:00","N.Y.C.",61761,26.83,2.66,0.00
"03/30/2015 02:00","NORTH",61755,22.69,-1.48,0.00
"03/30/2015 02:00","NPX",61845,38.03,2.10,-11.76
"03/30/2015 02:00","O H",61846,23.47,-0.70,0.00
"03/30/2015 02:00","PJM",61847,25.28,1.11,0.00
"03/30/2015 02:00","WEST",61752,23.95,-0.22,0.00
"03/30/2015 03:00","CAPITL",61757,27.06,1.77,0.00
"03/30/2015 03:00","CENTRL",61754,25.62,0.33,0.00
"03/30/2015 03:00","DUNWOD",61760,27.77,2.48,0.00
