"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/09/2016 00:00","CAPITL",61757,14.83,0.39,-8.79
"03/09/2016 00:00","CENTRL",61754,6.70,0.05,-1.01
"03/09/2016 00:00","DUNWOD",61760,12.93,0.67,-6.61
"03/09/2016 00:00","GENESE",61753,6.31,-0.15,-0.81
"03/09/2016 00:00","H Q",61844,5.45,-0.19,0.00
"03/09/2016 00:00","HUD VL",61758,12.74,0.62,-6.48
"03/09/2016 00:00","LONGIL",61762,13.17,0.89,-6.64
"03/09/2016 00:00","MHK VL",61756,6.92,0.13,-1.15
"03/09/2016 00:00","MILLWD",61759,12.95,0.66,-6.64
"03/09/2016 00:00","N.Y.C.",61761,13.00,0.74,-6.62
"03/09/2016 00:00","NORTH",61755,5.36,-0.29,0.00
"03/09/2016 00:00","NPX",61845,13.95,0.47,-7.83
"03/09/2016 00:00","O H",61846,6.61,-0.13,-1.10
"03/09/2016 00:00","PJM",61847,10.40,0.39,-4.37
"03/09/2016 00:00","WEST",61752,6.62,-0.07,-1.05
"03/09/2016 01:00","CAPITL",61757,10.91,0.37,-5.20
"03/09/2016 01:00","CENTRL",61754,5.96,0.03,-0.60
"03/09/2016 01:00","DUNWOD",61760,9.86,0.62,-3.91
"03/09/2016 01:00","GENESE",61753,5.64,-0.17,-0.48
"03/09/2016 01:00","H Q",61844,5.17,-0.17,0.00
"03/09/2016 01:00","HUD VL",61758,9.75,0.58,-3.83
"03/09/2016 01:00","LONGIL",61762,10.06,0.80,-3.92
"03/09/2016 01:00","MHK VL",61756,6.12,0.11,-0.68
"03/09/2016 01:00","MILLWD",61759,9.87,0.61,-3.93
"03/09/2016 01:00","N.Y.C.",61761,9.93,0.68,-3.91
"03/09/2016 01:00","NORTH",61755,5.06,-0.27,0.00
"03/09/2016 01:00","NPX",61845,10.41,0.44,-4.63
"03/09/2016 01:00","O H",61846,5.81,-0.17,-0.65
"03/09/2016 01:00","PJM",61847,8.27,0.35,-2.59
"03/09/2016 01:00","WEST",61752,5.83,-0.12,-0.62
"03/09/2016 02:00","CAPITL",61757,10.31,0.32,-5.34
"03/09/2016 02:00","CENTRL",61754,5.27,0.00,-0.61
"03/09/2016 02:00","DUNWOD",61760,9.19,0.52,-4.01
"03/09/2016 02:00","GENESE",61753,4.97,-0.18,-0.49
"03/09/2016 02:00","H Q",61844,4.52,-0.14,0.00
"03/09/2016 02:00","HUD VL",61758,9.07,0.48,-3.93
"03/09/2016 02:00","LONGIL",61762,9.35,0.67,-4.02
"03/09/2016 02:00","MHK VL",61756,5.44,0.09,-0.70
"03/09/2016 02:00","MILLWD",61759,9.20,0.51,-4.03
"03/09/2016 02:00","N.Y.C.",61761,9.24,0.56,-4.02
"03/09/2016 02:00","NORTH",61755,4.44,-0.22,0.00
"03/09/2016 02:00","NPX",61845,9.79,0.37,-4.75
"03/09/2016 02:00","O H",61846,5.13,-0.20,-0.67
"03/09/2016 02:00","PJM",61847,7.58,0.27,-2.65
"03/09/2016 02:00","WEST",61752,5.14,-0.16,-0.64
"03/09/2016 03:00","CAPITL",61757,10.19,0.33,-4.96
"03/09/2016 03:00","CENTRL",61754,5.47,0.00,-0.57
"03/09/2016 03:00","DUNWOD",61760,9.17,0.54,-3.73
"03/09/2016 03:00","GENESE",61753,5.16,-0.20,-0.46
"03/09/2016 03:00","H Q",61844,4.76,-0.14,0.00
"03/09/2016 03:00","HUD VL",61758,9.06,0.50,-3.65
"03/09/2016 03:00","LONGIL",61762,9.34,0.71,-3.74
"03/09/2016 03:00","MHK VL",61756,5.64,0.10,-0.65
"03/09/2016 03:00","MILLWD",61759,9.18,0.53,-3.75
"03/09/2016 03:00","N.Y.C.",61761,9.22,0.59,-3.73
"03/09/2016 03:00","NORTH",61755,4.67,-0.23,0.00
"03/09/2016 03:00","NPX",61845,9.71,0.39,-4.42
"03/09/2016 03:00","O H",61846,5.30,-0.22,-0.62
"03/09/2016 03:00","PJM",61847,7.65,0.28,-2.47
"03/09/2016 03:00","WEST",61752,5.31,-0.18,-0.59
"03/09/2016 04:00","CAPITL",61757,10.68,0.36,-5.03
"03/09/2016 04:00","CENTRL",61754,5.87,0.02,-0.58
"03/09/2016 04:00","DUNWOD",61760,9.67,0.60,-3.78
"03/09/2016 04:00","GENESE",61753,5.56,-0.18,-0.46
"03/09/2016 04:00","H Q",61844,5.12,-0.16,0.00
"03/09/2016 04:00","HUD VL",61758,9.55,0.56,-3.71
"03/09/2016 04:00","LONGIL",61762,10.44,0.79,-4.37
"03/09/2016 04:00","MHK VL",61756,6.04,0.11,-0.66
"03/09/2016 04:00","MILLWD",61759,9.68,0.60,-3.80
"03/09/2016 04:00","N.Y.C.",61761,9.72,0.65,-3.79
"03/09/2016 04:00","NORTH",61755,5.00,-0.28,0.00
"03/09/2016 04:00","NPX",61845,10.20,0.44,-4.48
"03/09/2016 04:00","O H",61846,5.71,-0.20,-0.63
"03/09/2016 04:00","PJM",61847,8.11,0.33,-2.50
"03/09/2016 04:00","WEST",61752,5.72,-0.16,-0.60
"03/09/2016 05:00","CAPITL",61757,16.23,0.57,-7.88
"03/09/2016 05:00","CENTRL",61754,8.81,0.12,-0.90
"03/09/2016 05:00","DUNWOD",61760,14.63,0.92,-5.92
"03/09/2016 05:00","GENESE",61753,8.40,-0.12,-0.73
"03/09/2016 05:00","H Q",61844,7.49,-0.30,0.00
"03/09/2016 05:00","HUD VL",61758,14.44,0.86,-5.80
"03/09/2016 05:00","LONGIL",61762,14.98,1.25,-5.94
"03/09/2016 05:00","MHK VL",61756,9.01,0.20,-1.03
"03/09/2016 05:00","MILLWD",61759,14.65,0.91,-5.95
"03/09/2016 05:00","N.Y.C.",61761,14.71,1.00,-5.93
"03/09/2016 05:00","NORTH",61755,7.30,-0.48,0.00
"03/09/2016 05:00","NPX",61845,15.47,0.67,-7.02
"03/09/2016 05:00","O H",61846,8.66,-0.11,-0.98
"03/09/2016 05:00","PJM",61847,12.27,0.57,-3.92
"03/09/2016 05:00","WEST",61752,8.72,-0.01,-0.94
"03/09/2016 06:00","CAPITL",61757,20.81,0.85,-6.61
"03/09/2016 06:00","CENTRL",61754,14.42,0.37,-0.70
"03/09/2016 06:00","DUNWOD",61760,19.48,1.65,-4.48
"03/09/2016 06:00","GENESE",61753,13.93,0.01,-0.57
"03/09/2016 06:00","H Q",61844,10.17,-0.53,2.64
"03/09/2016 06:00","HUD VL",61758,19.35,1.57,-4.43
"03/09/2016 06:00","LONGIL",61762,19.78,1.95,-4.48
"03/09/2016 06:00","MHK VL",61756,14.53,0.51,-0.68
"03/09/2016 06:00","MILLWD",61759,19.49,1.64,-4.50
"03/09/2016 06:00","N.Y.C.",61761,19.59,1.76,-4.48
"03/09/2016 06:00","NORTH",61755,12.51,-0.84,0.00
"03/09/2016 06:00","NPX",61845,20.14,1.21,-5.58
"03/09/2016 06:00","O H",61846,14.20,0.09,-0.76
"03/09/2016 06:00","PJM",61847,17.45,1.13,-2.97
"03/09/2016 06:00","WEST",61752,14.46,0.39,-0.73
"03/09/2016 07:00","CAPITL",61757,23.86,0.83,-10.88
"03/09/2016 07:00","CENTRL",61754,13.61,0.26,-1.21
"03/09/2016 07:00","DUNWOD",61760,21.37,1.54,-7.67
"03/09/2016 07:00","GENESE",61753,13.05,-0.01,-0.91
"03/09/2016 07:00","H Q",61844,11.75,-0.40,0.00
"03/09/2016 07:00","HUD VL",61758,21.30,1.47,-7.68
"03/09/2016 07:00","LONGIL",61762,21.66,1.83,-7.68
"03/09/2016 07:00","MHK VL",61756,13.61,0.40,-1.06
"03/09/2016 07:00","MILLWD",61759,21.40,1.54,-7.70
"03/09/2016 07:00","N.Y.C.",61761,21.47,1.64,-7.68
"03/09/2016 07:00","NORTH",61755,11.57,-0.58,0.00
"03/09/2016 07:00","NPX",61845,22.60,1.14,-9.31
"03/09/2016 07:00","O H",61846,12.64,-0.32,-0.80
"03/09/2016 07:00","PJM",61847,18.25,0.91,-5.19
"03/09/2016 07:00","WEST",61752,14.52,-0.07,-2.44
"03/09/2016 08:00","CAPITL",61757,23.33,0.65,-12.88
"03/09/2016 08:00","CENTRL",61754,11.33,0.15,-1.38
"03/09/2016 08:00","DUNWOD",61760,20.16,1.26,-9.09
"03/09/2016 08:00","GENESE",61753,10.68,-0.15,-1.02
