"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"07/05/2015 00:00","CAPITL",61757,5.49,0.33,0.00
"07/05/2015 00:00","CENTRL",61754,5.18,0.01,0.00
"07/05/2015 00:00","DUNWOD",61760,5.74,0.58,0.00
"07/05/2015 00:00","GENESE",61753,4.97,-0.19,0.00
"07/05/2015 00:00","H Q",61844,5.02,-0.15,0.00
"07/05/2015 00:00","HUD VL",61758,5.70,0.54,0.00
"07/05/2015 00:00","LONGIL",61762,13.24,0.73,-7.34
"07/05/2015 00:00","MHK VL",61756,5.31,0.14,0.00
"07/05/2015 00:00","MILLWD",61759,5.73,0.57,0.00
"07/05/2015 00:00","N.Y.C.",61761,5.80,0.64,0.00
"07/05/2015 00:00","NORTH",61755,4.96,-0.20,0.00
"07/05/2015 00:00","NPX",61845,5.60,0.44,0.00
"07/05/2015 00:00","O H",61846,4.98,-0.19,0.00
"07/05/2015 00:00","PJM",61847,5.45,0.28,0.00
"07/05/2015 00:00","WEST",61752,5.05,-0.12,0.00
"07/05/2015 01:00","CAPITL",61757,5.69,0.26,-1.50
"07/05/2015 01:00","CENTRL",61754,4.12,0.02,-0.17
"07/05/2015 01:00","DUNWOD",61760,5.49,0.42,-1.14
"07/05/2015 01:00","GENESE",61753,3.94,-0.12,-0.14
"07/05/2015 01:00","H Q",61844,3.81,-0.11,0.00
"07/05/2015 01:00","HUD VL",61758,5.42,0.39,-1.10
"07/05/2015 01:00","LONGIL",61762,10.53,0.53,-6.08
"07/05/2015 01:00","MHK VL",61756,4.20,0.10,-0.18
"07/05/2015 01:00","MILLWD",61759,5.48,0.41,-1.14
"07/05/2015 01:00","N.Y.C.",61761,5.53,0.46,-1.14
"07/05/2015 01:00","NORTH",61755,3.76,-0.16,0.00
"07/05/2015 01:00","NPX",61845,5.60,0.33,-1.35
"07/05/2015 01:00","O H",61846,4.00,-0.11,-0.18
"07/05/2015 01:00","PJM",61847,4.88,0.22,-0.74
"07/05/2015 01:00","WEST",61752,4.05,-0.06,-0.18
"07/05/2015 02:00","CAPITL",61757,4.13,0.21,-0.80
"07/05/2015 02:00","CENTRL",61754,3.20,0.00,-0.09
"07/05/2015 02:00","DUNWOD",61760,4.04,0.32,-0.61
"07/05/2015 02:00","GENESE",61753,3.06,-0.13,-0.07
"07/05/2015 02:00","H Q",61844,3.03,-0.08,0.00
"07/05/2015 02:00","HUD VL",61758,4.00,0.30,-0.59
"07/05/2015 02:00","LONGIL",61762,9.12,0.40,-5.60
"07/05/2015 02:00","MHK VL",61756,3.29,0.07,-0.10
"07/05/2015 02:00","MILLWD",61759,4.04,0.31,-0.61
"07/05/2015 02:00","N.Y.C.",61761,4.08,0.35,-0.61
"07/05/2015 02:00","NORTH",61755,3.00,-0.12,0.00
"07/05/2015 02:00","NPX",61845,4.09,0.26,-0.72
"07/05/2015 02:00","O H",61846,3.09,-0.12,-0.10
"07/05/2015 02:00","PJM",61847,3.66,0.15,-0.39
"07/05/2015 02:00","WEST",61752,3.12,-0.09,-0.10
"07/05/2015 03:00","CAPITL",61757,2.90,0.18,0.00
"07/05/2015 03:00","CENTRL",61754,2.73,0.01,0.00
"07/05/2015 03:00","DUNWOD",61760,2.99,0.27,0.00
"07/05/2015 03:00","GENESE",61753,2.63,-0.09,0.00
"07/05/2015 03:00","H Q",61844,2.64,-0.07,0.00
"07/05/2015 03:00","HUD VL",61758,2.97,0.26,0.00
"07/05/2015 03:00","LONGIL",61762,7.95,0.34,-4.89
"07/05/2015 03:00","MHK VL",61756,2.78,0.07,0.00
"07/05/2015 03:00","MILLWD",61759,2.98,0.27,0.00
"07/05/2015 03:00","N.Y.C.",61761,3.02,0.30,0.00
"07/05/2015 03:00","NORTH",61755,2.61,-0.10,0.00
"07/05/2015 03:00","NPX",61845,2.94,0.22,0.00
"07/05/2015 03:00","O H",61846,2.65,-0.06,0.00
"07/05/2015 03:00","PJM",61847,2.86,0.14,0.00
"07/05/2015 03:00","WEST",61752,2.69,-0.02,0.00
"07/05/2015 04:00","CAPITL",61757,2.24,0.15,0.00
"07/05/2015 04:00","CENTRL",61754,2.10,0.01,0.00
"07/05/2015 04:00","DUNWOD",61760,2.30,0.21,0.00
"07/05/2015 04:00","GENESE",61753,2.03,-0.06,0.00
"07/05/2015 04:00","H Q",61844,2.04,-0.06,0.00
"07/05/2015 04:00","HUD VL",61758,2.28,0.19,0.00
"07/05/2015 04:00","LONGIL",61762,6.67,0.26,-4.32
"07/05/2015 04:00","MHK VL",61756,2.14,0.04,0.00
"07/05/2015 04:00","MILLWD",61759,2.29,0.20,0.00
"07/05/2015 04:00","N.Y.C.",61761,2.32,0.22,0.00
"07/05/2015 04:00","NORTH",61755,2.01,-0.08,0.00
"07/05/2015 04:00","NPX",61845,2.26,0.17,0.00
"07/05/2015 04:00","O H",61846,2.06,-0.03,0.00
"07/05/2015 04:00","PJM",61847,2.20,0.11,0.00
"07/05/2015 04:00","WEST",61752,2.09,0.00,0.00
"07/05/2015 05:00","CAPITL",61757,2.84,0.18,0.00
"07/05/2015 05:00","CENTRL",61754,2.67,0.01,0.00
"07/05/2015 05:00","DUNWOD",61760,2.92,0.26,0.00
"07/05/2015 05:00","GENESE",61753,2.58,-0.09,0.00
"07/05/2015 05:00","H Q",61844,2.59,-0.07,0.00
"07/05/2015 05:00","HUD VL",61758,2.90,0.24,0.00
"07/05/2015 05:00","LONGIL",61762,6.61,0.32,-3.63
"07/05/2015 05:00","MHK VL",61756,2.72,0.06,0.00
"07/05/2015 05:00","MILLWD",61759,2.91,0.25,0.00
"07/05/2015 05:00","N.Y.C.",61761,2.94,0.28,0.00
"07/05/2015 05:00","NORTH",61755,2.56,-0.10,0.00
"07/05/2015 05:00","NPX",61845,2.87,0.21,0.00
"07/05/2015 05:00","O H",61846,2.61,-0.05,0.00
"07/05/2015 05:00","PJM",61847,2.80,0.14,0.00
"07/05/2015 05:00","WEST",61752,2.65,-0.02,0.00
"07/05/2015 06:00","CAPITL",61757,2.21,0.14,0.00
"07/05/2015 06:00","CENTRL",61754,2.08,0.00,0.00
"07/05/2015 06:00","DUNWOD",61760,2.27,0.19,0.00
"07/05/2015 06:00","GENESE",61753,2.01,-0.06,0.00
"07/05/2015 06:00","H Q",61844,2.03,-0.05,0.00
"07/05/2015 06:00","HUD VL",61758,2.25,0.18,0.00
"07/05/2015 06:00","LONGIL",61762,6.01,0.24,-3.70
"07/05/2015 06:00","MHK VL",61756,2.12,0.04,0.00
"07/05/2015 06:00","MILLWD",61759,2.26,0.19,0.00
"07/05/2015 06:00","N.Y.C.",61761,2.28,0.21,0.00
"07/05/2015 06:00","NORTH",61755,2.00,-0.07,0.00
"07/05/2015 06:00","NPX",61845,2.23,0.16,0.00
"07/05/2015 06:00","O H",61846,2.03,-0.04,0.00
"07/05/2015 06:00","PJM",61847,2.17,0.10,0.00
"07/05/2015 06:00","WEST",61752,2.06,-0.01,0.00
"07/05/2015 07:00","CAPITL",61757,4.83,0.25,0.00
"07/05/2015 07:00","CENTRL",61754,4.69,0.11,0.00
"07/05/2015 07:00","DUNWOD",61760,5.03,0.45,0.00
"07/05/2015 07:00","GENESE",61753,4.63,0.05,0.00
"07/05/2015 07:00","H Q",61844,4.43,-0.15,0.00
"07/05/2015 07:00","HUD VL",61758,5.00,0.42,0.00
"07/05/2015 07:00","LONGIL",61762,9.27,0.59,-4.10
"07/05/2015 07:00","MHK VL",61756,4.71,0.12,0.00
"07/05/2015 07:00","MILLWD",61759,5.02,0.44,0.00
"07/05/2015 07:00","N.Y.C.",61761,5.07,0.49,0.00
"07/05/2015 07:00","NORTH",61755,4.36,-0.22,0.00
"07/05/2015 07:00","NPX",61845,4.92,0.34,0.00
"07/05/2015 07:00","O H",61846,4.74,0.16,0.00
"07/05/2015 07:00","PJM",61847,4.90,0.32,0.00
"07/05/2015 07:00","WEST",61752,4.85,0.27,0.00
"07/05/2015 08:00","CAPITL",61757,5.33,0.27,0.00
"07/05/2015 08:00","CENTRL",61754,5.15,0.09,0.00
"07/05/2015 08:00","DUNWOD",61760,5.60,0.54,0.00
"07/05/2015 08:00","GENESE",61753,5.03,-0.03,0.00
"07/05/2015 08:00","H Q",61844,4.89,-0.17,0.00
"07/05/2015 08:00","HUD VL",61758,5.55,0.50,0.00
"07/05/2015 08:00","LONGIL",61762,11.22,0.71,-5.45
"07/05/2015 08:00","MHK VL",61756,5.18,0.13,0.00
"07/05/2015 08:00","MILLWD",61759,5.59,0.53,0.00
"07/05/2015 08:00","N.Y.C.",61761,5.64,0.58,0.00
"07/05/2015 08:00","NORTH",61755,4.80,-0.25,0.00
"07/05/2015 08:00","NPX",61845,5.46,0.40,0.00
"07/05/2015 08:00","O H",61846,5.07,0.01,0.00
"07/05/2015 08:00","PJM",61847,5.39,0.34,0.00
"07/05/2015 08:00","WEST",61752,5.17,0.12,0.00
"07/05/2015 09:00","CAPITL",61757,8.61,0.49,0.00
