"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"06/28/2015 00:00","CAPITL",61757,12.01,0.65,0.00
"06/28/2015 00:00","CENTRL",61754,11.44,0.08,0.00
"06/28/2015 00:00","DUNWOD",61760,12.66,1.29,0.00
"06/28/2015 00:00","GENESE",61753,11.12,-0.24,0.00
"06/28/2015 00:00","H Q",61844,11.01,-0.35,0.00
"06/28/2015 00:00","HUD VL",61758,12.59,1.23,0.00
"06/28/2015 00:00","LONGIL",61762,18.47,1.58,-5.53
"06/28/2015 00:00","MHK VL",61756,11.56,0.19,0.00
"06/28/2015 00:00","MILLWD",61759,12.65,1.28,0.00
"06/28/2015 00:00","N.Y.C.",61761,12.79,1.42,0.00
"06/28/2015 00:00","NORTH",61755,10.73,-0.64,0.00
"06/28/2015 00:00","NPX",61845,12.30,0.94,0.00
"06/28/2015 00:00","O H",61846,11.04,-0.32,0.00
"06/28/2015 00:00","PJM",61847,12.00,0.64,0.00
"06/28/2015 00:00","WEST",61752,11.23,-0.14,0.00
"06/28/2015 01:00","CAPITL",61757,10.66,0.53,0.00
"06/28/2015 01:00","CENTRL",61754,10.17,0.04,0.00
"06/28/2015 01:00","DUNWOD",61760,11.24,1.10,0.00
"06/28/2015 01:00","GENESE",61753,9.87,-0.26,0.00
"06/28/2015 01:00","H Q",61844,9.84,-0.29,0.00
"06/28/2015 01:00","HUD VL",61758,11.19,1.05,0.00
"06/28/2015 01:00","LONGIL",61762,16.75,1.38,-5.24
"06/28/2015 01:00","MHK VL",61756,10.28,0.14,0.00
"06/28/2015 01:00","MILLWD",61759,11.23,1.09,0.00
"06/28/2015 01:00","N.Y.C.",61761,11.33,1.20,0.00
"06/28/2015 01:00","NORTH",61755,9.58,-0.56,0.00
"06/28/2015 01:00","NPX",61845,10.93,0.80,0.00
"06/28/2015 01:00","O H",61846,9.82,-0.31,0.00
"06/28/2015 01:00","PJM",61847,10.66,0.53,0.00
"06/28/2015 01:00","WEST",61752,9.97,-0.16,0.00
"06/28/2015 02:00","CAPITL",61757,8.77,0.44,0.00
"06/28/2015 02:00","CENTRL",61754,8.40,0.07,0.00
"06/28/2015 02:00","DUNWOD",61760,9.21,0.88,0.00
"06/28/2015 02:00","GENESE",61753,8.17,-0.16,0.00
"06/28/2015 02:00","H Q",61844,8.08,-0.25,0.00
"06/28/2015 02:00","HUD VL",61758,9.17,0.84,0.00
"06/28/2015 02:00","LONGIL",61762,14.63,1.10,-5.20
"06/28/2015 02:00","MHK VL",61756,8.45,0.12,0.00
"06/28/2015 02:00","MILLWD",61759,9.21,0.87,0.00
"06/28/2015 02:00","N.Y.C.",61761,9.28,0.95,0.00
"06/28/2015 02:00","NORTH",61755,7.85,-0.48,0.00
"06/28/2015 02:00","NPX",61845,8.99,0.66,0.00
"06/28/2015 02:00","O H",61846,8.19,-0.14,0.00
"06/28/2015 02:00","PJM",61847,8.80,0.47,0.00
"06/28/2015 02:00","WEST",61752,8.32,-0.02,0.00
"06/28/2015 03:00","CAPITL",61757,7.94,0.40,0.00
"06/28/2015 03:00","CENTRL",61754,7.60,0.06,0.00
"06/28/2015 03:00","DUNWOD",61760,8.35,0.81,0.00
"06/28/2015 03:00","GENESE",61753,7.41,-0.13,0.00
"06/28/2015 03:00","H Q",61844,7.30,-0.23,0.00
"06/28/2015 03:00","HUD VL",61758,8.31,0.78,0.00
"06/28/2015 03:00","LONGIL",61762,12.28,1.02,-3.73
"06/28/2015 03:00","MHK VL",61756,7.62,0.08,0.00
"06/28/2015 03:00","MILLWD",61759,8.34,0.80,0.00
"06/28/2015 03:00","N.Y.C.",61761,8.40,0.86,0.00
"06/28/2015 03:00","NORTH",61755,7.09,-0.45,0.00
"06/28/2015 03:00","NPX",61845,8.15,0.61,0.00
"06/28/2015 03:00","O H",61846,7.44,-0.10,0.00
"06/28/2015 03:00","PJM",61847,7.98,0.44,0.00
"06/28/2015 03:00","WEST",61752,7.56,0.02,0.00
"06/28/2015 04:00","CAPITL",61757,7.41,0.38,0.00
"06/28/2015 04:00","CENTRL",61754,7.08,0.06,0.00
"06/28/2015 04:00","DUNWOD",61760,7.79,0.77,0.00
"06/28/2015 04:00","GENESE",61753,6.90,-0.13,0.00
"06/28/2015 04:00","H Q",61844,6.81,-0.22,0.00
"06/28/2015 04:00","HUD VL",61758,7.75,0.72,0.00
"06/28/2015 04:00","LONGIL",61762,12.35,0.95,-4.38
"06/28/2015 04:00","MHK VL",61756,7.11,0.08,0.00
"06/28/2015 04:00","MILLWD",61759,7.78,0.75,0.00
"06/28/2015 04:00","N.Y.C.",61761,7.84,0.81,0.00
"06/28/2015 04:00","NORTH",61755,6.59,-0.44,0.00
"06/28/2015 04:00","NPX",61845,7.60,0.58,0.00
"06/28/2015 04:00","O H",61846,6.93,-0.10,0.00
"06/28/2015 04:00","PJM",61847,7.44,0.41,0.00
"06/28/2015 04:00","WEST",61752,7.04,0.01,0.00
"06/28/2015 05:00","CAPITL",61757,5.33,0.26,0.00
"06/28/2015 05:00","CENTRL",61754,5.10,0.04,0.00
"06/28/2015 05:00","DUNWOD",61760,5.60,0.53,0.00
"06/28/2015 05:00","GENESE",61753,4.96,-0.11,0.00
"06/28/2015 05:00","H Q",61844,4.92,-0.14,0.00
"06/28/2015 05:00","HUD VL",61758,5.57,0.50,0.00
"06/28/2015 05:00","LONGIL",61762,11.77,0.66,-6.05
"06/28/2015 05:00","MHK VL",61756,5.14,0.07,0.00
"06/28/2015 05:00","MILLWD",61759,5.59,0.52,0.00
"06/28/2015 05:00","N.Y.C.",61761,5.62,0.56,0.00
"06/28/2015 05:00","NORTH",61755,4.82,-0.24,0.00
"06/28/2015 05:00","NPX",61845,5.47,0.41,0.00
"06/28/2015 05:00","O H",61846,5.01,-0.06,0.00
"06/28/2015 05:00","PJM",61847,5.35,0.28,0.00
"06/28/2015 05:00","WEST",61752,5.09,0.02,0.00
"06/28/2015 06:00","CAPITL",61757,4.91,0.26,0.00
"06/28/2015 06:00","CENTRL",61754,4.72,0.06,0.00
"06/28/2015 06:00","DUNWOD",61760,5.14,0.48,0.00
"06/28/2015 06:00","GENESE",61753,4.59,-0.06,0.00
"06/28/2015 06:00","H Q",61844,4.53,-0.13,0.00
"06/28/2015 06:00","HUD VL",61758,5.11,0.45,0.00
"06/28/2015 06:00","LONGIL",61762,13.24,0.60,-7.97
"06/28/2015 06:00","MHK VL",61756,4.77,0.11,0.00
"06/28/2015 06:00","MILLWD",61759,5.13,0.47,0.00
"06/28/2015 06:00","N.Y.C.",61761,5.16,0.50,0.00
"06/28/2015 06:00","NORTH",61755,4.43,-0.23,0.00
"06/28/2015 06:00","NPX",61845,5.02,0.37,0.00
