"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"05/06/2015 00:00","CAPITL",61757,16.68,0.81,0.00
"05/06/2015 00:00","CENTRL",61754,15.89,0.02,0.00
"05/06/2015 00:00","DUNWOD",61760,17.30,1.43,0.00
"05/06/2015 00:00","GENESE",61753,15.32,-0.56,0.00
"05/06/2015 00:00","H Q",61844,15.64,-0.24,0.00
"05/06/2015 00:00","HUD VL",61758,17.19,1.32,0.00
"05/06/2015 00:00","LONGIL",61762,32.57,1.76,-14.94
"05/06/2015 00:00","MHK VL",61756,16.05,0.17,0.00
"05/06/2015 00:00","MILLWD",61759,17.29,1.41,0.00
"05/06/2015 00:00","N.Y.C.",61761,17.50,1.62,0.00
"05/06/2015 00:00","NORTH",61755,15.16,-0.71,0.00
"05/06/2015 00:00","NPX",61845,17.03,1.16,0.00
"05/06/2015 00:00","O H",61846,15.35,-0.52,0.00
"05/06/2015 00:00","PJM",61847,16.52,0.65,0.00
"05/06/2015 00:00","WEST",61752,15.59,-0.29,0.00
"05/06/2015 01:00","CAPITL",61757,14.68,0.69,0.00
"05/06/2015 01:00","CENTRL",61754,13.99,0.00,0.00
"05/06/2015 01:00","DUNWOD",61760,15.21,1.22,0.00
"05/06/2015 01:00","GENESE",61753,13.49,-0.50,0.00
"05/06/2015 01:00","H Q",61844,13.78,-0.21,0.00
"05/06/2015 01:00","HUD VL",61758,15.14,1.15,0.00
"05/06/2015 01:00","LONGIL",61762,25.02,1.50,-9.53
"05/06/2015 01:00","MHK VL",61756,14.16,0.17,0.00
"05/06/2015 01:00","MILLWD",61759,15.18,1.19,0.00
"05/06/2015 01:00","N.Y.C.",61761,15.37,1.37,0.00
"05/06/2015 01:00","NORTH",61755,13.38,-0.62,0.00
"05/06/2015 01:00","NPX",61845,15.00,1.01,0.00
"05/06/2015 01:00","O H",61846,13.50,-0.49,0.00
"05/06/2015 01:00","PJM",61847,14.52,0.53,0.00
"05/06/2015 01:00","WEST",61752,13.71,-0.28,0.00
"05/06/2015 02:00","CAPITL",61757,12.77,0.57,0.00
"05/06/2015 02:00","CENTRL",61754,12.24,0.04,0.00
"05/06/2015 02:00","DUNWOD",61760,13.19,0.99,0.00
"05/06/2015 02:00","GENESE",61753,11.83,-0.37,0.00
"05/06/2015 02:00","H Q",61844,12.03,-0.17,0.00
"05/06/2015 02:00","HUD VL",61758,13.14,0.94,0.00
"05/06/2015 02:00","LONGIL",61762,22.08,1.26,-8.63
