"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"08/07/2015 00:00","CAPITL",61757,18.41,1.09,0.00
"08/07/2015 00:00","CENTRL",61754,17.49,0.17,0.00
"08/07/2015 00:00","DUNWOD",61760,19.38,2.06,0.00
"08/07/2015 00:00","GENESE",61753,17.04,-0.28,0.00
"08/07/2015 00:00","H Q",61844,16.75,-0.57,0.00
"08/07/2015 00:00","HUD VL",61758,19.30,1.97,0.00
"08/07/2015 00:00","LONGIL",61762,19.92,2.60,0.00
"08/07/2015 00:00","MHK VL",61756,17.86,0.54,0.00
"08/07/2015 00:00","MILLWD",61759,19.35,2.03,0.00
"08/07/2015 00:00","N.Y.C.",61761,19.58,2.25,0.00
"08/07/2015 00:00","NORTH",61755,16.56,-0.76,0.00
"08/07/2015 00:00","NPX",61845,18.76,1.44,0.00
"08/07/2015 00:00","O H",61846,16.87,-0.45,0.00
"08/07/2015 00:00","PJM",61847,18.41,1.09,0.00
"08/07/2015 00:00","WEST",61752,17.15,-0.17,0.00
"08/07/2015 01:00","CAPITL",61757,15.58,0.92,0.00
"08/07/2015 01:00","CENTRL",61754,14.77,0.12,0.00
"08/07/2015 01:00","DUNWOD",61760,16.25,1.60,0.00
"08/07/2015 01:00","GENESE",61753,14.37,-0.28,0.00
"08/07/2015 01:00","H Q",61844,14.21,-0.44,0.00
"08/07/2015 01:00","HUD VL",61758,16.19,1.54,0.00
"08/07/2015 01:00","LONGIL",61762,16.50,1.85,0.00
"08/07/2015 01:00","MHK VL",61756,15.08,0.43,0.00
"08/07/2015 01:00","MILLWD",61759,16.24,1.58,0.00
"08/07/2015 01:00","N.Y.C.",61761,16.40,1.74,0.00
"08/07/2015 01:00","NORTH",61755,14.07,-0.59,0.00
"08/07/2015 01:00","NPX",61845,15.81,1.16,0.00
"08/07/2015 01:00","O H",61846,14.29,-0.37,0.00
"08/07/2015 01:00","PJM",61847,15.50,0.85,0.00
"08/07/2015 01:00","WEST",61752,14.51,-0.15,0.00
"08/07/2015 02:00","CAPITL",61757,13.46,0.75,0.00
"08/07/2015 02:00","CENTRL",61754,12.85,0.14,0.00
"08/07/2015 02:00","DUNWOD",61760,14.03,1.32,0.00
"08/07/2015 02:00","GENESE",61753,12.56,-0.15,0.00
"08/07/2015 02:00","H Q",61844,12.33,-0.38,0.00
"08/07/2015 02:00","HUD VL",61758,13.98,1.27,0.00
"08/07/2015 02:00","LONGIL",61762,14.36,1.65,0.00
"08/07/2015 02:00","MHK VL",61756,13.07,0.36,0.00
"08/07/2015 02:00","MILLWD",61759,14.02,1.31,0.00
"08/07/2015 02:00","N.Y.C.",61761,14.16,1.45,0.00
"08/07/2015 02:00","NORTH",61755,12.20,-0.51,0.00
"08/07/2015 02:00","NPX",61845,13.68,0.97,0.00
"08/07/2015 02:00","O H",61846,12.56,-0.15,0.00
"08/07/2015 02:00","PJM",61847,13.46,0.75,0.00
"08/07/2015 02:00","WEST",61752,12.75,0.04,0.00
"08/07/2015 03:00","CAPITL",61757,12.33,0.59,0.00
"08/07/2015 03:00","CENTRL",61754,11.87,0.13,0.00
"08/07/2015 03:00","DUNWOD",61760,12.84,1.09,0.00
"08/07/2015 03:00","GENESE",61753,11.61,-0.13,0.00
"08/07/2015 03:00","H Q",61844,11.44,-0.31,0.00
"08/07/2015 03:00","HUD VL",61758,12.81,1.07,0.00
"08/07/2015 03:00","LONGIL",61762,12.96,1.22,0.00
"08/07/2015 03:00","MHK VL",61756,12.07,0.33,0.00
"08/07/2015 03:00","MILLWD",61759,12.84,1.09,0.00
"08/07/2015 03:00","N.Y.C.",61761,12.93,1.19,0.00
"08/07/2015 03:00","NORTH",61755,11.36,-0.39,0.00
"08/07/2015 03:00","NPX",61845,12.53,0.79,0.00
"08/07/2015 03:00","O H",61846,11.63,-0.12,0.00
"08/07/2015 03:00","PJM",61847,12.38,0.63,0.00
"08/07/2015 03:00","WEST",61752,11.81,0.07,0.00
"08/07/2015 04:00","CAPITL",61757,12.57,0.61,0.00
"08/07/2015 04:00","CENTRL",61754,12.10,0.13,0.00
"08/07/2015 04:00","DUNWOD",61760,13.08,1.11,0.00
"08/07/2015 04:00","GENESE",61753,11.79,-0.18,0.00
"08/07/2015 04:00","H Q",61844,11.65,-0.31,0.00
"08/07/2015 04:00","HUD VL",61758,13.04,1.08,0.00
