"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"03/08/2015 00:00","CAPITL",61757,67.04,2.10,-34.50
"03/08/2015 00:00","CENTRL",61754,34.80,0.21,-4.14
"03/08/2015 00:00","DUNWOD",61760,59.66,2.83,-26.39
"03/08/2015 00:00","GENESE",61753,32.91,-0.79,-3.26
"03/08/2015 00:00","H Q",61844,29.65,-0.79,0.00
"03/08/2015 00:00","HUD VL",61758,58.85,2.77,-25.63
"03/08/2015 00:00","LONGIL",61762,60.50,3.65,-26.40
"03/08/2015 00:00","MHK VL",61756,36.15,1.00,-4.70
"03/08/2015 00:00","MILLWD",61759,59.88,2.92,-26.52
"03/08/2015 00:00","N.Y.C.",61761,59.55,2.71,-26.40
"03/08/2015 00:00","NORTH",61755,29.32,-1.13,0.00
"03/08/2015 00:00","NPX",61845,63.82,2.50,-30.88
"03/08/2015 00:00","O H",61846,33.53,-1.25,-4.33
"03/08/2015 00:00","PJM",61847,48.43,0.91,-17.07
"03/08/2015 00:00","WEST",61752,33.89,-0.76,-4.21
"03/08/2015 01:00","CAPITL",61757,61.87,1.75,-34.36
"03/08/2015 01:00","CENTRL",61754,30.03,0.16,-4.12
"03/08/2015 01:00","DUNWOD",61760,54.30,2.27,-26.28
"03/08/2015 01:00","GENESE",61753,28.38,-0.62,-3.25
"03/08/2015 01:00","H Q",61844,25.09,-0.67,0.00
"03/08/2015 01:00","HUD VL",61758,53.52,2.24,-25.53
"03/08/2015 01:00","LONGIL",61762,54.95,2.91,-26.29
"03/08/2015 01:00","MHK VL",61756,31.33,0.90,-4.68
"03/08/2015 01:00","MILLWD",61759,54.50,2.34,-26.41
"03/08/2015 01:00","N.Y.C.",61761,54.15,2.11,-26.28
"03/08/2015 01:00","NORTH",61755,24.78,-0.98,0.00
"03/08/2015 01:00","NPX",61845,58.59,2.09,-30.75
"03/08/2015 01:00","O H",61846,28.88,-1.18,-4.31
"03/08/2015 01:00","PJM",61847,43.40,0.64,-17.00
"03/08/2015 01:00","WEST",61752,29.17,-0.77,-4.19
"03/08/2015 03:00","CAPITL",61757,53.21,1.65,-27.63
"03/08/2015 03:00","CENTRL",61754,27.38,0.14,-3.32
"03/08/2015 03:00","DUNWOD",61760,47.16,2.11,-21.13
"03/08/2015 03:00","GENESE",61753,25.96,-0.57,-2.61
"03/08/2015 03:00","H Q",61844,23.30,-0.62,0.00
"03/08/2015 03:00","HUD VL",61758,46.56,2.11,-20.53
"03/08/2015 03:00","LONGIL",61762,47.68,2.61,-21.14
"03/08/2015 03:00","MHK VL",61756,28.50,0.81,-3.76
"03/08/2015 03:00","MILLWD",61759,47.36,2.20,-21.24
"03/08/2015 03:00","N.Y.C.",61761,47.05,1.98,-21.14
"03/08/2015 03:00","NORTH",61755,22.99,-0.93,0.00
"03/08/2015 03:00","NPX",61845,50.59,1.94,-24.73
"03/08/2015 03:00","O H",61846,26.36,-1.03,-3.47
"03/08/2015 03:00","PJM",61847,38.29,0.69,-13.67
"03/08/2015 03:00","WEST",61752,26.63,-0.67,-3.37
"03/08/2015 04:00","CAPITL",61757,50.16,1.61,-25.26
"03/08/2015 04:00","CENTRL",61754,26.49,0.16,-3.03
"03/08/2015 04:00","DUNWOD",61760,44.66,2.05,-19.32
"03/08/2015 04:00","GENESE",61753,25.19,-0.49,-2.39
