"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWH"
"01/20/2016 00:00","CAPITL",61757,34.77,1.30,-17.73
"01/20/2016 00:00","CENTRL",61754,18.33,0.30,-2.30
"01/20/2016 00:00","DUNWOD",61760,30.84,1.65,-13.46
"01/20/2016 00:00","GENESE",61753,17.70,-0.02,-1.98
"01/20/2016 00:00","H Q",61844,15.29,-0.44,0.00
"01/20/2016 00:00","HUD VL",61758,30.81,1.62,-13.46
"01/20/2016 00:00","LONGIL",61762,37.51,2.45,-19.32
"01/20/2016 00:00","MHK VL",61756,19.30,0.71,-2.86
"01/20/2016 00:00","MILLWD",61759,30.94,1.68,-13.52
"01/20/2016 00:00","N.Y.C.",61761,30.99,1.79,-13.47
"01/20/2016 00:00","NORTH",61755,15.04,-0.69,0.00
"01/20/2016 00:00","NPX",61845,32.87,1.38,-15.75
"01/20/2016 00:00","O H",61846,17.69,-0.49,-2.45
"01/20/2016 00:00","PJM",61847,25.70,0.85,-9.12
"01/20/2016 00:00","WEST",61752,17.90,-0.22,-2.39
"01/20/2016 01:00","CAPITL",61757,31.69,1.20,-15.86
"01/20/2016 01:00","CENTRL",61754,16.93,0.23,-2.06
"01/20/2016 01:00","DUNWOD",61760,28.19,1.52,-12.04
"01/20/2016 01:00","GENESE",61753,16.32,-0.09,-1.77
"01/20/2016 01:00","H Q",61844,14.24,-0.39,0.00
"01/20/2016 01:00","HUD VL",61758,28.16,1.49,-12.03
"01/20/2016 01:00","LONGIL",61762,34.81,2.24,-17.94
"01/20/2016 01:00","MHK VL",61756,17.88,0.69,-2.56
"01/20/2016 01:00","MILLWD",61759,28.28,1.55,-12.09
"01/20/2016 01:00","N.Y.C.",61761,28.31,1.64,-12.04
"01/20/2016 01:00","NORTH",61755,14.03,-0.60,0.00
"01/20/2016 01:00","NPX",61845,29.99,1.27,-14.09
"01/20/2016 01:00","O H",61846,16.28,-0.54,-2.19
"01/20/2016 01:00","PJM",61847,23.54,0.75,-8.16
"01/20/2016 01:00","WEST",61752,16.48,-0.29,-2.14
"01/20/2016 02:00","CAPITL",61757,29.69,1.05,-15.33
"01/20/2016 02:00","CENTRL",61754,15.41,0.11,-1.99
"01/20/2016 02:00","DUNWOD",61760,26.24,1.29,-11.64
"01/20/2016 02:00","GENESE",61753,14.72,-0.31,-1.71
