"Time Stamp","Time Zone","Name","PTID","Load"
"12/19/2021 00:00:00","EST","CAPITL",61757,1239.1436
"12/19/2021 00:00:00","EST","CENTRL",61754,1636.3798
"12/19/2021 00:00:00","EST","DUNWOD",61760,594.2015
"12/19/2021 00:00:00","EST","GENESE",61753,1026.3297
"12/19/2021 00:00:00","EST","HUD VL",61758,963.9838
"12/19/2021 00:00:00","EST","LONGIL",61762,1899.5902
"12/19/2021 00:00:00","EST","MHK VL",61756,775.3386
"12/19/2021 00:00:00","EST","MILLWD",61759,270.1432
"12/19/2021 00:00:00","EST","N.Y.C.",61761,4569.8677
"12/19/2021 00:00:00","EST","NORTH",61755,708.6531
"12/19/2021 00:00:00","EST","WEST",61752,1622.5769
"12/19/2021 00:05:00","EST","CAPITL",61757,1224.285
"12/19/2021 00:05:00","EST","CENTRL",61754,1640.8191
"12/19/2021 00:05:00","EST","DUNWOD",61760,584.4761
"12/19/2021 00:05:00","EST","GENESE",61753,1029.16
"12/19/2021 00:05:00","EST","HUD VL",61758,976.169
"12/19/2021 00:05:00","EST","LONGIL",61762,1878.1002
"12/19/2021 00:05:00","EST","MHK VL",61756,782.8405
"12/19/2021 00:05:00","EST","MILLWD",61759,255.9246
"12/19/2021 00:05:00","EST","N.Y.C.",61761,4539.4194
"12/19/2021 00:05:00","EST","NORTH",61755,698.9545
"12/19/2021 00:05:00","EST","WEST",61752,1608.7444
"12/19/2021 00:10:00","EST","CAPITL",61757,1216.3489
"12/19/2021 00:10:00","EST","CENTRL",61754,1634.5381
"12/19/2021 00:10:00","EST","DUNWOD",61760,581.4545
"12/19/2021 00:10:00","EST","GENESE",61753,1027.5146
"12/19/2021 00:10:00","EST","HUD VL",61758,976.2452
"12/19/2021 00:10:00","EST","LONGIL",61762,1862.657
"12/19/2021 00:10:00","EST","MHK VL",61756,768.6985
"12/19/2021 00:10:00","EST","MILLWD",61759,256.233
"12/19/2021 00:10:00","EST","N.Y.C.",61761,4527.066
"12/19/2021 00:10:00","EST","NORTH",61755,701.2358
"12/19/2021 00:10:00","EST","WEST",61752,1589.2748
"12/19/2021 00:15:00","EST","CAPITL",61757,1202.0674
"12/19/2021 00:15:00","EST","CENTRL",61754,1622.5881
"12/19/2021 00:15:00","EST","DUNWOD",61760,590.6805
"12/19/2021 00:15:00","EST","GENESE",61753,1020.4587
"12/19/2021 00:15:00","EST","HUD VL",61758,971.7024
"12/19/2021 00:15:00","EST","LONGIL",61762,1853.936
"12/19/2021 00:15:00","EST","MHK VL",61756,791.2155
"12/19/2021 00:15:00","EST","MILLWD",61759,241.9307
"12/19/2021 00:15:00","EST","N.Y.C.",61761,4519.5195
"12/19/2021 00:15:00","EST","NORTH",61755,696.0834
"12/19/2021 00:15:00","EST","WEST",61752,1582.5194
"12/19/2021 00:20:00","EST","CAPITL",61757,1208.1628
"12/19/2021 00:20:00","EST","CENTRL",61754,1624.5641
"12/19/2021 00:20:00","EST","DUNWOD",61760,592.1417
"12/19/2021 00:20:00","EST","GENESE",61753,1018.3599
"12/19/2021 00:20:00","EST","HUD VL",61758,952.0184
"12/19/2021 00:20:00","EST","LONGIL",61762,1834.4004
"12/19/2021 00:20:00","EST","MHK VL",61756,780.8178
"12/19/2021 00:20:00","EST","MILLWD",61759,265.471
"12/19/2021 00:20:00","EST","N.Y.C.",61761,4468.838
"12/19/2021 00:20:00","EST","NORTH",61755,693.4746
"12/19/2021 00:20:00","EST","WEST",61752,1562.7147
"12/19/2021 00:25:00","EST","CAPITL",61757,1205.7161
"12/19/2021 00:25:00","EST","CENTRL",61754,1602.2533
"12/19/2021 00:25:00","EST","DUNWOD",61760,575.3074
"12/19/2021 00:25:00","EST","GENESE",61753,1005.0537
"12/19/2021 00:25:00","EST","HUD VL",61758,928.9385
"12/19/2021 00:25:00","EST","LONGIL",61762,1831.6626
"12/19/2021 00:25:00","EST","MHK VL",61756,784.1862
"12/19/2021 00:25:00","EST","MILLWD",61759,265.572
"12/19/2021 00:25:00","EST","N.Y.C.",61761,4454.9087
"12/19/2021 00:25:00","EST","NORTH",61755,695.1193
"12/19/2021 00:25:00","EST","WEST",61752,1603.159
"12/19/2021 00:30:00","EST","CAPITL",61757,1194.2524
"12/19/2021 00:30:00","EST","CENTRL",61754,1613.2828
"12/19/2021 00:30:00","EST","DUNWOD",61760,563.3087
"12/19/2021 00:30:00","EST","GENESE",61753,1006.7046
"12/19/2021 00:30:00","EST","HUD VL",61758,919.5407
"12/19/2021 00:30:00","EST","LONGIL",61762,1812.346
"12/19/2021 00:30:00","EST","MHK VL",61756,776.4807
"12/19/2021 00:30:00","EST","MILLWD",61759,275.348
"12/19/2021 00:30:00","EST","N.Y.C.",61761,4455.956
"12/19/2021 00:30:00","EST","NORTH",61755,685.2915
"12/19/2021 00:30:00","EST","WEST",61752,1587.0466
"12/19/2021 00:35:00","EST","CAPITL",61757,1195.6417
"12/19/2021 00:35:00","EST","CENTRL",61754,1616.0819
"12/19/2021 00:35:00","EST","DUNWOD",61760,572.336
"12/19/2021 00:35:00","EST","GENESE",61753,1003.1147
"12/19/2021 00:35:00","EST","HUD VL",61758,935.9149
"12/19/2021 00:35:00","EST","LONGIL",61762,1811.3096
"12/19/2021 00:35:00","EST","MHK VL",61756,766.6813
"12/19/2021 00:35:00","EST","MILLWD",61759,258.766
"12/19/2021 00:35:00","EST","N.Y.C.",61761,4443.4014
"12/19/2021 00:35:00","EST","NORTH",61755,694.2933
"12/19/2021 00:35:00","EST","WEST",61752,1574.3663
"12/19/2021 00:40:00","EST","CAPITL",61757,1188.245
"12/19/2021 00:40:00","EST","CENTRL",61754,1626.6886
"12/19/2021 00:40:00","EST","DUNWOD",61760,566.5081
"12/19/2021 00:40:00","EST","GENESE",61753,998.2273
